nextday_High,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2,PUR_A,ASSETS,LIABILITIES
9134.370117,9117.530273,9136.419922,9027.349609,9110.169922,9110.15625,1.375,1.04,2.639,0.66,35426,16328,61095,157479,408628,180309,203971,23662
9130.759766,9113.339844,9134.370117,9093.870117,9110.55957,9110.545898,1.375,1.04,2.639,0.66,35426,16328,61095,157479,408628,180309,203971,23662
9069.129883,9122.19043,9130.759766,9044.5,9068.849609,9068.836914,1.375,1.04,2.639,0.66,35426,16328,61095,157479,408628,180309,203971,23662
9038.480469,9055.730469,9069.129883,8980.209961,9001.150391,9001.137695,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9100.049805,9015.629883,9038.480469,8958.80957,8987.549805,8987.537109,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9181.849609,9032.379883,9100.049805,9032.379883,9090.129883,9090.117188,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9278.879883,9102.830078,9181.849609,9098.599609,9181.849609,9181.836914,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9273.570313,9202.230469,9278.879883,9202.230469,9259.070313,9259.057617,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9217.370117,9241.950195,9273.570313,9224.889648,9262.889648,9262.876953,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9031.509766,9217.370117,9217.370117,9142.129883,9164.879883,9164.867188,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9014.75,9031.509766,9031.509766,8947.05957,8947.05957,8947.046875,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
8965.320313,8983.950195,9014.75,8885.549805,8940.830078,8940.817383,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9155.379883,8913.110352,8965.320313,8895.849609,8902.299805,8902.287109,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9173.459961,9003.410156,9155.379883,9003.410156,9152.879883,9152.867188,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9228.5,9141.209961,9173.459961,9130.900391,9161.580078,9161.567383,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9290.759766,9141.919922,9228.5,9133.160156,9228.5,9228.487305,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9284.620117,9265.280273,9290.759766,9207.410156,9235.259766,9235.24707,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9229.339844,9240.25,9284.620117,9228.660156,9284.620117,9284.607422,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9303.129883,9229.339844,9229.339844,9189.490234,9194.519531,9194.506836,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9240.650391,9241.610352,9303.129883,9238.490234,9270.900391,9270.887695,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9256.580078,9240.44043,9240.650391,9160.910156,9166.849609,9166.836914,1.375,1.04,2.639,0.7,35737,16427,61459,158727,408681,179080,200809,21729
9287.769531,9219.519531,9256.580078,9212.379883,9234.200195,9234.1875,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9276.129883,9228.660156,9287.769531,9224.450195,9287.769531,9287.756836,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9284.30957,9260.69043,9276.129883,9244.410156,9272.280273,9272.267578,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9289.950195,9263.400391,9284.30957,9242.830078,9284.30957,9284.296875,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9327.709961,9289.660156,9289.950195,9249.05957,9265.80957,9265.796875,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9258.69043,9311.790039,9327.709961,9167.719727,9219.820313,9219.807617,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9285.049805,9201.549805,9258.69043,9166.580078,9252.599609,9252.586914,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9216.629883,9268.219727,9285.049805,9187.780273,9219.169922,9219.157227,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9182.669922,9198.259766,9216.629883,9149.870117,9165.169922,9165.157227,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9222.580078,9150.669922,9182.669922,9074.990234,9176.219727,9176.207031,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9298.870117,9175.070313,9222.580078,9157.400391,9222.580078,9222.567383,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9331.889648,9227.980469,9298.870117,9226.459961,9283.990234,9283.977539,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9348.089844,9288.490234,9331.889648,9279.150391,9317.240234,9317.227539,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9343.570313,9322.549805,9348.089844,9292.530273,9306.570313,9306.557617,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9399.969727,9333.94043,9343.570313,9308.530273,9322.5,9322.487305,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9372.740234,9338.089844,9399.969727,9334.799805,9385.650391,9385.637695,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9370.320313,9355.660156,9372.740234,9338.839844,9362.25,9362.237305,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9320.570313,9363.900391,9370.320313,9286.860352,9299.549805,9299.537109,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9314.339844,9307.389648,9320.570313,9276.709961,9306.919922,9306.907227,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9289.120117,9283.200195,9314.339844,9194.480469,9290.120117,9290.107422,1.375,1.04,2.631,0.93,35561,16447,61042,158354,408147,179227,201215,21988
9230.230469,9272.299805,9289.120117,9236.820313,9272.700195,9272.6875,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9154.19043,9230.230469,9230.230469,9139.040039,9139.040039,9139.027344,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9098.879883,9126.290039,9154.19043,9067.269531,9067.269531,9067.256836,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9191.669922,9065.110352,9098.879883,9048.209961,9068.150391,9068.137695,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9230.200195,9102.969727,9191.669922,9102.969727,9189.839844,9189.827148,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9296.860352,9214.950195,9230.200195,9165,9217.429688,9217.416992,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9179.179688,9252.269531,9296.860352,8926.599609,8943.200195,8943.1875,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9067.650391,9070.639648,9179.179688,9070.639648,9152.179688,9152.166992,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
8991.94043,9067.650391,9067.650391,8949.379883,8957.759766,8957.74707,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
8981.049805,8955.269531,8991.94043,8879.69043,8940.400391,8940.387695,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9032.30957,8927.919922,8981.049805,8923.360352,8931.030273,8931.017578,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
8998.230469,8955.759766,9032.30957,8955.759766,8962.219727,8962.207031,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9025.980469,8984.570313,8998.230469,8936.299805,8995.259766,8995.24707,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9049.759766,8991.5,9025.980469,8958.219727,9008.790039,9008.777344,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9161.19043,9009.780273,9049.759766,8986.400391,9041.110352,9041.097656,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9202.719727,9058.580078,9161.19043,9058.580078,9133.389648,9133.376953,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9183.160156,9146.719727,9202.719727,9146.719727,9178.230469,9178.217773,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9191.339844,9164.839844,9183.160156,9137.55957,9152.110352,9152.097656,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9241.540039,9149.349609,9191.339844,9148.629883,9159.070313,9159.057617,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9249.05957,9167.330078,9241.540039,9167.330078,9222.240234,9222.227539,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9240.709961,9220.950195,9249.05957,9192.379883,9192.379883,9192.373047,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9278.959961,9196.089844,9240.709961,9189.620117,9240.709961,9240.703125,1.375,1.04,2.631,1.1,35710,16521,61870,158957,409654,179663,202181,22518
9214.55957,9245.549805,9278.959961,9241.780273,9263.530273,9263.523438,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9212.19043,9214.55957,9214.55957,9165.900391,9189.490234,9189.483398,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9280.650391,9194.459961,9212.19043,9138.639648,9160.660156,9160.65332,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9299.919922,9209.799805,9280.650391,9209.799805,9250.769531,9250.762695,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9376.410156,9279,9299.919922,9247.5,9263.889648,9263.882813,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9399.25,9308.900391,9376.410156,9308.900391,9375.860352,9375.853516,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9430.339844,9383.070313,9399.25,9366.860352,9392.679688,9392.672852,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9382.139648,9402.049805,9430.339844,9336.450195,9349.94043,9349.933594,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9413.129883,9361.969727,9382.139648,9342.55957,9382.139648,9382.132813,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9370.509766,9395.599609,9413.129883,9353.25,9368.519531,9368.512695,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9379.75,9337.209961,9370.509766,9309.790039,9360.349609,9360.342773,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9317.030273,9352.269531,9379.75,9326.780273,9326.780273,9326.773438,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9258.69043,9316.05957,9317.030273,9237.980469,9239.320313,9239.313477,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9263.5,9229.740234,9258.69043,9199.839844,9242.410156,9242.40332,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9209.719727,9234.94043,9263.5,9204.259766,9204.259766,9204.25293,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9128.830078,9204.290039,9209.719727,9118.75,9118.75,9118.743164,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9127.740234,9112.330078,9128.830078,9078.639648,9078.639648,9078.632813,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9132.049805,9088.990234,9127.740234,9083.280273,9110.540039,9110.533203,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9203.55957,9120.879883,9132.049805,9100.830078,9109.269531,9109.262695,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9196.019531,9120.900391,9203.55957,9120.900391,9201.400391,9201.393555,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9259.089844,9172.389648,9196.019531,9149.160156,9153.089844,9153.083008,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9273.650391,9186.299805,9259.089844,9186.299805,9253.5,9253.493164,1.375,1.04,2.631,1.17,36059,16710,62434,160011,412352,183066,205821,22755
9299.620117,9252.55957,9273.650391,9235.950195,9272.879883,9272.873047,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9358.419922,9279.519531,9299.620117,9266.030273,9286.959961,9286.953125,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9381.110352,9282.55957,9358.419922,9282.450195,9358.139648,9358.132813,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9404.900391,9371.410156,9381.110352,9351.25,9372.219727,9372.212891,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9353.599609,9376.480469,9404.900391,9328.19043,9342.419922,9342.413086,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9384,9344.19043,9353.599609,9319.450195,9349.639648,9349.632813,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9430.580078,9370.169922,9384,9333.490234,9345.740234,9345.733398,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9387.679688,9356.120117,9430.580078,9356.120117,9410.179688,9410.172852,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9359.009766,9373.700195,9387.679688,9352.080078,9378.830078,9378.823242,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9354.530273,9356.540039,9359.009766,9281.209961,9292.330078,9292.323242,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9350.950195,9301.959961,9354.530273,9294.679688,9354.530273,9354.523438,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9337.639648,9344.740234,9350.950195,9322.44043,9341.969727,9341.962891,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9350.070313,9324.830078,9337.639648,9287.540039,9318.120117,9318.113281,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9427.459961,9326.799805,9350.070313,9317.620117,9331.459961,9331.453125,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9468.339844,9363.660156,9427.459961,9363.660156,9424.049805,9424.042969,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9521.339844,9423.049805,9468.339844,9416.05957,9447.950195,9447.943359,1.375,1.04,2.631,1.14,37511,18004,63223,162441,414630,178490,200512,22022
9478.009766,9502.25,9521.339844,9413.769531,9428.969727,9428.962891,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9548.679688,9450.05957,9478.009766,9423.929688,9455.55957,9455.552734,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9555.799805,9467.669922,9548.679688,9467.669922,9538.009766,9538.00293,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9564.070313,9527.419922,9555.799805,9512.55957,9554.55957,9554.552734,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9600.089844,9540.769531,9564.070313,9505.790039,9543.25,9543.243164,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9688.150391,9555.519531,9600.089844,9540.509766,9590.179688,9590.172852,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9711.429688,9612.669922,9688.150391,9612.669922,9665.589844,9665.583008,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9760.009766,9690.389648,9711.429688,9681.099609,9710.320313,9710.313477,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9813.980469,9726.740234,9760.009766,9698.290039,9718.780273,9718.773438,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9869.589844,9724.129883,9813.980469,9723.040039,9799.759766,9799.75293,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9791.589844,9826.889648,9869.589844,9753.160156,9771.25,9771.243164,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9817.139648,9779.160156,9791.589844,9754.540039,9759.759766,9759.75293,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9775.490234,9795.80957,9817.139648,9743.360352,9753.200195,9753.193359,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9820.070313,9761.269531,9775.490234,9721.360352,9763.929688,9763.922852,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9810.55957,9786.25,9820.070313,9770.099609,9778.780273,9778.773438,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9784.389648,9774.080078,9810.55957,9748.94043,9769.30957,9769.302734,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9758.780273,9757.669922,9784.389648,9740.179688,9750.469727,9750.462891,1.375,1.04,2.631,1.12,37907,18525,62055,162382,418230,175367,197880,22513
9774.599609,9751.120117,9758.780273,9674.780273,9674.780273,9674.773438,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9679.820313,9727.599609,9774.599609,9646.339844,9691.799805,9691.792969,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9688.5,9672.259766,9679.820313,9633.879883,9648.209961,9648.203125,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9738.070313,9647,9688.5,9647,9682.629883,9682.623047,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9773.490234,9690.259766,9738.070313,9690.200195,9738.070313,9738.063477,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9743.780273,9744.259766,9773.490234,9712.5,9753.450195,9753.443359,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9656.650391,9740.049805,9743.780273,9650.320313,9658.610352,9658.603516,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9697.339844,9653.790039,9656.650391,9562.75,9627.889648,9627.882813,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9767.660156,9656.55957,9697.339844,9656.55957,9697.339844,9697.333008,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9749.009766,9720.530273,9767.660156,9720.530273,9744.209961,9744.203125,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9842.169922,9741.290039,9749.009766,9714.580078,9740.30957,9740.302734,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9908.69043,9768.849609,9842.169922,9768.849609,9837.830078,9837.823242,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9916.179688,9845.589844,9908.69043,9835.509766,9908.69043,9908.683594,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9976.610352,9905.80957,9916.179688,9869.349609,9912.969727,9912.962891,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9922.660156,9923.179688,9976.610352,9918.389648,9972.490234,9972.483398,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9945.240234,9911.959961,9922.660156,9843.070313,9922.660156,9922.65332,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9932.679688,9921.969727,9945.240234,9897.450195,9930.740234,9930.733398,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9917.849609,9914.120117,9932.679688,9892.30957,9902.980469,9902.973633,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9924.139648,9907.599609,9917.849609,9859.530273,9876.769531,9876.762695,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9906.759766,9909.990234,9924.139648,9799.280273,9876.450195,9876.443359,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9878.620117,9887,9906.759766,9831.629883,9856.25,9856.243164,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9869.650391,9869.280273,9878.620117,9836.330078,9848.150391,9848.143555,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9949.480469,9846.379883,9869.650391,9811.519531,9811.519531,9811.512695,1.375,1.04,2.631,1.15,36938,17718,61592,161150,419212,172742,196694,23952
9946.660156,9856.44043,9949.480469,9856.44043,9949.480469,9949.473633,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9900.879883,9946.660156,9946.660156,9879.849609,9897.799805,9897.792969,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9898.639648,9892.980469,9900.879883,9788.519531,9873.370117,9873.363281,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9896.589844,9880.290039,9898.639648,9859.030273,9882.540039,9882.533203,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9837.19043,9881.530273,9896.589844,9820.410156,9832.419922,9832.413086,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9868.450195,9831.55957,9837.19043,9789.589844,9817.679688,9817.672852,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9808.330078,9808.830078,9868.450195,9800.799805,9836.679688,9836.672852,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9762.469727,9806.150391,9808.330078,9730.94043,9732.929688,9732.922852,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9771.070313,9740.80957,9762.469727,9670.110352,9716.400391,9716.393555,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9725.389648,9735.759766,9771.070313,9727.259766,9746.55957,9746.552734,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9664.240234,9725.389648,9725.389648,9631.639648,9639.94043,9639.933594,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9718.820313,9639.929688,9664.240234,9622.25,9632.69043,9632.683594,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9772.959961,9657.049805,9718.820313,9657.049805,9717.410156,9717.40332,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9841.709961,9742.910156,9772.959961,9683.700195,9717.950195,9717.943359,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9865.879883,9737.820313,9841.709961,9737.820313,9841.709961,9841.703125,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9863.519531,9859.110352,9865.879883,9827.469727,9856.450195,9856.443359,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9897.040039,9859.450195,9863.519531,9823.849609,9860.620117,9860.613281,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9951.139648,9868.379883,9897.040039,9845.839844,9872,9871.993164,1.375,1.04,2.63,1.07,36911,17562,61653,160641,419672,173407,195874,22467
9979.910156,9926.44043,9951.139648,9925.75,9941.269531,9941.262695,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
9973.759766,9957.620117,9979.910156,9937.990234,9955.330078,9955.323242,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
9960.990234,9962.730469,9973.759766,9938.959961,9967.639648,9967.639648,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
9964.860352,9954.94043,9960.990234,9899.94043,9899.94043,9899.94043,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10001.94043,9934.129883,9964.860352,9900.070313,9937.25,9937.25,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
9971.980469,9967.009766,10001.94043,9899.080078,9915.480469,9915.480469,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10018.790039,9935.219727,9971.980469,9932.169922,9968.320313,9968.320313,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10008.25,9968.509766,10018.790039,9964.299805,10001.480469,10001.480469,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10036.820313,9981.769531,10008.25,9961.370117,9986.820313,9986.820313,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10058.589844,9978.280273,10036.820313,9978.280273,10036.820313,10036.820313,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10029.620117,10037.580078,10058.589844,9991.080078,10031.490234,10031.490234,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
9969.450195,10019.620117,10029.620117,9967.969727,10013.669922,10013.669922,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
9979.730469,9952.639648,9969.450195,9895.650391,9969.450195,9969.450195,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
9997.259766,9970.400391,9979.730469,9947.139648,9947.620117,9947.620117,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10038.200195,9965.080078,9997.259766,9960.94043,9997.259766,9997.259766,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10059.740234,9994.679688,10038.200195,9992.580078,10007.839844,10007.839844,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10108.490234,10014.150391,10059.740234,10014.150391,10044.419922,10044.419922,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10121.879883,10059.910156,10108.490234,10059.200195,10108.490234,10108.490234,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10116.129883,10090.179688,10121.879883,10072.839844,10101.950195,10101.950195,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10100.370117,10095.950195,10116.129883,10025.879883,10040.719727,10040.719727,1.375,1.04,2.63,1.08,36849,17468,61980,160888,421673,175188,196130,20942
10152.530273,10064.44043,10100.370117,10059.929688,10087.419922,10087.419922,1.375,1.04,2.63,1.04,36603,17416,61877,160741,419869,178459,200545,22086
10226.839844,10117.759766,10152.530273,10117.05957,10152.530273,10152.530273,1.375,1.04,2.63,1.04,36603,17416,61877,160741,419869,178459,200545,22086
10221.639648,10164.889648,10226.839844,10164.889648,10226.839844,10226.839844,1.375,1.04,2.63,1.04,36603,17416,61877,160741,419869,178459,200545,22086
10242.389648,10213.169922,10221.639648,10190.389648,10206.179688,10206.179688,1.375,1.04,2.63,1.04,36603,17416,61877,160741,419869,178459,200545,22086
