grm_Adj Close,cnd_Open,cnd_Adj_Close,mxc_Open,mxc_Adj_Close,agt_Open,agt_Adj_Close,chl_Adj_Close,chl_Open,bx_Open
10649.58,14775.100,14779.400,43123.172,42649.719,8722.51,8737.59,3859.89,3865.59,49432
10798.33,14787.700,14797.800,42649.102,42737.852,8737.59,8808.77,3837.62,3862.85,48712
10628.58,14773.500,14833.900,42737.852,42627.820,8803.53,9014.51,3852.71,3837.62,48577
10710.97,14849.300,14602.900,42627.820,42158.070,8911.99,8772.52,3845.37,3852.71,48589
10737.87,14599.700,14637.300,42150.809,41862.328,8773.43,8485.28,3839.79,3845.37,47696
10694.32,14581.200,14673.500,41862.629,40950.578,8489.88,8490.46,3836.73,3839.79,47759
10828.01,14713.900,14900.500,41408.625,41261.408,8489.88,8490.46,3861.55,3836.33,46933
10890.95,14955.800,15062.900,40954.621,41572.238,8638.02,9022.32,3915.34,3861.55,47664
10911.32,15027.500,14995.700,41572.238,41710.820,9064.53,8957.69,3917.29,3915.34,48965
10905.41,15031.100,15124.900,41709.680,42453.641,8967.25,9101.76,3931.16,3917.29,49299
10846.39,15149.500,15083.900,42447.449,42715.430,9099.5,9008.58,3951.17,3931.16,49231
10663.51,15084.900,15100.700,42705.262,42810.289,8978.28,9119.95,3923.71,3951.17,48792
10753.83,15114.500,15112.500,42811.359,42635.191,9119.95,9017.02,3905.48,3923.71,49359
10752.11,15092.900,15151.500,42630.070,41933.262,9002.24,9118.45,3920.45,3905.48,48508
10919.65,15192.800,15228.500,41925.719,43045.512,9137.39,9322.54,3963.81,3920.45,48240
10963.4,15281.900,15264.800,43032.078,43072.422,9382.64,9562.23,3983.27,3963.81,49546
11205.74,15215.100,15165.000,43672.102,43921.551,9509.57,9644.26,3987.49,4024.08,51288
11210.27,15201.400,15228.600,43915.359,43802.070,9652.15,9564.33,3986.05,3987.49,51863
11327.19,15273.100,15241.200,43798.730,44416.488,9607.5,9334.77,3988.89,3986.05,51812
11410.36,15240.900,15264.100,44179.930,43882.711,9604.86,9575.35,3940.95,3983.72,51580
11280.36,15258.000,15133.900,43875.738,43600.371,9632.85,9682.11,3966.17,3940.95,51021
11390.38,15108.700,15082.800,43598.211,43296.551,9668.77,9668.37,3963,3966.17,51303
11504.01,15136.700,15103.100,43284.430,43517.789,9684.28,9939.44,3952.89,3963,50472
11550.97,15067.500,14952.500,43510.238,43280.809,9947.32,9928.73,3933.54,3952.89,50355
11582.11,14964.600,14854.500,43280.809,43251.398,9928.73,10051.72,3890.58,3933.54,49978
11500.38,14784.700,14641.800,43246.570,42972.148,9991.34,9832.51,3871.16,3896.67,49177
11805.99,14650.500,14739.200,42978.602,43227.199,9841.24,10131.91,3867.46,3871.16,48309
11799.39,14744.800,14770.700,43228.090,44055.891,10142.96,10098.42,3873.52,3867.46,48908
11901.61,14734.700,14731.500,44055.891,44002.289,9981.14,10245.33,3826.46,3873.52,48858
12167.72,14733.500,14862.800,44026.670,43881.824,10342.72,10746.7,3830.7,3826.46,48602
11980.85,14818.000,14898.500,43997.449,43761.359,10862.28,10987.33,3849.72,3830.7,48849
11922.77,14869.000,14962.200,43756.781,44360.871,10987.33,11275.34,3865.4,3849.72,50284
11899.4,14942.500,14873.900,44354.941,44118.172,11270.76,11148.53,3863.2,3869.75,51530
12039.37,14913.900,14942.400,44117.941,43968.148,11257.07,11385.38,3885.25,3863.2,50964
11895.84,14962.900,14957.200,43968.148,43952.711,11257.07,11385.38,3878.24,3893.37,51970
12005.69,14959.400,15081.300,43947.320,44051.211,11237.87,11166.17,3895.62,3878.24,51908
11865.32,15103.200,14929.400,44040.969,43630.961,11237.87,11166.17,3897.3,3895.62,51507
11843.68,14945.400,14869.800,43610.590,43229.160,11179.28,10530.17,3872.02,3897.43,51835
11868.33,14856.100,14812.400,43231.449,43637.969,10474.22,10663.47,3884.33,3872.02,50575
12086.01,14855.400,14908.400,43631.230,43922.828,10674.52,10955.73,3912.63,3884.33,50100
11966.17,14867.800,14902.400,43916.102,43724.781,10927.63,10837.23,3916.92,3912.63,51243
12001.38,14925.200,14942.600,43709.488,44202.941,10959.77,11071.68,3939.17,3916.92,51186
11967.39,14925.500,15026.600,44283.279,44595.406,11217.825,11240.87,3965.71,3939.17,52322
12123.52,15115.300,15188.800,44857.070,44987.871,11475.88,11410.06,3981.33,3979.92,53738
12035.86,15188.600,15213.600,44994.301,44980.559,11410.06,11275.01,3992.1,3981.33,53732
12166.44,15216.200,15326.300,44980.559,44913.270,11442.61,11509.51,4014.21,3992.1,53638
12374.73,15362.300,15388.400,44913.941,44882.012,11513.8,11686.61,4035.72,4014.21,53803
12338.73,15401.300,15383.600,44881.371,44994.559,11697.78,11678.47,4039.58,4035.72,54214
12227.6,15372.100,15389.300,44989.172,45004.520,11748.96,11914.14,4018.82,4040,54240
12231.34,15437.000,15450.900,45003.469,45262.941,11910.97,12129.13,4032,4018.82,54037
11998.86,15429.700,15386.800,45256.469,45480.230,12004.62,12065.87,4068.99,4019.3,54919
11688.7,15364.600,15360.600,45482.238,45012.371,11976.97,11920.08,4018.06,4068.99,54672
11891.91,15376.800,15412.600,45019.621,45077.809,11957.84,11659.87,4020.59,4019.21,53965
11939.58,15418.300,15346.400,45077.441,45296.910,11662.99,11296.14,4036.12,4020.59,53863.5
11867.37,15341.900,15304.800,45294.250,45232.039,11296.14,11687.57,4036.34,4036.18,53762
11723.58,15285.400,15392.400,45226.109,45418.828,11717,12205.28,4055.44,4036.53,54616
11810.85,15406.000,15408.300,45418.578,45773.309,12403.31,12409.39,4075.92,4068.09,55687
12039.16,15442.300,15344.100,45767.078,45512.379,12443.26,12052.7,4130.26,4075.16,56554
11811.66,15340.800,15346.100,45514.039,45338.359,12097.25,12137.85,4090.16,4132.34,55549
11432.72,15288.000,15347.300,45338.359,44942.230,12147.01,12184.56,4055.14,4085.71,55809
11454.38,15324.200,15224.500,44950.320,44582.391,12184.56,12050.19,4043.45,4057.1,55312
11619.85,15347.700,15367.500,44589.102,45238.469,12055.95,12347.17,4062.8,4044.97,56230
11327.68,15378.800,15173.900,45237.121,45091.328,12352.36,12421.68,4086.75,4064.67,57350
11350.15,15145.500,15023.900,45078.578,44853.262,12496.77,12135.28,4112.17,4087.62,58050
11407.97,15016.900,15088.800,44848.461,44768.801,11998.74,12124.62,4110.27,4116.22,57103
11709.73,15141.700,15170.000,44770.078,45125.949,12125.88,12205.09,4105.91,4112.69,56965
11673.35,15182.200,15152.600,45125.480,45179.969,12197.14,12105.76,4144.98,4113.28,57166
11472.41,15127.000,15043.200,45180.238,44950.488,12105.76,12237.66,4118.15,4145.42,57193
11351.46,15053.500,14980.700,44939.570,45038.141,12238.96,12192.15,4098.71,4119.08,56790
11559.82,14999.600,15028.100,45048.941,45271.461,12197.14,12344.72,4076.73,4098.98,56376
11447.03,15020.300,15108.100,45272.391,45332.801,12326.49,12375.82,4111.66,4078.27,56656
11594.28,15068.050,15114.550,45330.102,45408.340,12380.37,12097.38,4107,4117.36,57250
11853.33,15115.800,15121.000,45410.230,45311.750,12097.38,11663.36,4080.03,4119.21,56204
11848.47,15146.700,15072.800,45313.672,45283.469,11663.36,11728.17,4057.94,4079.97,55497
11864.59,15092.300,15203.600,45284.609,45097.391,11749.52,11700.65,4059.88,4069.89,54900
11815.01,15196.800,15200.800,45097.391,44874.039,11698.37,11459.53,4061.82,4059.81,55112
11720.07,15192.600,15187.400,44874.121,44852.289,11571.005,11148.835,4043.97,4066.5,54378
11625.13,15181.000,15050.800,44855.000,44401.398,11443.64,10838.14,4016.83,4044.45,54609
11771.13,15066.700,15110.500,44397.078,44682.590,10829.99,10924.84,4036.61,4021.06,53631
11677.57,15110.600,15107.000,44668.980,44807.309,10833.77,10971.83,4032.16,4038.93,54230
11413.82,15097.000,15014.100,44801.359,44703.621,10968.4,10800.86,4045.62,4031.91,53974
11436.05,15040.900,15074.100,44699.559,44760.102,10800.86,10758.37,4004.96,4038.52,52753
11328.8,15075.900,15104.700,44752.531,44931.480,10939.48,11484.65,3986.11,4005.28,53035
11419.62,15119.500,15154.700,44932.289,44732.719,11350.51,11200.32,3994.46,3987.13,54254
11340.6,15096.200,15019.400,44729.211,44561.109,11281.46,11245.93,3952.84,3994.3,53886
11197.15,14995.300,14957.200,44559.480,44561.941,11245.93,11215.76,3967.03,3946.58,53518
11064.92,14939.100,14743.300,44559.781,44544.051,11277.3,11200.76,3946.98,3967.67,52975
11001.29,14742.100,14817.700,44544.352,44519.211,11200.76,11382.01,3906.62,3948.04,52810
11265.39,14860.900,14889.000,44528.672,44578.281,11389.31,11364.77,3956.19,3908.83,52817
11332.78,14894.200,14830.900,44579.359,44624.738,11371.13,11363.86,3967.39,3957.3,53876
11196.49,14798.300,14741.200,44626.898,44692.500,11363.86,11364.05,3957.42,3966.46,53689
10984.97,14684.200,14756.100,44697.359,44395.762,11272.53,11221.58,3925.85,3958.28,53338
11044.01,14743.700,14753.100,44389.539,44722.281,11222.48,11343.79,3937.52,3923.86,53144
10978.01,14773.000,14733.000,44719.578,44792.039,11324.72,11151.46,3950.91,3937.96,53698
11100.3,14731.600,14770.600,44788.789,45120.789,11216.18,11263.73,3914.35,3949.82,53251
11460.5,14644.900,14790.500,44971.250,45224.980,11243.56,11582.65,3918.64,3885.35,53750
11542.54,14814.400,14904.900,45225.719,45454.148,11582.65,11527.73,3922.31,3921.28,53865
11471.26,14903.100,14947.500,45453.340,45424.941,11595.84,11553.4,3905.64,3923.61,53772
11473.13,14957.200,14897.500,45420.070,45377.121,11544.15,11453.26,3860.33,3918.52,53840
11492.43,14886.300,14808.100,45381.379,45566.328,11466.94,11684.42,3881.39,3861.49,53181
11083.2,14738.500,14490.200,45556.871,44710.352,11411.87,11305.52,3889.245,3868,54013
10944.97,14542.100,14553.300,44711.430,45053.699,11307.8,11656.81,3897.1,3874.51,53014
11180.5,14565.150,14595.650,45052.891,44928.520,11666.43,11670.91,3831.88,3898.23,53081
11099.35,14588.200,14638.000,44928.520,45175.578,11670.28,11809.2,3855.09,3831.99,52758
11058.39,14637.100,14682.400,45174.391,45065.469,11809.2,11766.12,3842.93,3854.56,53106
10890.63,14594.600,14593.600,45062.180,44794.012,11604.03,11789.22,3796.02,3835.11,52511
10676.78,14602.400,14624.500,44792.852,45017.750,11666.48,11842.55,3777.91,3795.42,52149
10747.3,14600.000,14412.100,45004.770,44497.738,11797.23,11511.3,3758.12,3778.72,52343
10996.41,14451.500,14278.500,44499.738,44564.320,11747.445,11730.22,3796.55,3768.25,52467
11484.38,14499.400,14533.200,44933.859,44990.391,11697.66,11949.14,3903.08,3884.09,52591
11516.9,14527.000,14599.400,44990.461,45136.691,11951.52,12263.15,3915.92,3903.72,53119
11539.66,14608.900,14662.300,45136.160,45107.129,12270.26,12301.86,3902.69,3915.27,53239
11716.76,14713.700,14731.100,45111.730,45344.898,12305.42,12438.32,3901.475,3910.23,52902
11673.42,14738.300,14642.800,45347.809,45325.379,12358,12377.74,3900.26,3905.19,53070
11735.72,14630.500,14425.600,45325.578,45567.988,12346.65,11981.57,3912.48,3902.5,52341
11604.8,14452.500,14376.200,45568.621,45401.230,11984.97,12146.86,3922.79,3910.38,51603
11520.67,14335.000,14307.100,45394.199,44670.422,12159.27,11682.3,3891.28,3923.13,51474
11512.11,14339.300,14265.400,44671.289,44836.328,11687.48,11625.23,3871.28,3891.01,50916
11347.45,14260.100,14186.200,44840.250,44249.488,11615.04,10904.07,3840.26,3871.02,49804
11056.4,14101.000,14001.400,44243.000,43713.719,10811.39,10588.06,3793.47,3837.5,49246
11173.91,14031.200,14077.400,43715.621,44222.969,10616.93,10939.53,3782.75,3793.47,48740
11211.85,14079.400,14301.800,44215.398,44471.289,10957.2,11313.7,3804.75,3786.39,49602
11257.15,14308.700,14382.800,44470.660,44373.309,11314.02,11224.56,3788.04,3804.89,50245
11308.99,14420.600,14468.700,44374.461,44752.930,11226.72,11101.02,3870.35,3789.03,49897
11443.72,14443.200,14479.900,44737.512,44903.949,11100.95,10899.44,3836.37,3867.44,50867
11456.07,14465.800,14491.100,44901.219,45177.980,10986.8,10808.51,3850.07,3839.64,50138
11636.3,14538.400,14503.000,45180.359,44937.609,10799.16,10911.66,3875.96,3856.12,50067
11585.1,14499.400,14405.900,44938.500,44921.219,10906.88,11259.07,3866.7,3876.83,50280
11490.83,14397.900,14302.700,44919.121,44862.141,11270.65,11167.45,3862.89,3869.01,50013
11604.78,14346.700,14466.400,44856.191,45320.691,11178.67,11830.19,3869.17,3862.43,48578
11293.65,14408.500,14414.700,45321.578,44379.789,11617.6,11598.43,3836.18,3869.17,49340
10924.61,14359.600,14339.500,44379.031,44032.379,11501.1,11635.79,3828.28,3835.94,49064
11014.63,14322.200,14238.400,44083.480,43870.531,11623.04,11674.88,3813.34,3830.96,48390
10985.14,14251.800,14277.900,43870.398,43746.719,11676.36,11452.99,3799.3,3811.4,48010
10940.33,14267.200,14251.500,43762.898,43953.480,11486.4,11339.645,3785.55,3800.39,47509
10915.92,14217.700,14193.900,43958.078,43872.121,11296.44,11226.3,3778.94,3785.38,47220
10682.15,14187.600,14036.600,43868.602,43473.738,11205.59,10954.22,3777.94,3778.68,47451
10432.19,14022.100,13737.000,43470.488,43036.590,10954.22,10862.92,3765.28,3777.94,46588
10124.52,13664.800,13473.700,43033.012,42163.820,10842.56,10495.44,3718.9,3766.67,46649
9648.43,13351.000,13052.700,42139.180,41471.469,10429.76,9833.2,3615.99,3709.86,45715
10128.12,13314.600,13150.900,41484.500,42010.891,10146.64,9777.73,3666.4,3627.19,44338
9997.43,13319.000,13381.600,42012.148,42323.039,9898.73,10290.17,3677.4,3667.13,44546
10315.62,13465.600,13766.700,42324.320,43452.359,10550.57,10922.85,3792.66,3681.41,46038
10298.53,13734.700,13865.100,43459.398,43290.859,10950.27,10961.5,3798.99,3795.57,47697
10259.46,13832.900,13859.100,43288.422,43721.961,10961.5,11032.87,3840.21,3798.57,47151
10015.57,13691.800,13481.900,43707.020,42911.512,11024.6,10736.51,3786.22,3838.84,46625
10048.05,13553.300,13545.300,42908.238,42969.930,10746.69,10800.18,3799.43,3785.98,45484
10317.84,13567.000,13596.400,42971.121,43283.469,10799.11,10990.43,3843.17,3794.1,46468
10038.04,13469.300,13478.300,43283.320,42742.859,10982.16,10928.62,3774.27,3842.07,47366
10108.61,13552.700,13554.500,42729.270,42756.262,10925.22,10928.46,3774.92,3774.14,46933.5
10271.36,13636.100,13630.700,42755.172,43083.941,10997.83,11177.36,3755.12,3778.79,46501
10303.12,13706.600,13531.900,43085.719,42754.680,11311.37,11158.65,3734.46,3762.2,46762
10210.44,13504.100,13569.900,42749.789,42888.512,11151.72,11069.48,3763.59,3728.44,46656
10123.56,13522.800,13461.500,42888.512,42780.730,11048.78,10887.94,3748.68,3763.53,46509
10131.74,13460.000,13353.300,42775.609,42827.352,10872.82,10701.36,3754.5,3748.59,46400
10188.13,13370.200,13462.700,42829.672,43269.621,10721.55,10660.73,3774.99,3754.14,47281
10227.21,13501.300,13763.800,43054.406,43530.275,10671.12,10701.96,3807.1,3774.47,47364
10229.58,13763.000,13787.200,43279.141,43790.930,10744.57,10800.27,3796.69,3808.69,48553
9916.16,13692.600,13646.900,43788.539,43565.051,10800.27,10555.28,3795.19,3801.05,48550
9948.51,13701.700,13779.400,43568.469,43618.141,10555.28,10276.8,3793.69,3793.41,47263
9570.66,13646.100,13491.100,43621.219,43232.059,10274.3,9654.08,3752.66,3794.89,46585
9612.62,13537.100,13383.700,43236.410,43042.359,9681.23,9521.27,3722.27,3753.45,46263
9427.64,13334.300,13338.700,43042.309,42596.559,9440.15,9288.41,3727.39,3721.27,45340
9688.53,13451.000,13378.600,42595.199,42435.230,9293.37,9799.31,3716.38,3728.56,45300
9660.44,13135.200,13307.000,42113.852,42632.539,9662.88,9814.62,3685.18,3661.58,44132
9509.25,13362.500,13241.900,42627.422,42695.738,9819.74,9600.97,3684.7,3685.18,45064
9553.07,13179.500,13339.700,42695.141,42735.148,9600.97,10189.5,3691.69,3684.6,45313
9814.79,13416.300,13552.200,42740.859,43566.320,10382.72,10524.5,3745.81,3694.47,47033
9902.83,13582.100,13647.300,43566.391,43561.422,10662.28,10694.84,3776.31,3745.81,47598
9970.4,13735.400,13868.400,43562.910,43832.031,10713.97,10919.38,3797.02,3776.31,47735
9993.07,13861.000,13978.700,43838.551,44076.941,10922.86,11278.27,3805.45,3796.41,48915
10119.83,13894.100,13911.700,44370.719,44314.250,10959.545,11020.365,3812.895,3814.31,49127
10032.82,13927.200,13844.700,44318.480,44318.191,10996.23,10762.46,3820.34,3832.21,49339
9915.85,13861.400,13875.300,44313.629,44064.430,10737.09,10873.27,3793.73,3821.82,47349
10064.8,13822.400,13829.000,44065.059,44087.590,10880.27,11108.86,3808.45,3794.58,46730
10104.43,13888.100,13838.100,44090.461,44364.160,10982.99,11177.05,3796.71,3810.85,47161
10164.31,13777.000,13758.400,44371.770,44523.012,11014.93,11067.86,3812.35,3796.25,47242
10147.68,13762.900,13841.900,44517.309,44653.859,11097.86,11068.54,3822.33,3811.74,47447
10238.1,13850.900,13704.200,44657.121,44426.070,11068.54,10824.46,3834.37,3822.33,47077
10491.97,13732.500,13878.100,44426.309,44627.969,10976.07,11132.07,3873.4,3834.58,47027
10794.54,13944.500,13953.700,44628.422,45010.238,11159.32,11329.28,3896.03,3873.12,47774
10801.34,13940.500,13790.900,45022.461,45036.520,11403.79,11828.18,3904.88,3897.14,47607
10692.19,13758.400,13699.600,45036.301,44698.012,11726.81,11693.81,3875.79,3904.72,47205
10831.96,13733.300,13863.200,44683.602,44741.680,11697.29,12333.07,3873.86,3873.54,47038
10800.84,13841.900,13791.900,44738.262,44634.809,12542.71,12206.06,3836.4,3873.26,46740
10850.14,13762.800,13529.200,44635.801,44542.762,12159.17,12461.25,3827.99,3836.86,45628
10950.67,13531.000,13623.000,44589.820,44948.676,12530.99,12511.28,3839.01,3827.99,45748.5
10951.15,13643.300,13710.300,44543.840,45354.590,12520.61,12813.35,3873.1,3838.08,45869
10845.24,13745.800,13661.800,45356.180,45373.172,12896.52,12799.1,3865.68,3876.62,48059
10887.74,13652.200,13558.800,45373.891,45195.648,12799.1,12899.46,3858.99,3866.13,47712
10988.03,13562.200,13553.300,45195.719,45243.852,12860.33,12885.34,3849.62,3859.02,48046
10815.45,13556.600,13482.600,45238.141,44479.230,12921.56,12871.22,3830.55,3849.69,46915
10832.52,13451.200,13411.600,44474.340,44359.891,12904.48,13053.58,3808.16,3830.55,46195
10907.87,13429.200,13341.900,44353.629,44347.910,13093.48,13159.67,3804.62,3807.97,46207
10782.63,13318.100,13127.200,44351.172,44120.520,13152.72,13181.89,3794.35,3804.62,47065
10708.4,13104.700,13075.400,44120.820,43617.730,13267.05,13182.72,3779.32,3797.1,46884
10713.23,13080.700,13317.500,43867.605,43901.189,13269.45,13749.15,3759.66,3782.82,46519
10971.04,13323.800,13280.400,43614.391,44184.648,13679.37,13746.01,3735.1,3764.49,46848
10959.95,13317.900,13400.000,44182.250,44505.590,13756.43,13773.89,3766.65,3735.1,47241
11085.44,13399.700,13473.800,44519.852,44620.602,13779.87,13776.68,3802.74,3772.7,47437
11119.83,13504.500,13433.500,44621.410,44895.020,13900.1,14173.87,3844.66,3802.74,47787.5
11092.31,13417.600,13382.400,44878.781,44779.141,13681.61,13783.725,3805.58,3844.81,48138
10933.99,13371.700,13407.800,44777.711,44576.230,13463.12,13393.58,3774.8,3805.41,48143
11169.54,13410.400,13403.400,44576.230,44138.750,13393.58,12849.58,3760.31,3774.96,48270
11320.77,13410.300,13425.200,44137.191,44374.520,12831.05,13165.4,3757.01,3761.34,46867
11293.76,13406.800,13368.200,44387.102,44247.980,12973.915,13068.77,3719.01,3757.43,47144
11382.23,13390.600,13469.800,44241.289,43418.551,13116.78,12972.14,3655.3,3719.29,45871
11261.24,13488.400,13636.100,43418.551,43984.898,12974.57,12826.13,3633.58,3657.9,45121
11190.02,13622.500,13463.800,43984.391,43417.051,12860.4,12706.04,3605.1,3640.53,45046
10789.24,13515.600,13324.700,43423.020,43027.301,12680.41,12919.56,3605.11,3606.83,44923
10752.1,13307.600,13358.800,43033.012,42994.230,12919.56,13070.63,3612.82,3609.66,46385
10886.09,13316.200,13042.800,42997.578,42655.238,12919.56,13070.63,3590,3613.95,45361
10673.6,12972.200,12922.500,42653.078,42236.738,13024.43,13302.89,3574.58,3602.185,45223
10592.49,12927.900,12937.600,42260.371,42398.059,13024.43,13302.89,3559.16,3590.42,44444
10598.93,12922.700,13016.600,42376.539,42447.770,13372.73,13106.53,3564.32,3559.16,46084
10340.06,12956.900,12790.000,42447.590,42000.629,13121.8,12779.23,3533.07,3563.93,45630
10139.34,12776.300,12695.500,41997.270,41901.961,12806.05,12337.32,3532.73,3536.86,45258
10450.38,12783.700,12919.600,41902.770,42905.199,12390.12,12307.13,3570.23,3533.43,44748
10469.26,12967.100,13166.100,42909.020,43429.719,12290.58,12036.13,3619.54,3570.29,44868
10738.12,13141.500,13009.900,43435.941,43503.520,12237.57,11938.33,3663.05,3624.23,45016
10608.19,12971.600,13024.300,43504.422,42936.629,11941.82,11404.56,3626.47,3663.05,45249
10497.77,13051.500,13034.400,42958.012,43160.609,11404.19,11112.85,3600.88,3627.39,43912
10488.75,13034.800,13082.900,43158.559,43328.719,11085.95,11439.48,3608.04,3600.89,43208
10727.64,13141.400,13284.900,43329.430,43579.672,11621.46,12040.85,3661.24,3608.21,43479
10727.64,13290.500,13309.800,43579.078,43528.270,11621.46,12040.85,3655.26,3661.38,43479
10653.91,13290.500,13309.800,43553.744,43462.215,12043.91,11713.78,3655.33,3658.435,44016
10653.91,13279.500,13245.800,43528.410,43396.160,12043.91,11713.78,3655.4,3655.49,44016
10860.14,13279.500,13245.800,43410.691,43391.781,11820.01,11698.43,3664.64,3657.43,43781
10743.01,13225.500,13142.300,43376.539,43012.371,11734,11675.18,3680.21,3664.29,43653
10513.225,13077.600,13010.000,43007.738,42977.500,11711.72,11596.4,3650.725,3671.305,43501
10283.44,12920.600,12927.200,42963.898,42113.699,11689.44,11517.62,3621.24,3678.32,43349
10310.1,12929.200,12920.100,42118.602,42041.680,11563.18,11527.22,3626.13,3621.14,42139
10214.02,12854.600,12726.800,42039.230,41691.191,11396.62,11423.33,3614.97,3625.74,42410
9979.85,12661.200,12448.200,41688.750,40661.570,11220.41,11390.37,3557.77,3615.89,41772
9849.34,12470.900,12445.500,40661.809,40265.371,11399.45,11305.52,3559.16,3560.4,40695
9825.07,12464.500,12319.300,40254.500,40706.891,11301.7,10955.95,3543.36,3555.22,40612
9985.43,12361.400,12373.900,40717.988,41022.738,11009.43,10656.59,3527.35,3545.34,39955
9960.96,12426.500,12170.400,41026.551,41008.781,10665.34,10305.92,3531.58,3528.11,39518
9794.2,12176.300,12336.000,41026.551,41352.750,10301.81,10666.32,3547.45,3531.6,38944
9545.27,12184.600,12073.500,41350.301,40847.699,10666.32,10020.37,3486.34,3549.04,39494
9521.85,12025.600,11942.200,40842.820,40604.789,10055.97,9757.12,3474.04,3486.62,38572
9664.21,12002.300,12002.200,40611.852,40809.250,9934.8,9801.27,3479.4,3478.21,37941
9391.64,11897.600,11843.100,40807.219,40844.410,9797.57,9401.06,3455.74,3477.32,38056
9574.16,11834.900,12035.900,40833.270,41166.879,9478.43,9819.61,3474.68,3455.74,37647
9764.88,12191.600,12389.600,41207.980,41621.309,9846.84,10329.9,3531.56,3475.65,37737
9736.15,12377.500,12143.200,41623.230,41476.352,10235.96,10396.39,3532.4,3535.17,37884
9822.75,12192.300,12331.300,41474.449,41932.391,10351.27,10493.32,3540.78,3530.35,38031
9880.82,12309.600,12377.800,41923.430,42109.891,10562.46,10786.58,3546.2,3540.78,37501
9639.59,12432.400,12591.900,42101.078,42393.020,10788.2,10883.49,3593,3546.86,38376
9798.11,12636.100,12822.100,42386.230,43630.770,11053.7,11306.02,3705.92,3593.03,38635
9757.88,12766.200,12674.400,43013.076,43361.629,11298.73,11251.85,3707.22,3702.71,40397
9581.04,12646.800,12442.300,43639.922,43092.488,11118.4,11074.83,3632.9,3709.95,40564
9434.82,12492.300,12593.000,43120.672,43257.539,11074.83,11121.4,3590.41,3632.9,38597
9206.84,12461.800,12574.000,42414.809,43205.910,11411.94,11454.47,3679.89,3666.96,39808
9135.11,12431.300,12555.000,43205.430,43100.320,11535.72,11553.66,3714.33,3679.99,40093
9377.21,12644.400,12867.200,43103.309,43585.230,11553.66,12058.95,3738.61,3703.56,40958
9463.64,12904.500,12931.400,43561.059,43516.660,12196.86,11991.07,3768.24,3737.19,41624
9388.05,12858.800,12813.400,43517.160,43375.309,11991.07,11826.05,3755.26,3768.17,41477
9573.59,12888.700,12845.600,43379.172,43546.719,11827.96,12525.49,3754.41,3757.11,41544
9416.77,12867.600,12763.400,43550.789,43216.578,12555.8,12533.25,3716.22,3754.41,43235
9167.8,12727.400,12740.300,43221.059,42744.910,12533.86,12627.13,3678.46,3716.27,42521
9331.48,12724.000,12753.600,43177.531,43434.551,12681.63,12935.94,3693.51,3678.11,42084
9513.3,12817.500,12797.800,43449.910,43473.371,13086.81,12929.23,3711.75,3694.75,41889
9717.16,12896.300,12982.100,43717.648,44214.500,13243.99,13222.64,3744.66,3717.68,42795
9776.62,12985.200,13017.900,44198.391,44615.750,13155.01,13221.04,3766.83,3744.5,44122
9751.92,13055.200,13123.700,44616.461,44742.219,13335.67,13327.87,3817.47,3765.96,44900
9824.17,13150.500,13212.500,44740.531,44849.020,13327.26,13269.27,3838.39,3819.4,47194
9778.93,13235.300,13383.600,44855.250,44967.160,13261.65,13235.96,3838,3845.11,49089
9692.82,13374.100,13311.100,44967.219,44504.289,13237.1,13405.18,3820.54,3838.05,49244
9723.09,13346.200,13392.900,44507.488,44492.500,13502.81,13269.28,3812.65,3818.61,49102
9498.15,13423.600,13379.100,44499.488,44337.039,13331.35,13172.64,3834.24,3812.67,48667
9831.13,13434.500,13522.000,44338.941,44617.738,13172.64,13051.54,3839.83,3839.11,49574
9990.26,13520.100,13477.500,44746.328,44691.801,12828.98,12545.81,3856.83,3833,49639
9933.85,13383.100,13400.300,44691.012,44210.441,12308.89,12076.37,3851.28,3856.83,48866
9983.41,13410.500,13478.100,44207.539,44751.398,12076.37,12541.58,3861.14,3849.51,47130
9892.2,13505.200,13621.300,44751.398,45435.090,12757.7,12972.54,3898.11,3865.21,47770
9950.8,13607.900,13497.100,45436.180,45482.391,12987.05,12906.43,3962.9,3899.18,50915
9948.64,13496.000,13561.100,45450.355,45557.336,12912.51,12937.97,3967.02,3970.18,50816
9990,13527.100,13493.500,45464.531,45632.281,12782.71,12926.33,3967.02,3968.96,51170
10022.93,13503.100,13379.500,45632.629,45647.570,12926.33,12499.17,3899.26,3950.51,51005
9851.35,13302.900,13358.100,45632.629,45647.570,12926.33,12499.17,3885.12,3898.6,49686
9851.35,13336.100,13374.150,45652.441,45623.480,12583.1,12875.62,3884.77,3892.52,49686.5
9887.94,13369.300,13390.200,45652.441,45623.480,12583.1,12875.62,3884.42,3886.44,49687
9887.94,13353.600,13426.200,45623.211,45897.648,12869.75,12929.57,3917.65,3880.95,50839
10046.61,13475.400,13504.000,45894.398,46191.512,13151.6,12872.9,3946.47,3919.91,51155
9965.51,13495.500,13494.400,46188.102,45881.078,12891.31,12992.43,3937.49,3946.35,51248
9794.64,13404.600,13440.400,45877.391,46062.922,12992.43,13179.84,3947.34,3937.2,50054
9624.51,13308.900,13347.500,45183.301,45281.969,12488.65,12262.04,3883.4,3919.59,49054
9530.62,13327.300,13266.400,45278.809,45052.160,12262.04,11864.15,3890.16,3885.8,48099
9622.26,13328.400,13396.700,45074.309,44859.488,11874.02,12221.87,3926.83,3898.52,48517
