uk_VALUE,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2
1.6395,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.637,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.638,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.6355,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.629,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.6238,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.6138,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.598,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.606,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.6027,4.5,5.05,7.667,5.02,17562,6648,17576,39652,167024
1.6058,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6135,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6134,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6065,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6073,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6085,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6148,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6267,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.627,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6335,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6223,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.624,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6302,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.629,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6303,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.628,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6372,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.641,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6314,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6205,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.614,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6115,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.614,4.5,5.03,7.667,5.2,15078,5673,16398,39079,167630
1.6063,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6023,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.592,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.5975,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6083,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6068,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6127,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6135,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6124,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6103,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6112,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6075,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6135,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6074,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6117,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.617,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6113,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6177,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6148,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6105,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6085,4.5,5.02,7.667,5.61,14818,5458,16229,39542,168461
1.6083,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.621,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6337,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6377,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.635,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.63,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6215,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6193,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.619,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6175,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6193,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6203,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6175,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6122,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.602,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.5978,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6021,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.5963,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.5957,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.602,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.6085,4.5,5.02,7.667,5.99,14749,5361,16229,39532,168484
1.615,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.6075,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.6055,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.6074,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.601,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.605,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.6001,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.6002,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.6085,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.6075,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.595,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5862,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5925,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.589,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5895,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5787,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5833,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5893,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5822,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5781,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5765,4.5,5.02,7.667,6.2,14713,5317,16573,40495,169358
1.5792,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.574,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5688,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5602,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5577,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5515,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5558,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5566,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5635,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5665,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5622,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.563,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.57,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5766,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5835,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.578,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5905,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5895,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.5935,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.613,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.6207,4.5,5.02,7.667,6.17,14833,5300,17005,41514,171316
1.6145,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6185,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.62,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6198,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6147,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.618,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6107,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.609,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6057,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6011,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6036,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6004,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.618,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6133,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6076,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.5946,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.5865,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.5876,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.5885,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.5875,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6086,4.5,5.02,7.667,6.15,14708,5269,16579,40988,170986
1.6023,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6091,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6028,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.60425,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6057,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6185,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6332,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6183,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.609,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6085,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.611,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.625,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6222,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.623,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6455,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6485,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6425,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.6457,4.5,5.03,7.667,6.06,14850,5267,16726,41408,171402
1.655,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6555,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6525,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.656,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.652,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.652,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.65275,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6535,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6532,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6575,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6684,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.672,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6708,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6643,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6765,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6584,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6631,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6525,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6477,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.64,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6425,4.5,5.03,7.667,6.16,14644,5211,16654,41507,171924
1.6404,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6445,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.644,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6375,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6205,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.615,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.621,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.625,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.624,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.623,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6164,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6231,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.615,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.616,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6205,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6236,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.609,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6076,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6062,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.6024,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.5935,4.5,5.03,7.667,5.98,14760,5222,16790,41605,172718
1.596,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.5972,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6015,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.623,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6233,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6255,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.623,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6225,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6232,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.611,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6085,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6123,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.607,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6035,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6103,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.606,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6161,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6154,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6173,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.6165,4.5,5.03,7.667,6.03,15215,5394,17643,42948,174637
1.637,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6415,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6475,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6384,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6374,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.648,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6465,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6482,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6353,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.63665,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.638,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6438,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6538,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6504,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.652,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6482,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6395,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6363,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.621,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.6182,4.5,5.01,7.667,6.06,15882,5772,18565,45332,177994
1.615,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.6115,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.6057,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.5923,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.589,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.595,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.604,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.605,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.5984,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.60745,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.6165,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.6047,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.5981,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.5908,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.578,4.5,5.01,7.667,5.96,17009,6953,19211,47207,180937
1.5849,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5765,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.581,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5732,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5772,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5855,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5815,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5793,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5782,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5725,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.573,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5747,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5705,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5686,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5725,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5705,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.583,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.591,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5855,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5872,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.587,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5922,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.5922,4.625,5.02,7.671,6,15944,5857,18371,46846,181422
1.598,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.59,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.58,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.583,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5828,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5873,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5882,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5881,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.586,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5853,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5764,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5777,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5801,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5785,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.58,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5787,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5795,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.5748,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.556,4.625,5.02,7.671,5.87,15680,5644,18282,46928,181754
1.559,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.5605,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.5435,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.5288,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.531,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.5315,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.5153,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4997,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.5172,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.5075,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.5008,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4905,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4818,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4855,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4907,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4728,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4755,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4705,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4875,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.49125,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.495,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4968,4.625,5.02,7.671,5.87,15616,5498,17902,45271,180272
1.4915,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5079,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5135,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5225,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.506,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5079,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.512,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.513,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5023,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5103,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5165,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5154,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.51,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.497,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.511,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.501,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.499,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5107,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5194,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.513,4.75,5.02,7.671,5.78,15500,5464,17866,44830,180514
1.5135,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.51275,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.512,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.512,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.5143,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.5137,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.514,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.5068,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.499,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.499,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.492,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.4945,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.4942,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.5094,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.5167,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.514,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.519,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.5154,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.5116,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.5025,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.4983,4.75,5.02,7.671,5.57,15496,5446,17971,44551,181518
1.4992,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4926,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4947,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.5022,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.507,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.5022,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4992,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.498,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.504,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.506,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.5056,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4988,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4992,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4895,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.49,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4797,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4806,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4745,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4716,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4616,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.456,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4515,4.75,5.02,7.671,5.4,15425,5405,17690,44242,181741
1.4605,4.75,4.94,7.671,5.42,15446,5382,17767,43794,182237
1.45635,4.75,4.94,7.671,5.42,15446,5382,17767,43794,182237
1.4522,4.75,4.94,7.671,5.42,15446,5382,17767,43794,182237
1.4455,4.75,4.94,7.671,5.42,15446,5382,17767,43794,182237
1.438,4.75,4.94,7.671,5.42,15446,5382,17767,43794,182237
