Date,y,m,d,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Open
2012-12-19,2012,12,19,7671.129883,7685.629883,7647.009766,7677.470215,7677.441406,10025.400
2012-12-20,2012,12,20,7646.129883,7646.129883,7574.560059,7595.459961,7595.431152,10093.110
2012-12-21,2012,12,21,7592.569824,7608.810059,7491.52002,7519.930176,7519.901855,10145.580
2012-12-24,2012,12,24,7542.660156,7566.089844,7520.620117,7535.52002,7535.491699,10118.965
2012-12-25,2012,12,25,7556.240234,7654.600098,7543.830078,7636.569824,7636.541016,10092.350
2012-12-26,2012,12,26,7646.509766,7683.089844,7633.830078,7634.189941,7634.161133,10131.220
2012-12-27,2012,12,27,7634.799805,7661.009766,7622.72998,7648.410156,7648.381348,10295.260
2012-12-28,2012,12,28,7700.870117,7708.310059,7665.040039,7699.5,7699.471191,10406.360
2013-01-02,2013,1,2,7738.049805,7793.47998,7715.259766,7779.220215,7779.191406,10505.430
2013-01-03,2013,1,3,7826.339844,7855.160156,7815.290039,7836.839844,7836.810547,10505.430
2013-01-04,2013,1,4,7818.27002,7818.27002,7773.060059,7805.990234,7805.961426,10604.500
2013-01-07,2013,1,7,7797.049805,7797.049805,7725.470215,7755.089844,7755.061035,10743.690
2013-01-08,2013,1,8,7737.069824,7751.799805,7692.97998,7721.660156,7721.631348,10544.210
2013-01-09,2013,1,9,7726.399902,7763.970215,7703.22998,7738.640137,7738.611328,10405.670
2013-01-10,2013,1,10,7780.97998,7825.060059,7760.089844,7811.640137,7811.611328,10635.110
2013-01-11,2013,1,11,7843.569824,7845.359863,7801.689941,7819.149902,7819.121094,10786.140
2013-01-14,2013,1,14,7795.680176,7823.970215,7731.319824,7823.970215,7823.940918,10850.395
2013-01-15,2013,1,15,7823.509766,7823.509766,7744.390137,7765.02002,7764.991211,10914.650
2013-01-16,2013,1,16,7766.089844,7769.180176,7700.430176,7700.430176,7700.401367,10806.410
2013-01-17,2013,1,17,7748.569824,7774.970215,7603.27002,7616.640137,7616.611328,10660.940
2013-01-18,2013,1,18,7697.279785,7732.870117,7676.109863,7732.870117,7732.841309,10791.970
2013-01-21,2013,1,21,7725.359863,7739.370117,7674.180176,7724.919922,7724.891113,10941.450
2013-01-22,2013,1,22,7746.790039,7759.470215,7699.25,7759.100098,7759.071289,10765.100
2013-01-23,2013,1,23,7773.200195,7773.200195,7730.100098,7744.180176,7744.151367,10575.600
2013-01-24,2013,1,24,7717.040039,7724.680176,7653.620117,7695.990234,7695.961426,10441.110
2013-01-25,2013,1,25,7695.25,7704.310059,7637.200195,7672.580078,7672.55127,10797.300
2013-01-28,2013,1,28,7685.669922,7717.350098,7685.669922,7714.669922,7714.641113,11002.860
2013-01-29,2013,1,29,7744.149902,7802,7739.600098,7802,7801.971191,10751.010
2013-01-30,2013,1,30,7832.950195,7847.209961,7804.709961,7832.97998,7832.950684,10913.970
2013-01-31,2013,1,31,7832.870117,7850.02002,7800.899902,7850.02002,7849.990723,11057.500
2013-02-01,2013,2,1,7853.75,7866.22998,7832,7855.970215,7855.94043,11193.720
2013-02-04,2013,2,4,7882.759766,7929.970215,7880.290039,7923.160156,7923.129883,11254.160
2013-02-05,2013,2,5,7896.669922,7896.669922,7863.910156,7886.939941,7886.909668,11105.240
2013-02-06,2013,2,6,7925.259766,7941.649902,7906.649902,7906.649902,7906.619629,11236.700
2013-02-18,2013,2,18,8000.689941,8005.72998,7927.950195,7943.529785,7943.499512,11318.220
2013-02-19,2013,2,19,7974.399902,7974.399902,7946.089844,7960.879883,7960.849609,11336.450
2013-02-20,2013,2,20,8021.310059,8029.100098,7995.160156,8029.100098,8029.069336,11485.650
2013-02-21,2013,2,21,8020.52002,8020.52002,7957.459961,7957.459961,7957.429688,11404.730
2013-02-22,2013,2,22,7947.879883,7970.240234,7913.160156,7947.720215,7947.689941,11238.750
2013-02-25,2013,2,25,7986.870117,7995.109863,7947.680176,7947.680176,7947.649902,11564.550
2013-02-26,2013,2,26,7891.410156,7927.490234,7871.22998,7880.899902,7880.869629,11449.660
2013-02-27,2013,2,27,7886.029785,7912.850098,7873.290039,7897.97998,7897.949707,11418.560
2013-03-01,2013,3,1,7917.720215,7964.629883,7917.720215,7964.629883,7964.599609,11464.710
2013-03-04,2013,3,4,7966.220215,7966.220215,7849.52002,7867.339844,7867.310059,11695.450
2013-03-05,2013,3,5,7910.439941,7939.850098,7882.560059,7932.709961,7932.679688,11732.570
2013-03-06,2013,3,6,7958.109863,7982.390137,7936.859863,7950.299805,7950.269531,11811.060
2013-03-07,2013,3,7,7950.899902,7984.290039,7942.370117,7960.509766,7960.479492,12037.250
2013-03-08,2013,3,8,7981,8029.140137,7981,8015.140137,8015.109375,12066.500
2013-03-11,2013,3,11,8021.879883,8089.209961,8001.850098,8038.720215,8038.689453,12363.090
2013-03-12,2013,3,12,8039,8063.22998,7986.589844,7994.709961,7994.679199,12433.600
2013-03-13,2013,3,13,8018.899902,8047.560059,7962.419922,7995.509766,7995.479004,12252.290
2013-03-14,2013,3,14,8002.419922,8002.709961,7946.290039,7951.759766,7951.729492,12332.160
2013-03-15,2013,3,15,7989.669922,7999.919922,7924.939941,7927.490234,7927.459961,12437.680
2013-03-18,2013,3,18,7886.689941,7888.160156,7807.609863,7811.339844,7811.311035,12365.440
2013-03-19,2013,3,19,7843.470215,7863.77002,7823.810059,7838.470215,7838.440918,12405.610
2013-03-20,2013,3,20,7834.72998,7844.540039,7786.560059,7798.029785,7798.000977,12498.805
2013-03-21,2013,3,21,7828.950195,7843.160156,7811.839844,7811.839844,7811.811035,12592.000
2013-03-22,2013,3,22,7811.52002,7832.589844,7796.220215,7796.220215,7796.191406,12498.510
2013-03-25,2013,3,25,7862.580078,7877.049805,7854.470215,7856.120117,7856.090332,12507.610
2013-03-26,2013,3,26,7873.700195,7876.680176,7845.560059,7856.359863,7856.330078,12461.790
2013-03-27,2013,3,27,7872.75,7894.259766,7857.319824,7894.120117,7894.089844,12476.580
2013-03-28,2013,3,28,7905.709961,7905.709961,7844.839844,7866.879883,7866.850098,12457.130
2013-03-29,2013,3,29,7904.5,7931.700195,7883.810059,7918.609863,7918.57959,12405.530
2013-04-01,2013,4,1,7934.25,7937.72998,7896.569824,7899.240234,7899.209961,12371.340
2013-04-02,2013,4,2,7897.160156,7924.459961,7879.549805,7913.180176,7913.149902,12051.570
2013-04-03,2013,4,3,7949.120117,7954.149902,7913.77002,7942.350098,7942.319824,12112.090
2013-04-08,2013,4,8,7831.220215,7843.100098,7747.470215,7752.790039,7752.76123,13082.610
2013-04-09,2013,4,9,7766.620117,7781.129883,7714.930176,7728.540039,7728.51123,13309.130
2013-04-10,2013,4,10,7772.950195,7772.950195,7739.990234,7752.799805,7752.770996,13177.310
2013-04-11,2013,4,11,7788.580078,7857.97998,7788.580078,7857.97998,7857.950195,13444.950
2013-04-12,2013,4,12,7861.120117,7864.859863,7810.540039,7821.629883,7821.600586,13568.250
2013-04-15,2013,4,15,7815.319824,7835.120117,7753.240234,7763.529785,7763.500977,13345.860
2013-04-16,2013,4,16,7690.910156,7801.049805,7688.620117,7801.049805,7801.020996,13023.910
2013-04-17,2013,4,17,7822.810059,7822.810059,7791.529785,7809.069824,7809.041016,13330.500
2013-04-18,2013,4,18,7781.47998,7826.129883,7757.330078,7791.350098,7791.321289,13272.220
2013-04-19,2013,4,19,7868.899902,7933.720215,7862.919922,7930.799805,7930.769531,13268.430
2013-04-22,2013,4,22,7976.100098,7996.549805,7950.009766,7970.379883,7970.349609,13537.170
2013-04-23,2013,4,23,7955.919922,7968.790039,7913.600098,7942.77002,7942.739746,13545.600
2013-04-24,2013,4,24,7977.399902,8025.450195,7968.279785,8023.709961,8023.679199,13687.280
2013-04-25,2013,4,25,8015.379883,8026.459961,7994.189941,8021.75,8021.719238,13887.530
2013-04-26,2013,4,26,8034.470215,8081.370117,8020.470215,8022.060059,8022.029297,13978.980
2013-04-29,2013,4,29,8043.709961,8046.220215,8014.27002,8029.740234,8029.709473,13916.900
2013-04-30,2013,4,30,8065.919922,8115.589844,8065.919922,8093.660156,8093.629395,13854.820
2013-05-02,2013,5,2,8111.430176,8139.490234,8095.700195,8128.509766,8128.479004,13727.250
2013-05-03,2013,5,3,8157.509766,8175.330078,8121.069824,8135.029785,8134.999023,13843.645
2013-05-06,2013,5,6,8188.47998,8197.519531,8153.959961,8169.049805,8169.019043,13843.645
2013-05-07,2013,5,7,8177.580078,8181.799805,8145.100098,8163.060059,8163.029297,13960.040
2013-05-08,2013,5,8,8177.939941,8284.089844,8177.939941,8267.089844,8267.057617,14196.200
2013-05-09,2013,5,9,8314.370117,8322.69043,8279.459961,8285.889648,8285.857422,14366.950
2013-05-10,2013,5,10,8284.379883,8297.330078,8258.620117,8280.259766,8280.227539,14449.240
2013-05-13,2013,5,13,8285.450195,8296.540039,8230.650391,8248.320313,8248.288086,14759.500
2013-05-14,2013,5,14,8272.200195,8295.410156,8233.980469,8251.820313,8251.788086,14822.560
2013-05-15,2013,5,15,8264.099609,8320.320313,8251.509766,8318.589844,8318.557617,14962.340
2013-05-16,2013,5,16,8362.490234,8414.879883,8346.450195,8390.049805,8390.017578,15146.050
2013-05-17,2013,5,17,8377.259766,8402.339844,8356.790039,8368.19043,8368.158203,14926.420
2013-05-20,2013,5,20,8364.950195,8385.679688,8347.330078,8377.049805,8377.017578,15260.610
2013-05-21,2013,5,21,8381.360352,8420.679688,8361.959961,8383.049805,8383.017578,15264.790
2013-05-22,2013,5,22,8414.05957,8439.150391,8376.209961,8398.839844,8398.807617,15440.690
2013-05-23,2013,5,23,8367.849609,8373.089844,8235.5,8237.830078,8237.797852,15739.980
2013-05-24,2013,5,24,8273.209961,8277.55957,8172.540039,8209.780273,8209.748047,14731.750
2013-05-27,2013,5,27,8218.879883,8280.099609,8210.320313,8280.099609,8280.067383,14373.820
2013-05-28,2013,5,28,8289.150391,8303.709961,8261.540039,8263.049805,8263.017578,13943.620
2013-05-29,2013,5,29,8303.200195,8344.209961,8303.200195,8337.900391,8337.868164,14492.550
2013-05-30,2013,5,30,8316.969727,8316.969727,8228.799805,8243.290039,8243.257813,14072.900
2013-05-31,2013,5,31,8318.769531,8334.44043,8237.080078,8254.799805,8254.767578,13804.230
2013-06-03,2013,6,3,8177.970215,8225.790039,8149.450195,8201.019531,8200.987305,13551.360
2013-06-04,2013,6,4,8243.219727,8250.169922,8180.390137,8191.220215,8191.189453,13186.600
2013-06-05,2013,6,5,8195.519531,8216.30957,8161.100098,8181.910156,8181.879395,13566.750
2013-06-06,2013,6,6,8135.560059,8162.25,8088.310059,8096.140137,8096.109375,12925.290
2013-06-07,2013,6,7,8113.950195,8146.779785,8071.97998,8095.200195,8095.169434,12706.410
2013-06-10,2013,6,10,8161.509766,8190.870117,8142.709961,8160.549805,8160.519043,13141.850
2013-06-11,2013,6,11,8178.950195,8178.950195,8116.149902,8116.149902,8116.119141,13504.770
2013-06-13,2013,6,13,8041.5,8057.330078,7951.660156,7951.660156,7951.629883,13038.020
2013-06-14,2013,6,14,7978.75,7989.189941,7912.370117,7937.740234,7937.709961,12668.900
2013-06-17,2013,6,17,7953.649902,7999.430176,7940.720215,7992.890137,7992.859375,12584.370
2013-06-18,2013,6,18,7994.810059,8024.950195,7955.740234,8011.02002,8010.989258,13015.150
2013-06-19,2013,6,19,8033.319824,8056.189941,8005.569824,8007.390137,8007.359375,13233.080
2013-06-20,2013,6,20,7952.359863,7962.759766,7890.930176,7898.910156,7898.879883,13101.850
2013-06-21,2013,6,21,7778.839844,7815.790039,7739.089844,7793.310059,7793.28125,12787.870
2013-06-24,2013,6,24,7788.450195,7815.100098,7744.490234,7758.029785,7758.000977,13417.540
2013-06-25,2013,6,25,7750.339844,7792.27002,7663.22998,7663.22998,7663.201172,13081.620
2013-06-26,2013,6,26,7789.339844,7821.140137,7742.200195,7784.799805,7784.770996,13152.750
2013-06-27,2013,6,27,7841.319824,7884.129883,7834.330078,7883.899902,7883.869629,12968.720
2013-06-28,2013,6,28,7928.540039,8062.209961,7891.060059,8062.209961,8062.179199,13383.920
2013-07-01,2013,7,1,8011.950195,8063.470215,7974.149902,8036,8035.969238,13746.720
2013-07-02,2013,7,2,8061.839844,8064.120117,8012.790039,8015.859863,8015.829102,13969.150
2013-07-03,2013,7,3,7991.529785,7995.299805,7899.080078,7911.419922,7911.389648,14149.990
2013-07-04,2013,7,4,7919.259766,7927.080078,7877.060059,7893.720215,7893.689941,13970.270
2013-07-05,2013,7,5,7932.299805,8018.930176,7926.350098,8001.819824,8001.789063,14150.850
2013-07-08,2013,7,8,7980.109863,7992.160156,7885,7886.339844,7886.30957,14491.070
2013-07-09,2013,7,9,7891.529785,7975.640137,7891.370117,7971.180176,7971.149902,14295.440
2013-07-10,2013,7,10,7974.990234,8057.919922,7974.990234,8011.689941,8011.65918,14464.820
2013-07-11,2013,7,11,8080.970215,8179.540039,8080.970215,8179.540039,8179.509277,14275.260
2013-07-12,2013,7,12,8187.859863,8220.490234,8169.919922,8220.490234,8220.458008,14475.170
2013-07-15,2013,7,15,8178.259766,8254.679688,8175.549805,8254.679688,8254.647461,14535.025
2013-07-16,2013,7,16,8243.620117,8260.110352,8222.169922,8260.110352,8260.078125,14594.880
2013-07-17,2013,7,17,8239.099609,8260.25,8208.709961,8258.950195,8258.917969,14491.800
2013-07-18,2013,7,18,8238.280273,8265.700195,8181.990234,8194.879883,8194.847656,14645.250
2013-07-19,2013,7,19,8117.939941,8139.810059,8046.700195,8062.029785,8061.999023,14909.760
2013-07-22,2013,7,22,8092.029785,8137.370117,8092.029785,8105.450195,8105.419434,14770.020
2013-07-23,2013,7,23,8152.720215,8220.889648,8145.089844,8214.650391,8214.618164,14555.360
2013-07-24,2013,7,24,8222.849609,8233.099609,8172.22998,8196.19043,8196.158203,14719.640
2013-07-25,2013,7,25,8173.189941,8203.490234,8140.410156,8163.580078,8163.549316,14747.210
2013-07-26,2013,7,26,8188.359863,8222.820313,8135.72998,8149.399902,8149.369141,14339.390
2013-07-29,2013,7,29,8146.140137,8163.890137,8074.290039,8084.5,8084.469238,13899.270
2013-07-30,2013,7,30,8113.169922,8176.740234,8112.910156,8163.549805,8163.519043,13634.200
2013-07-31,2013,7,31,8163.439941,8170.569824,8107.600098,8107.939941,8107.90918,13733.550
2013-08-01,2013,8,1,8110.72998,8113.399902,8056.220215,8056.220215,8056.189453,13674.500
2013-08-02,2013,8,2,8114.509766,8162.910156,8087.100098,8099.879883,8099.849121,14178.660
2013-08-05,2013,8,5,8104.200195,8143.439941,8075.990234,8138.629883,8138.599121,14318.210
2013-08-06,2013,8,6,8129.850098,8129.850098,8028.930176,8038.910156,8038.879395,14237.100
2013-08-07,2013,8,7,7993.569824,7993.569824,7921.290039,7921.290039,7921.259766,14155.950
2013-08-08,2013,8,8,7910.200195,7932.350098,7894.180176,7907.669922,7907.639648,13779.470
2013-08-09,2013,8,9,7955,7955,7853.970215,7856.140137,7856.110352,13673.490
2013-08-12,2013,8,12,7878.220215,7908.680176,7862.040039,7903.379883,7903.349609,13469.700
2013-08-13,2013,8,13,7935.790039,7986.27002,7935.790039,7986.27002,7986.239258,13696.360
2013-08-14,2013,8,14,7978.740234,7981.560059,7926.22998,7951.330078,7951.299805,13936.740
2013-08-15,2013,8,15,7903.009766,7916.02002,7850.27002,7887.259766,7887.229492,13845.640
2013-08-16,2013,8,16,7854.680176,7949.430176,7850.490234,7925,7924.969727,13532.610
2013-08-19,2013,8,19,7937.450195,7944.740234,7888.870117,7900.209961,7900.179688,13669.740
2013-08-20,2013,8,20,7896.379883,7924.52002,7829.779785,7832.649902,7832.620605,13632.960
2013-08-22,2013,8,22,7779.439941,7825.560059,7737.330078,7814.379883,7814.351074,13314.050
2013-08-23,2013,8,23,7863.72998,7895.129883,7845.919922,7873.310059,7873.280273,13583.760
2013-08-26,2013,8,26,7906.52002,7913.740234,7874.049805,7894.970215,7894.939941,13719.560
2013-08-27,2013,8,27,7875.930176,7895.22998,7820.839844,7820.839844,7820.810547,13551.750
2013-08-28,2013,8,28,7776.870117,7834.109863,7761.759766,7824.540039,7824.510742,13285.030
2013-08-29,2013,8,29,7841.990234,7931.049805,7841.990234,7917.660156,7917.629883,13382.950
2013-08-30,2013,8,30,7949.990234,8021.890137,7936.819824,8021.890137,8021.859375,13573.240
2013-09-02,2013,9,2,8010.149902,8052.709961,7993.129883,8038.859863,8038.829102,13438.070
2013-09-03,2013,9,3,8095.660156,8102.660156,8067.620117,8088.370117,8088.339355,13748.680
2013-09-04,2013,9,4,8066.669922,8094.120117,8041.490234,8083.439941,8083.40918,13875.170
2013-09-05,2013,9,5,8109.240234,8169.100098,8107.220215,8169.100098,8169.069336,14140.200
2013-09-06,2013,9,6,8180.529785,8182.560059,8155.5,8164.200195,8164.169434,14088.410
2013-09-09,2013,9,9,8176.470215,8192.110352,8117.870117,8192.110352,8192.078125,14141.670
2013-09-10,2013,9,10,8217.209961,8238.910156,8155.870117,8208.769531,8208.737305,14318.720
2013-09-11,2013,9,11,8174.540039,8208.990234,8137.069824,8208.990234,8208.958008,14511.740
2013-09-12,2013,9,12,8180.379883,8226.610352,8177.029785,8225.360352,8225.328125,14397.900
2013-09-13,2013,9,13,8210.150391,8228.669922,8162.140137,8168.200195,8168.169434,14316.700
2013-09-16,2013,9,16,8189.609863,8255.339844,8189.609863,8255.339844,8255.307617,14386.845
2013-09-17,2013,9,17,8241.030273,8249.780273,8218.94043,8249.780273,8249.748047,14456.990
2013-09-18,2013,9,18,8248.179688,8263.049805,8209.179688,8209.179688,8209.147461,14411.550
2013-09-23,2013,9,23,8226.799805,8293.030273,8221.339844,8292.830078,8292.797852,14518.795
2013-09-24,2013,9,24,8295.5,8310.94043,8265.549805,8299.120117,8299.087891,14626.040
2013-09-25,2013,9,25,8283.599609,8285.280273,8253.429688,8283.900391,8283.868164,14713.030
2013-09-26,2013,9,26,8290.099609,8290.099609,8184.680176,8184.680176,8184.649414,14553.060
2013-09-27,2013,9,27,8222.129883,8244.860352,8207.719727,8230.679688,8230.647461,14803.990
2013-09-30,2013,9,30,8174.859863,8204.400391,8137.109863,8173.870117,8173.839355,14530.620
2013-10-01,2013,10,1,8173.990234,8222.379883,8172.790039,8187.02002,8186.989258,14517.980
2013-10-02,2013,10,2,8215.959961,8228.80957,8204.339844,8216.519531,8216.487305,14492.470
2013-10-03,2013,10,3,8231.679688,8376.790039,8231.679688,8359.019531,8358.987305,14140.110
2013-10-04,2013,10,4,8345.820313,8376.05957,8336.610352,8364.549805,8364.517578,14029.730
2013-10-07,2013,10,7,8354.910156,8361.5,8323.790039,8333.660156,8333.62793,14057.790
2013-10-08,2013,10,8,8340.330078,8375.650391,8311.589844,8375.650391,8375.618164,13794.740
2013-10-09,2013,10,9,8352.25,8378.370117,8330.790039,8344.730469,8344.698242,13789.890
2013-10-11,2013,10,11,8407.450195,8433.530273,8349.370117,8349.370117,8349.337891,14376.890
2013-10-14,2013,10,14,8339.990234,8343.650391,8269.160156,8273.959961,8273.927734,14443.580
2013-10-15,2013,10,15,8320.480469,8368.019531,8320.480469,8367.879883,8367.847656,14510.270
2013-10-16,2013,10,16,8384.030273,8384.030273,8332.179688,8332.179688,8332.147461,14433.640
2013-10-17,2013,10,17,8390.879883,8415.160156,8364.889648,8374.679688,8374.647461,14640.080
2013-10-18,2013,10,18,8416.330078,8441.19043,8390.320313,8441.19043,8441.158203,14589.600
2013-10-21,2013,10,21,8456.679688,8459.299805,8400.05957,8419.320313,8419.288086,14624.030
2013-10-22,2013,10,22,8407.620117,8425.30957,8376.269531,8418.269531,8418.237305,14677.080
2013-10-23,2013,10,23,8419.799805,8438.950195,8380.150391,8393.620117,8393.587891,14784.410
2013-10-24,2013,10,24,8364.450195,8413.719727,8346.519531,8413.719727,8413.6875,14344.740
2013-10-25,2013,10,25,8380.30957,8390.25,8322.150391,8346.620117,8346.587891,14439.140
2013-10-28,2013,10,28,8365.429688,8414.80957,8348.419922,8407.830078,8407.797852,14261.650
2013-10-29,2013,10,29,8394.849609,8432.900391,8380.209961,8420.980469,8420.948242,14288.720
2013-10-30,2013,10,30,8429.400391,8465.05957,8419.209961,8465.05957,8465.027344,14464.670
2013-10-31,2013,10,31,8437.759766,8469.580078,8424.469727,8450.05957,8450.027344,14474.010
2013-11-01,2013,11,1,8474.469727,8476.629883,8378.94043,8388.179688,8388.147461,14403.070
2013-11-04,2013,11,4,8371.830078,8371.830078,8333.629883,8354.139648,8354.107422,14361.410
2013-11-05,2013,11,5,8354.919922,8372.799805,8262.200195,8262.200195,8262.167969,14319.750
2013-11-06,2013,11,6,8275.070313,8297.570313,8232.5,8281.969727,8281.9375,14155.340
2013-11-07,2013,11,7,8298.05957,8298.05957,8250.719727,8283.709961,8283.677734,14355.560
2013-11-08,2013,11,8,8235.299805,8266.719727,8216.330078,8229.589844,8229.557617,14026.170
2013-11-11,2013,11,11,8228.900391,8242.410156,8168.919922,8182.560059,8182.529297,14271.480
2013-11-12,2013,11,12,8233.620117,8233.620117,8160.169922,8195.259766,8195.227539,14289.870
2013-11-13,2013,11,13,8199.259766,8199.259766,8104.259766,8104.259766,8104.229004,14527.970
2013-11-14,2013,11,14,8137.819824,8161.700195,8100.72998,8134.910156,8134.879395,14665.750
2013-11-15,2013,11,15,8168.899902,8210.099609,8160.279785,8177.120117,8177.089355,15034.330
2013-11-18,2013,11,18,8201.849609,8226.610352,8186.470215,8191.459961,8191.429199,15253.240
2013-11-19,2013,11,19,8215,8260.820313,8215,8260.209961,8260.177734,15096.630
2013-11-20,2013,11,20,8250.30957,8262.910156,8204.459961,8204.459961,8204.427734,15176.350
2013-11-21,2013,11,21,8197.860352,8203.450195,8093.819824,8099.450195,8099.419434,15176.650
2013-11-22,2013,11,22,8107.97998,8142.720215,8107.97998,8116.779785,8116.749023,15513.450
2013-11-25,2013,11,25,8182.899902,8217.620117,8182.899902,8187.509766,8187.479004,15504.780
2013-11-26,2013,11,26,8200.700195,8281.379883,8187.279785,8248.019531,8247.987305,15501.950
2013-11-27,2013,11,27,8287.629883,8312.320313,8279.509766,8295.879883,8295.847656,15414.520
2013-11-28,2013,11,28,8320.650391,8377.80957,8320.650391,8362.429688,8362.397461,15622.190
2013-11-29,2013,11,29,8374.139648,8414.790039,8365.320313,8406.830078,8406.797852,15661.430
2013-12-02,2013,12,2,8429.240234,8437.129883,8391.820313,8414.610352,8414.578125,15659.740
2013-12-03,2013,12,3,8407.740234,8418.230469,8390.730469,8392.549805,8392.517578,15747.540
2013-12-04,2013,12,4,8379.44043,8435.230469,8375.790039,8418,8417.967773,15520.200
2013-12-05,2013,12,5,8430.530273,8437.599609,8362.389648,8375.540039,8375.507813,15354.530
2013-12-06,2013,12,6,8372.610352,8410.19043,8361.990234,8367.719727,8367.6875,15112.540
2013-12-09,2013,12,9,8439.759766,8477.870117,8433.80957,8444.620117,8444.587891,15556.600
2013-12-10,2013,12,10,8451.80957,8459.490234,8421.589844,8443.389648,8443.357422,15633.970
2013-12-11,2013,12,11,8450.959961,8501.769531,8413.519531,8433.769531,8433.737305,15509.930
2013-12-12,2013,12,12,8405.620117,8406.929688,8361.330078,8361.330078,8361.297852,15377.320
2013-12-13,2013,12,13,8355.009766,8391.820313,8346.830078,8376.94043,8376.908203,15316.890
2013-12-16,2013,12,16,8368.830078,8374.209961,8313.870117,8313.870117,8313.837891,15408.350
2013-12-17,2013,12,17,8351.980469,8384.259766,8351.980469,8352.929688,8352.897461,15290.220
2013-12-18,2013,12,18,8361.75,8375.519531,8333.30957,8349.040039,8349.007813,15273.240
2013-12-19,2013,12,19,8400.389648,8426.080078,8378.780273,8407.400391,8407.368164,15809.430
2013-12-20,2013,12,20,8400.209961,8439.370117,8392.379883,8408.530273,8408.498047,15790.690
2013-12-23,2013,12,23,8441.160156,8477.469727,8441.160156,8456.459961,8456.427734,15873.295
2013-12-24,2013,12,24,8473.019531,8478.089844,8450.490234,8450.490234,8450.458008,15955.900
2013-12-25,2013,12,25,8461.490234,8484.049805,8457.870117,8467.759766,8467.727539,15861.130
2013-12-26,2013,12,26,8467.730469,8492.709961,8465.849609,8485.889648,8485.857422,16087.070
2013-12-27,2013,12,27,8490.730469,8543.5,8488.44043,8535.040039,8535.007813,16229.430
2013-12-30,2013,12,30,8552.129883,8623.429688,8552.129883,8623.429688,8623.397461,16269.220
2013-12-31,2013,12,31,8636.5,8647.240234,8593.75,8611.509766,8611.477539,16208.380
2014-01-02,2014,1,2,8618.599609,8632.80957,8587.540039,8612.540039,8612.507813,16208.380
2014-01-03,2014,1,3,8584.740234,8584.740234,8537.860352,8546.540039,8546.507813,16208.380
2014-01-06,2014,1,6,8553,8568.240234,8488.639648,8500.009766,8499.977539,16147.540
2014-01-07,2014,1,7,8515.360352,8547.19043,8512.299805,8512.299805,8512.267578,15835.410
2014-01-08,2014,1,8,8548.610352,8587.080078,8548.610352,8556.009766,8555.977539,15943.680
2014-01-09,2014,1,9,8555.799805,8569.110352,8506.019531,8514.679688,8514.647461,16002.880
2014-01-10,2014,1,10,8559.179688,8559.179688,8521.5,8529.349609,8529.317383,15785.150
2014-01-13,2014,1,13,8587.490234,8607.230469,8558.959961,8566.200195,8566.167969,15721.175
2014-01-14,2014,1,14,8545.459961,8568.30957,8523.459961,8548.139648,8548.107422,15657.200
2014-01-15,2014,1,15,8567.80957,8619.55957,8567.80957,8602.549805,8602.517578,15649.070
2014-01-16,2014,1,16,8653.540039,8668.950195,8610.240234,8612.110352,8612.078125,15845.150
2014-01-17,2014,1,17,8628.490234,8628.860352,8580.490234,8596,8595.967773,15695.460
2014-01-20,2014,1,20,8595.589844,8636.209961,8584.5,8621.55957,8621.527344,15724.140
2014-01-21,2014,1,21,8639.709961,8650.139648,8599.900391,8599.900391,8599.868164,15710.890
2014-01-22,2014,1,22,8598.980469,8633.570313,8596.990234,8625.299805,8625.267578,15749.010
2014-01-23,2014,1,23,8644.55957,8647.870117,8595.099609,8595.099609,8595.067383,15900.630
2014-01-24,2014,1,24,8581.490234,8608.639648,8577.139648,8598.30957,8598.277344,15473.570
2014-01-27,2014,1,27,8519.480469,8519.480469,8442.19043,8462.570313,8462.538086,15091.450
2014-02-05,2014,2,5,8290.169922,8313.830078,8230.459961,8264.480469,8264.448242,14213.100
2014-02-06,2014,2,6,8286.160156,8333.55957,8284.769531,8311.009766,8310.977539,14233.420
2014-02-07,2014,2,7,8383.990234,8409.030273,8356.929688,8387.349609,8387.317383,14387.110
2014-02-10,2014,2,10,8416.419922,8447.019531,8391.950195,8391.950195,8391.917969,14647.830
2014-02-11,2014,2,11,8413.860352,8439.330078,8401.540039,8430.55957,8430.527344,14734.780
2014-02-12,2014,2,12,8471.509766,8510.870117,8471.509766,8510.870117,8510.837891,14821.730
2014-02-13,2014,2,13,8506.219727,8511.019531,8467.700195,8467.700195,8467.667969,14785.840
2014-02-14,2014,2,14,8524.540039,8566.990234,8508.240234,8513.679688,8513.647461,14538.200
2014-02-17,2014,2,17,8537.830078,8558.5,8512.599609,8519.549805,8519.517578,14343.730
2014-02-18,2014,2,18,8530.80957,8556.230469,8506.05957,8556.230469,8556.198242,14514.470
2014-02-19,2014,2,19,8565.05957,8577.009766,8543.150391,8577.009766,8576.977539,14729.480
2014-02-20,2014,2,20,8555.269531,8567.5,8513.080078,8524.620117,8524.587891,14701.140
2014-02-21,2014,2,21,8571.290039,8612.080078,8571.290039,8601.860352,8601.828125,14618.610
2014-02-24,2014,2,24,8603.610352,8612.209961,8541.650391,8560.610352,8560.578125,14803.640
2014-02-25,2014,2,25,8581.139648,8598.730469,8564.509766,8575.620117,8575.587891,15002.510
2014-02-26,2014,2,26,8569.040039,8626.679688,8563.870117,8600.860352,8600.828125,14896.490
