Date,y,m,d,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Open,jp_Adj_Close,chnsse_Open,chnsse_Adj_Close,chnhs_Open,chnhs_Adj_Close,ko_Open,ko_Adj_Close,iny_Open,iny_Adj Close,ind_Open,ind_Adj_Close,astsp_Open,astsp_Adj_Close,ast_Open,ast_Adj_Close,usdow_Open,usdow_Adj_Close,usnsdq_Open,usnsdq_Adj_Close,usvix_Open,usvix_Adj_Close,ussp_Open,ussp_Adj_Close,eurestx_Open,eurestx_Adj_Close,blx_Open,blx_Adj_Close,fnc_Open,fnc_Adj_Close,grm_Open,grm_Adj Close,cnd_Open,cnd_Adj_Close,mxc_Open,mxc_Adj_Close,agt_Open,agt_Adj_Close,chl_Adj_Close,chl_Open,bx_Open,bx_Adj_Close,Isrl_Open,Isrl_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE,ko_VALUE,mlx_VALUE,mxc_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE,uk_VALUE,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2,PUR_A,ASSETS,LIABILITIES
2012-02-10,2012,2,10,7922.609863,7941.629883,7848.779785,7862.27002,7862.240234,9010.530,8947.170,2342.011,2351.981,20986.250,20783.859,2010.040,1993.710,3978.628,3912.277,17817.59,17748.689,4279.8,4244.05,4354.45,4320.75,12889.55,12801.23,2902,2903.88,20.1,20.79,1351.21,1342.64,2480.76,2480.76,2262.53,2230.78,3394.92,3373.14,6730.54,6692.96,12403.000,12389.400,38238.398,38149.219,2745.7,2721.89,4410.74,4403.95,65525,63998,1022.37,1018.09,29.56,77.57,6.2991,7.7549,1.726,1.0016,49.48,1123,3.035,12.7996,6.6743,7.7425,1.2591,0.9176,1.0676,1.3187,0.8283,1.5748,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-13,2012,2,13,7849.209961,7917.959961,7837.580078,7912.910156,7912.879883,8954.030,8999.180,2332.055,2351.854,20718.801,20887.400,2000.660,2005.740,3912.483,3961.784,17761.699,17772.84,4279.3,4242.8,4354.2,4318.9,12799.11,12874.04,2926.21,2931.39,19.64,19.04,1343.06,1351.77,2491.54,2491.54,2246.06,2258.1,3406.86,3384.55,6748.68,6738.47,12428.400,12398.700,38150.121,38204.328,2731.78,2757.51,4433.59,4410.74,63999,65692,1022.37,1018.09,29.47,77.52,6.2972,7.7535,1.7202,0.9995,49.14,1119.95,3.0245,12.7206,6.648,7.6958,1.2551,0.9149,1.0741,1.3211,0.8349,1.578,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-14,2012,2,14,7937.279785,7937.279785,7829.759766,7884.080078,7884.049805,8978.720,9052.070,2348.877,2344.771,20845.240,20917.830,1999.530,2002.640,3962.801,3952.7,17767.461,17848.57,4242,4253.4,4318.1,4327.4,12871.77,12878.28,2921.7,2931.83,19.45,19.54,1351.3,1350.5,2488.29,2488.29,2252.33,2234.38,3369.75,3375.64,6712.68,6728.19,12381.000,12354.500,38197.328,37831.871,2757.44,2725.17,4435.18,4433.59,65699,65039,1016.95,1013.73,29.56,78.39,6.2995,7.7544,1.7159,0.9988,49.4,1126.55,3.0445,12.7618,6.6843,7.7165,1.2646,0.9185,1.0691,1.3149,0.8321,1.5691,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-15,2012,2,15,7919.410156,8011.870117,7902.080078,8005.240234,8005.209473,9108.840,9260.340,2340.455,2366.702,20993.580,21365.230,2012.000,2025.320,3952.277,3952.928,18000.301,18202.41,4243.2,4181.9,4318.1,4257.2,12864.65,12780.95,2943.42,2915.83,19.74,21.14,1350.52,1343.23,2493.96,2493.96,2243.4,2232.61,3399.37,3390.35,6807.55,6757.94,12390.100,12362.000,37841.000,37864.551,2737.41,2725.47,4477.48,4435.18,65041,65368,1023.45,1018.09,29.51,78.22,6.2998,7.7532,1.7173,0.9965,49.35,1124.65,3.034,12.7556,6.7058,7.6966,1.2609,0.9223,1.0742,1.3087,0.8382,1.571,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-16,2012,2,16,7983.75,8010.5,7851.620117,7869.700195,7869.67041,9232.380,9238.100,2363.897,2356.860,21266.510,21277.279,2005.370,1997.450,3952.506,3927.491,18163.051,18153.99,4192.7,4195.9,4267,4273.3,12779.81,12904.08,2915.67,2959.85,21.59,19.22,1342.61,1358.04,2489.34,2489.34,2213.01,2258.24,3366,3393.25,6665.24,6751.96,12333.100,12485.600,37868.910,38212.238,2724.95,2767.66,4490.66,4477.48,65364,66142,1012.54,1010.26,29.55,78.77,6.3014,7.7538,1.7221,0.9962,49.43,1128.65,3.057,12.856,6.7327,7.7837,1.2625,0.9209,1.0759,1.311,0.8335,1.5795,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-17,2012,2,17,7956.910156,8013.459961,7862.109863,7894.359863,7894.32959,9371.120,9384.170,2366.630,2357.181,21503.590,21491.619,2025.560,2023.470,3928.238,3976.424,18331.199,18289.35,4225.65,4243.55,4301,4320.75,12903.33,12949.87,2958.22,2951.78,18.73,17.78,1358.06,1361.23,2520.31,2520.31,2278.44,2280.8,3425.83,3439.62,6811.02,6848.03,12516.800,12458.300,38238.398,37914.699,2776.5,2798.83,4545.9,4490.66,66158,66204,1014.91,1014.5,29.56,79.33,6.2985,7.7535,1.7135,0.997,49.31,1126.25,3.042,12.8138,6.7182,7.7485,1.2591,0.918,1.0695,1.3149,0.8327,1.5813,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-20,2012,2,20,7959.990234,7985.5,7913.649902,7954.819824,7954.789551,9534.030,9485.090,2383.686,2363.597,21760.340,21424.789,2041.510,2024.900,3954.201,3989.628,18317.465,18358.979,4258.6,4291.2,4335,4368.2,12926.335,12957.78,2957.76,2950.175,18.57,17.985,1359.64,1361.72,2550.28,2550.28,2289.12,2304.33,3463.56,3472.54,6892.04,6948.25,12527.700,12540.850,37915.352,38296.680,2776.5,2798.83,4540.95,4545.9,66158,66204,1017.28,1018.74,29.57,79.53,6.29725,7.75395,1.7153,0.9963,49.26,1125.25,3.0327,12.7804,6.68145,7.7246,1.2578,0.9147,1.06935,1.3202,0.83445,1.58045,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-21,2012,2,21,7953.060059,7973.470215,7870.259766,7921.5,7921.469727,9458.680,9463.020,2365.487,2381.430,21434.311,21478.721,2022.050,2024.240,3980.163,4002.832,18303.73,18428.609,4288.4,4293.1,4365.8,4372.1,12949.34,12965.69,2957.3,2948.57,18.41,18.19,1361.22,1362.21,2541.6,2541.6,2305.43,2287.08,3476.12,3465.24,6936.91,6908.18,12538.600,12623.400,38309.031,37859.480,2799.47,2838.62,4525.33,4540.95,66121,66012,1018.8,1019.72,29.58,79.73,6.296,7.7544,1.7171,0.9956,49.21,1124.25,3.0234,12.747,6.6447,7.7007,1.2565,0.9114,1.0692,1.3255,0.8362,1.5796,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-22,2012,2,22,7908.379883,8018.540039,7897.649902,8001.680176,8001.649414,9459.740,9554.000,2380.503,2403.587,21339.020,21549.279,2018.070,2028.650,4002.682,3994.905,18490.869,18145.25,4291.9,4286.2,4371.1,4367.5,12966.22,12938.67,2942.77,2933.17,18.85,18.19,1362.11,1357.66,2519,2519,2283.09,2258.97,3472.76,3447.37,6914.68,6843.87,12639.200,12701.300,37865.980,37912.551,2799.47,2838.62,4519.44,4525.33,66084,65820,1021.73,1017.18,29.59,80.3,6.296,7.755,1.7074,0.9999,49.24,1126.45,3.026,12.8305,6.6613,7.7282,1.2581,0.9107,1.0629,1.3251,0.8296,1.5677,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-23,2012,2,23,7981.919922,7991.919922,7935.419922,7937.299805,7937.269531,9549.770,9595.570,2401.738,2409.554,21356.529,21380.990,2016.460,2007.800,3994.659,3958.691,18127.35,18078.5,4288,4306.8,4369.4,4389,12937.08,12984.69,2933.16,2956.98,18.73,16.8,1357.53,1363.46,2508.08,2508.08,2252.37,2253.15,3437.77,3447.31,6838.94,6809.46,12695.900,12731.300,37915.680,38027.840,2838.83,2818.09,4494.72,4519.44,66084,65820,1012.59,999.84,29.58,80.21,6.298,7.7555,1.7096,0.9983,49.19,1128.9,3.0135,12.8358,6.647,7.681,1.2565,0.9059,1.0688,1.3308,0.8335,1.57,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-24,2012,2,24,7971.620117,7974.580078,7899.620117,7959.339844,7959.30957,9594.850,9647.380,2410.881,2439.627,21438.971,21406.859,2010.600,2019.890,3958.54,3894.447,18079.01,17923.57,4289.5,4281.15,4375.2,4367.5,12981.2,12982.95,2963.13,2963.75,16.68,17.31,1363.46,1365.74,2523.69,2523.69,2254.75,2262.24,3464.96,3467.03,6871.25,6864.43,12742.000,12725.800,38034.559,37945.219,2818.23,2762.61,4512.16,4494.72,65820,65943,995.66,994.95,29.53,80.88,6.2976,7.7538,1.7065,0.9988,48.98,1124,3.0146,12.8804,6.5561,7.5917,1.2558,0.8949,1.0707,1.3463,0.8365,1.5869,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-02-29,2012,2,29,8046.140137,8121.439941,8046.140137,8121.439941,8121.40918,9771.620,9723.240,2446.228,2428.487,21643.850,21680.080,2015.380,2030.250,3903.827,3985.092,17919.93,17752.68,4291,4255.5,4381,4346,13005.42,12952.07,2991.67,2966.89,17.8,18.43,1372.2,1365.68,2512.11,2512.11,2272.54,2275.86,3464.88,3452.45,6914.66,6856.08,12757.100,12644.000,38017.379,37816.691,2687.33,2648.22,4535.6,4520.79,65970,65812,978.73,990.06,29.37,81.1,6.2935,7.7551,1.7148,0.9866,48.99,1117.1,2.994,12.7941,6.5843,7.4663,1.2474,0.9023,1.0777,1.3359,0.8397,1.5951,1.875,1.36,2.887,1.27,27991,12345,43746,119572,329716,133365,154301,20936
2012-03-01,2012,3,1,8127.569824,8151.700195,8103.75,8118.339844,8118.309082,9771.340,9707.370,2418.788,2426.115,21578.189,21387.961,2028.450,2032.440,3985.03,3962.168,17714.619,17583.971,4264.2,4273.1,4353.9,4364.1,12952.29,12980.3,2979.11,2988.97,18.02,17.26,1365.9,1374.09,2548.66,2548.66,2271.97,2288.65,3444.53,3499.73,6831.97,6941.77,12643.000,12723.500,37816.238,38033.449,2648.86,2748.75,4559.81,4535.6,65812,66810,989.69,999.19,29.37,81.16,6.3001,7.7551,1.7108,0.9848,49.14,1116,3,12.7661,6.6206,7.465,1.2474,0.9051,1.0803,1.332,0.8399,1.5953,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-02,2012,3,2,8161.870117,8170.720215,8114.140137,8144.040039,8144.009277,9797.050,9777.030,2430.097,2460.693,21618.150,21562.260,2041.520,2034.630,3962.916,4004.749,17661.391,17636.801,4258.8,4238.9,4349.75,4329.8,12980.75,12977.57,2986.08,2976.19,17.65,17.29,1374.09,1369.63,2546.16,2546.16,2290.74,2295.91,3504.72,3501.17,6944.45,6921.37,12713.900,12643.800,38046.770,38327.430,2747.64,2757.3,4552.34,4559.81,66810,67782,996.925,1000.12,29.43,81.56,6.2982,7.7585,1.7263,0.9887,49.55,1116.5,2.996,12.7745,6.679,7.5286,1.2511,0.9134,1.0747,1.3202,0.8315,1.5852,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-05,2012,3,5,8105.27002,8115.490234,7998.959961,8004.740234,8004.709473,9756.980,9698.590,2464.849,2445.002,21518.029,21265.311,2028.970,2016.060,4004.759,3984.779,17598.42,17362.869,4253.4,4204.7,4345.6,4295.5,12977.34,12962.81,2969.73,2950.48,18.27,18.05,1369.59,1364.33,2529.86,2529.86,2288.78,2282.25,3485.51,3487.54,6876.89,6866.46,12630.400,12524.000,38328.730,38155.270,2757.3,2690.58,4506.41,4552.34,67782,66964,1004.16,1001.05,29.48,81.43,6.3066,7.7627,1.7353,0.9936,49.82,1116,3.019,12.8241,6.6943,7.5528,1.2577,0.9116,1.0668,1.3226,0.8216,1.587,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-06,2012,3,6,8006.850098,8028.02002,7860.870117,7937.970215,7937.939941,9704.610,9637.630,2439.779,2410.445,21173.740,20806.250,2019.280,2000.360,3984.357,3966.958,17336.641,17173.289,4193.2,4143.7,4285,4234.4,12958.65,12759.15,2917.52,2910.32,20.57,20.87,1363.63,1343.36,2443.52,2443.52,2271.51,2209.89,3475.43,3362.56,6835.97,6633.11,12406.600,12298.600,38155.219,37487.629,2688.23,2651.6,4483.75,4506.41,66962,65114,994.6,985.6,29.518,80.86,6.3082,7.7635,1.7584,1.0013,50.3763,1122.64,3.0231,12.99,6.7903,7.6596,1.2641,0.9186,1.0551,1.3114,0.8126,1.572,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-07,2012,3,7,7846.490234,7937.109863,7824.450195,7903.080078,7903.049805,9509.100,9576.060,2391.202,2394.794,20521.961,20627.779,1968.720,1982.150,3965.981,3942.4,17127.18,17145.52,4152.1,4171,4242.1,4262.2,12756.12,12837.33,2922.57,2935.69,20.43,19.07,1343.39,1352.63,2460.77,2460.77,2208.34,2239.96,3364.13,3392.33,6638.48,6671.11,12311.200,12350.200,37488.961,37548.539,2653.98,2687.97,4480.32,4483.75,65123,66017,984.77,988.17,29.52,81.06,6.3097,7.7636,1.7626,0.9994,50.27,1123.7,3.0245,12.9293,6.7939,7.6212,1.2598,0.9169,1.0583,1.3149,0.8195,1.5746,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-08,2012,3,8,7952.939941,8000.930176,7905.5,7984.560059,7984.529297,9674.940,9768.960,2401.102,2420.276,20722.949,20900.730,1989.300,2000.760,3943.057,3967.551,17226.5,17324.38,4180.2,4212,4270.6,4300.5,12835.53,12907.94,2954.4,2970.42,18.08,17.95,1352.65,1365.91,2514.22,2514.22,2249.52,2270.47,3415.6,3478.36,6723.33,6834.54,12430.600,12461.900,37561.621,37815.430,2693.21,2683.96,4515.34,4480.32,66032,66908,984.77,988.17,29.47,81.5,6.3159,7.7553,1.7747,0.992,50.17,1117.2,3.008,12.778,6.7059,7.5199,1.2527,0.9092,1.0618,1.3256,0.8242,1.5822,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-09,2012,3,9,8012.589844,8027.080078,7965.680176,8016.009766,8015.979004,9911.070,9929.740,2425.885,2439.462,20930.930,21086.000,2017.670,2018.300,3968.299,3991.426,17325.82,17503.24,4191.8,4229.8,4282.4,4318.5,12908.62,12922.02,2975.09,2988.34,17.16,17.11,1365.97,1370.87,2515.95,2515.95,2278.75,2281.9,3484.59,3487.48,6848.52,6880.21,12476.100,12503.600,37815.480,37691.012,2684.98,2665.2,4520.31,4515.34,66908,66704,990.78,986.39,29.41,82.59,6.3109,7.7557,1.7865,0.9894,49.75,1116,3.008,12.6307,6.796,7.518,1.254,0.92,1.059,1.3108,0.8218,1.5677,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-12,2012,3,12,8028.870117,8028.870117,7927.549805,7927.549805,7927.519531,10015.920,9889.860,2438.546,2434.858,21073.590,21134.180,2018.730,2002.500,3984.175,3987.228,17772.1,17587.67,4203.4,4247.6,4294.2,4336.5,12920.58,12959.71,2989.05,2983.66,15.79,15.64,1370.78,1371.09,2514.97,2514.97,2277.31,2281.08,3473.37,3490.06,6868.97,6901.35,12493.000,12428.000,37690.371,37590.172,2660.66,2642.21,4525.67,4520.31,66687,66385,990.78,986.39,29.55,82.21,6.3258,7.7585,1.8202,0.9934,49.98,1124.15,3.025,12.7203,6.8108,7.563,1.2613,0.9177,1.049,1.3141,0.8175,1.5615,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-13,2012,3,13,7990.600098,8045.609863,7974.379883,8031.509766,8031.479004,9921.250,9899.080,2432.843,2455.794,21279.410,21339.699,2012.910,2025.040,3987.975,4008.523,17680.23,17813.619,4260.8,4287.2,4348.6,4375.6,12953.2,13177.68,3003.71,3039.88,14,14.8,1371.92,1395.95,2556.82,2556.82,2297.29,2320.13,3508.59,3550.16,6957.25,6995.91,12424.000,12537.700,37589.379,38019.762,2642.21,2711.94,4529.01,4525.67,66386,68394,993.46,993.46,29.51,82.66,6.3266,7.7593,1.7969,0.9905,49.92,1123.45,3.028,12.637,6.7629,7.5285,1.2581,0.9198,1.054,1.3109,0.8229,1.5736,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-14,2012,3,14,8132.959961,8170.310059,8113.759766,8125.259766,8125.229004,10064.120,10050.520,2464.915,2391.230,21564.211,21307.891,2050.500,2045.080,4009.091,4054.206,18003.15,17919.301,4282.1,4277.8,4371.2,4366.9,13177.15,13194.1,3042.21,3040.73,14.42,15.31,1395.95,1394.28,2574.79,2574.79,2331.43,2328.56,3565.65,3564.51,7028.92,7079.42,12519.000,12377.900,38023.629,37971.441,2712.5,2709.6,4551.5,4529.01,68386,68257,1003.16,1019.17,29.54,83.78,6.3315,7.7614,1.8175,0.9914,50,1126.1,3.05,12.6757,6.8522,7.681,1.2686,0.9313,1.0446,1.3025,0.8093,1.5686,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-15,2012,3,15,8141.930176,8142.97998,8088.100098,8121.620117,8121.589355,10115.400,10123.280,2388.063,2373.774,21323.061,21353.529,2044.010,2043.760,4054.685,4039.86,17916.85,17675.85,4278.3,4276.2,4367.5,4364.7,13192.97,13252.76,3048.58,3056.37,15.32,15.42,1394.17,1402.6,2593.97,2593.97,2328.53,2343.98,3559.1,3580.21,7093.97,7144.45,12376.600,12455.800,37971.441,38134.570,2709.88,2744.09,4580.63,4551.5,68259,67749,1020.52,1015.57,29.53,83.28,6.3282,7.7612,1.8052,0.9928,50.28,1124.85,3.0575,12.6686,6.8099,7.6107,1.263,0.9236,1.0528,1.307,0.8195,1.5669,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-16,2012,3,16,8130.279785,8130.52002,8054.939941,8054.939941,8054.90918,10110.570,10129.830,2377.757,2404.736,21350.250,21317.850,2054.630,2034.440,4040.519,4028.418,17656.811,17466.199,4285.35,4275.6,4375.15,4365.15,13253.51,13232.62,3058.49,3055.26,14.43,14.47,1402.55,1404.17,2608.3,2608.3,2348.82,2366.11,3581.45,3594.83,7145.78,7157.82,12467.100,12497.000,38137.762,38258.449,2747.59,2765.22,4585.95,4580.63,67749,67684,1020.24,1017.415,29.54,83.34,6.3222,7.762,1.8025,0.9912,50.11,1125.7,3.056,12.6701,6.7489,7.595,1.258,0.916,1.0584,1.3171,0.824,1.5845,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-19,2012,3,19,8113.459961,8123.149902,7997.049805,8043.919922,8043.88916,10150.850,10141.990,2401.217,2410.184,21266.645,21103.045,2040.070,2047.000,4028.902,4024.614,17531.471,17273.369,4292.4,4275,4382.8,4365.6,13231.94,13239.13,3057.24,3078.32,15.42,15.04,1404.17,1409.75,2608.42,2608.42,2365.35,2374.29,3581.48,3577.88,7143.93,7154.22,12494.600,12479.700,38196.891,38156.859,2764.61,2757.2,4644.31,4585.95,67685,67730,1019.96,1019.26,29.49,83.31,6.3191,7.7623,1.8073,0.9878,50.16,1120.35,3.0505,12.628,6.7104,7.5333,1.2565,0.9109,1.0608,1.3242,0.8256,1.5894,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-20,2012,3,20,8062.910156,8062.910156,7965.959961,7972.700195,7972.669922,10125.860,10114.240,2407.542,2376.839,21183.039,20888.240,2046.380,2042.150,4025.182,4022.049,17308.891,17316.18,4265.5,4254.3,4357,4347,13238.45,13170.19,3060.93,3074.15,15.82,15.58,1409.59,1405.52,2576.61,2576.61,2363.49,2351.95,3563.98,3530.83,7121.92,7054.94,12422.100,12430.700,38256.020,38055.270,2743.33,2692.93,4614.38,4644.31,67725,67296,1019.45,1018.39,29.56,83.62,6.3203,7.7625,1.8214,0.9933,50.48,1128.05,3.08,12.7046,6.7485,7.6168,1.2626,0.9122,1.0485,1.3222,0.8176,1.5857,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-21,2012,3,21,7993.459961,8013.669922,7940.189941,7981.939941,7981.90918,10100.870,10086.490,2384.709,2378.195,20948.131,20856.631,2031.580,2027.230,4022.258,4036.114,17301.16,17601.711,4251.6,4273.7,4344.7,4364.9,13170.79,13124.62,3077.44,3075.32,14.72,15.13,1405.52,1402.89,2567.58,2567.58,2354.8,2345.61,3546.76,3527.37,7088.76,7071.32,12427.200,12436.500,38066.840,38434.512,2692.93,2718.83,4620.51,4614.38,67297,66860,1021.3,1020.82,29.55,83.62,6.3226,7.7644,1.8265,0.9928,50.6,1130.25,3.073,12.7031,6.7307,7.6408,1.2652,0.9143,1.0439,1.319,0.8137,1.5848,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-22,2012,3,22,7997.660156,8075.970215,7995.569824,8059.939941,8059.90918,10055.160,10127.080,2376.991,2375.772,20886.119,20901.561,2026.750,2026.120,4036.414,4041.439,17586.061,17196.471,4262.3,4270.4,4354.7,4360.7,13124.4,13046.14,3055,3063.32,16.04,15.57,1402.89,1392.78,2530.22,2530.22,2345.48,2323.27,3514.61,3472.46,7053.42,6981.26,12354.800,12361.800,38446.020,38323.512,2718.35,2673.78,4586.78,4620.51,66860,65828,1023.23,1025.44,29.54,82.5,6.299,7.7652,1.823,1.0002,51.28,1134.6,3.0887,12.8326,6.7711,7.7173,1.2661,0.9136,1.037,1.3194,0.8081,1.5807,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-23,2012,3,23,8067.930176,8076.609863,8030.879883,8076.609863,8076.579102,10014.870,10011.470,2369.077,2349.539,20740.561,20668.801,2015.070,2026.830,4039.077,4036.512,17257.721,17361.74,4267.9,4285.85,4359.8,4376.15,13045.99,13080.73,3066.37,3067.92,15.65,14.82,1392.78,1397.11,2525.43,2525.43,2321.13,2338.31,3473.34,3476.18,6986.9,6995.62,12376.900,12465.700,38330.570,38334.898,2675.47,2711.87,4617.69,4586.78,65831,65813,1028.37,1038.835,29.56,82.35,6.3021,7.7678,1.8158,0.9983,51.18,1135,3.0752,12.812,6.7422,7.715,1.2625,0.9085,1.0456,1.3263,0.8171,1.5864,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-26,2012,3,26,8073.930176,8073.930176,7958.720215,7967.620117,7967.589844,10040.100,10018.240,2349.086,2350.599,20672.369,20668.859,2035.170,2019.190,4041.739,4031.585,17377.59,17052.779,4273.5,4301.3,4364.9,4391.6,13082.62,13241.63,3090.52,3122.57,14.51,14.26,1397.11,1416.51,2539.87,2539.87,2342.92,2362.61,3495.76,3501.98,7022.64,7079.23,12535.600,12574.800,38335.480,38863.148,2712.94,2691.76,4659.97,4617.69,65818,66685,1033.51,1052.23,29.61,82.84,6.3139,7.7676,1.8155,0.9922,51.03,1133.35,3.073,12.6808,6.681,7.595,1.257,0.9041,1.0511,1.3328,0.8209,1.5939,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-27,2012,3,27,8033.220215,8033.220215,7978.740234,8029.459961,8029.429199,10152.900,10255.150,2358.545,2347.179,20921.801,21046.910,2042.470,2039.760,4032.334,4079.263,17209.131,17257.359,4297.8,4343.5,4388.4,4431.5,13242.09,13197.73,3124.06,3120.35,14.52,15.59,1416.55,1412.52,2525.21,2525.21,2372.64,2349.67,3515.73,3469.59,7106.77,7078.9,12595.400,12512.000,38864.711,38956.320,2690.54,2691.98,4690.15,4659.97,66683,66037,1055.6,1053.14,29.55,83.15,6.3061,7.7635,1.8112,0.9928,50.66,1134.4,3.0555,12.6578,6.6801,7.5971,1.2562,0.9038,1.049,1.3336,0.8206,1.5972,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-28,2012,3,28,8074.640137,8085.430176,8013.799805,8038.069824,8038.039063,10153.510,10182.570,2341.003,2284.881,20959.980,20885.420,2034.350,2031.740,4079.294,4090.451,17234.48,17121.619,4339.4,4337.9,4427.6,4422,13195.39,13126.21,3123.84,3104.96,15.58,15.47,1412.52,1405.54,2496.69,2496.69,2340.39,2322.92,3456.07,3430.15,7056.05,6998.8,12471.000,12413.900,38963.699,38910.680,2681.47,2684.18,4668.23,4690.15,66032,65079,1054.2,1050.72,29.54,82.74,6.3044,7.7648,1.8253,0.9983,50.97,1136.3,3.063,12.8014,6.6748,7.6929,1.2584,0.9064,1.0369,1.33,0.8177,1.5855,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-29,2012,3,29,7997.870117,7997.870117,7808.549805,7872.660156,7872.630371,10134.780,10114.790,2276.740,2252.160,20720.340,20609.391,2019.410,2014.410,4090.394,4105.045,17039.85,17058.609,4340.3,4335.2,4423.9,4420,13125.99,13145.82,3087.25,3095.36,16.84,15.48,1405.39,1403.28,2452.74,2452.74,2321.55,2323.485,3426.08,3381.12,6980.09,6875.15,12379.600,12339.400,38907.238,39125.352,2683.66,2658.74,4650.07,4668.23,65074,64872,1048.11,1032.48,29.58,82.28,6.3057,7.7642,1.8332,0.9998,51.38,1139.75,3.063,12.8533,6.6799,7.7454,1.2613,0.9084,1.0326,1.3265,0.8173,1.5911,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-03-30,2012,3,30,7832.220215,7933,7775.75,7933,7932.969727,10089.100,10083.560,2256.042,2262.788,20380.061,20555.580,2011.500,2014.040,4105.257,4121.428,17117.41,17404.199,4344.85,4332.25,4428.2,4418.2,13147.94,13212.04,3110.97,3091.57,14.88,15.5,1403.31,1408.47,2477.28,2477.28,2302.71,2324.05,3407.31,3423.81,6924.82,6946.83,12391.600,12392.200,39117.730,39521.238,2659.29,2683.99,4671.28,4650.07,64875,64511,1045.56,1039.295,29.5,82.41,6.2975,7.7656,1.8205,0.999,50.89,1131.4,3.0605,12.8115,6.6191,7.6585,1.2573,0.9026,1.0367,1.3334,0.82,1.5985,1.875,1.36,2.887,1.27,27360,11839,43590,118798,329568,132677,153647,20970
2012-04-02,2012,4,2,7905.879883,7928.430176,7859.560059,7862.899902,7862.870117,10161.720,10109.870,2257.036,2282.515,20662.971,20522.260,2022.420,2029.290,4121.82,4165.948,17429.961,17478.15,4349.4,4329.3,4432.5,4416.4,13211.36,13264.49,3085.94,3119.7,16.35,15.64,1408.47,1419.04,2501.18,2501.18,2330.75,2354.53,3439.17,3462.91,6973.99,7056.65,12381.500,12507.100,39523.320,39908.539,2671.64,2644.745,4694.86,4671.28,64515,65216,1043.01,1046.11,29.49,82.16,6.2979,7.766,1.8257,0.9916,50.79,1125.75,3.0525,12.7569,6.6042,7.6274,1.2539,0.9037,1.0426,1.3325,0.824,1.6022,1.875,1.36,2.887,1.28,27378,11729,44123,118774,329725,131191,152638,21447
