bx_Adj_Close,Isrl_Open,Isrl_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE
46961.5,1360.96,1365.69,32.46,120.7,6.318,7.7499,3.8503,1.3093,65.58
48054,1372.52,1369.87,32.46,121.2,6.318,7.75,3.7578,1.3107,65.57
47710,1374.22,1371.37,32.43,121.52,6.3357,7.7502,3.7946,1.3164,65.46
48047,1373.61,1368.94,32.46,121.71,6.318,7.7507,3.7809,1.3162,65.85
46919,1366.18,1361.195,32.46,123.2,6.318,7.7512,3.8055,1.3307,66.13
46195,1358.75,1353.45,32.79,123.04,6.3619,7.7518,3.7855,1.3274,66.38
46179,1357.71,1353.63,32.77,123.22,6.3603,7.751,3.7978,1.3258,66.19
47065,1357.13,1363.29,32.745,123.03,6.36465,7.7504,3.7938,1.32835,66.115
46884,1359.32,1352.86,32.72,122.84,6.369,7.7498,3.7898,1.3309,66.04
46517,1341.91,1345.95,32.87,122.93,6.3735,7.7509,3.8235,1.3332,66.12
46847,1324.5,1339.04,32.83,123.11,6.37,7.7516,3.846,1.3352,66.01
47248,1343.6,1350.82,32.77,123.48,6.3771,7.75,3.8123,1.3324,65.96
47436,1347.35,1357.83,32.73,123.51,6.3834,7.7502,3.7914,1.3351,66.16
48139,1371.87,1361.27,32.48,122.71,6.3825,7.7498,3.7365,1.3266,66.05
48144.5,1366.855,1359.38,32.49,122.8,6.3835,7.75,3.7048,1.3337,66.06
48150,1361.84,1357.49,32.62,123.02,6.389,7.7502,3.7239,1.3358,66.37
48284,1352.17,1343.54,32.53,122.47,6.3883,7.75,3.7064,1.3308,66.32
46867,1350.99,1349.35,32.47,122.7,6.3877,7.7504,3.7508,1.3298,66.36
47146,1345.77,1346.13,32.58,122.77,6.3911,7.75055,3.7622,1.3329,66.61
45873,1344.475,1345.75,32.69,122.84,6.3945,7.7507,3.7736,1.336,66.86
45120,1343.18,1345.37,32.53,123.22,6.3883,7.7526,3.8982,1.3332,66.43
45047,1354.79,1356.53,32.53,122.88,6.3883,7.7518,3.8491,1.3372,66.46
44915,1359.71,1358.86,32.53,123.52,6.3883,7.7504,3.8633,1.3357,66.53
46393,1354.61,1347.97,32.53,123.06,6.3883,7.7498,3.7762,1.3393,66.82
45361,1352.305,1344.515,32.53,123.1,6.3883,7.75,3.7426,1.3364,66.65
45223,1350,1341.06,32.89,123.31,6.4081,7.75,3.7595,1.3508,66.74
44443,1339.52,1332.04,32.94,123,6.4162,7.7503,3.8032,1.3594,66.77
46108,1333.73,1329.38,32.9,121.86,6.427,7.7501,3.7264,1.3595,66.83
45631,1325.08,1319.04,32.74,121.44,6.4363,7.7499,3.7787,1.3598,66.7
45263,1308.665,1303.955,33.01,120.94,6.4538,7.7504,3.8791,1.3695,67.1
44747,1292.25,1288.87,32.9,120.57,6.4588,7.7506,3.8972,1.3732,67.09
44872,1288.76,1301.9,32.75,121.66,6.46,7.7504,3.9,1.3729,66.79
45016,1303.68,1295.64,32.7,121.88,6.4723,7.7501,3.9421,1.3805,66.6
45261,1304.72,1312.08,33,122.75,6.4822,7.7526,3.9053,1.397,66.32
43911,1300.7,1304.025,32.85,121.2,6.48,7.7527,3.9336,1.3876,66.23
43200,1296.68,1295.97,32.87,120.99,6.4793,7.7524,4.0231,1.3989,66.19
43470,1299.22,1287.96,32.79,120.94,6.4778,7.7518,3.998,1.3929,66.19
44015,1287.03,1292.93,32.82,120.94,6.4763,7.7498,3.9672,1.386,66.04
44015,1302.04,1308.87,32.77,120.32,6.4758,7.7513,3.9358,1.3847,66
43764,1311.295,1311.955,32.78,120.31,6.4768,7.75105,3.8974,1.387,66.045
43764,1320.55,1315.04,32.79,120.3,6.4778,7.7508,3.859,1.3893,66.09
43654,1321.04,1321.15,32.79,120.44,6.4778,7.7496,3.8917,1.3848,66.28
43350,1319.33,1318.17,32.97,120.6,6.4896,7.7506,3.988,1.3883,66.44
42745.5,1313.83,1315.22,32.79,120.27,6.4778,7.7507,3.9593,1.3839,66.19
42141,1311.76,1311.38,33.15,119.3,6.5338,7.7505,4.0613,1.397,66.56
42419,1318.21,1321.16,33.14,118.95,6.5219,7.7517,4.0108,1.3991,66.49
41773,1318.61,1308.94,33.27,118.54,6.5554,7.7523,4.0163,1.4084,66.71
40695,1295.19,1287.63,33.2,118,6.5926,7.7541,4.0504,1.4061,66.73
40612,1284.755,1285.58,33.34,117.74,6.5932,7.7636,4.048,1.415,66.82
39950,1274.32,1283.53,33.38,117.48,6.5675,7.7596,4.0464,1.4203,66.78
39514,1282.03,1292.48,33.41,117.78,6.57,7.7617,4.0454,1.4293,66.85
38944,1295.74,1286.34,33.41,118.06,6.57,7.7594,3.9893,1.4294,66.74
39500,1270.11,1248.15,33.49,118.03,6.5891,7.7854,4.0032,1.4374,67.37
38569,1257.2,1247.465,33.61,116.78,6.584,7.7962,4.048,1.4531,67.74
37937,1244.29,1246.78,33.59,117.22,6.58115,7.80675,4.045,1.4522,67.71
38057,1261.1,1257.18,33.57,117.66,6.5783,7.8173,4.042,1.4513,67.68
37645,1240.55,1230.71,33.74,116.38,6.5781,7.827,4.1103,1.4592,68.05
37717,1226.19,1242.26,33.56,117.61,6.5794,7.8144,4.1299,1.4244,67.87
38031,1241.99,1246.38,33.49,118.37,6.5788,7.7922,4.1061,1.4153,67.55
37764,1257.79,1250.5,33.5,118.55,6.579,7.7881,4.0887,1.4248,67.71
37497,1236.86,1251.1,33.46,118.5,6.5814,7.7932,4.0701,1.4062,67.75
38376,1249.98,1248.2,33.55,118.9,6.5773,7.7942,4.0557,1.404,67.98
38630,1248.37,1246.21,33.53,118.61,6.5744,7.7939,4.0979,1.4077,68.08
40406,1257.425,1254.325,33.43,121.05,6.5752,7.7876,4.0364,1.4074,67.87
40570,1266.48,1262.44,33.41,121.06,6.5778,7.7739,3.9866,1.4005,67.92
38596,1262.7,1253.68,33.51,120.27,6.5795,7.7924,3.9885,1.4039,67.92
39589,1249.99,1242.91,33.42,117.92,6.5765,7.7969,3.9478,1.3843,67.92
40093,1204.93,1208.37,33.315,115.91,6.54595,7.7931,4.0021,1.385,68.2
40948,1215.63,1209.63,33.21,113.9,6.5154,7.7893,4.0564,1.3857,68.48
41631,1209.69,1228.05,33.25,114.14,6.527,7.7858,3.9856,1.3682,68.33
41478,1243.66,1222.79,33.26,113.62,6.5163,7.779,4.0191,1.3718,68.54
41543,1237.365,1228.85,33.3,112.42,6.5202,7.772,4.0428,1.3798,68.54
43235,1231.07,1234.91,33.15,113.12,6.5197,7.7714,3.933,1.3684,68.53
42521,1235.75,1233.26,33.26,112.17,6.5263,7.77,3.974,1.3791,68.55
42085,1235.2,1223.71,33.3,111.36,6.529,7.7702,3.9774,1.3765,68.53
41888,1235.36,1230.09,33.19,112.7,6.532,7.7703,3.929,1.3572,68.84
41593,1238.005,1236.505,33.29,113.78,6.539,7.7724,4.012,1.3546,68.82
44122,1240.65,1242.92,33.04,113.94,6.55,7.7709,3.9475,1.3404,67.75
44893,1255.62,1248.54,33.09,113.81,6.5499,7.7745,3.8948,1.3466,67.4
47193,1256.62,1247.7,32.92,113.53,6.5312,7.7707,3.8246,1.3405,67.15
49085,1256.595,1250.48,32.49,113.91,6.5064,7.7647,3.728,1.3337,66.9
49246,1256.57,1253.26,32.54,113.6,6.5155,7.7641,3.7745,1.33,66.97
49102,1254.45,1254.89,32.76,112.58,6.5044,7.7675,3.7721,1.3388,67.3
48665,1254.84,1258.08,32.75,113.06,6.5105,7.7648,3.6902,1.3233,67.07
49571,1264.41,1268.79,32.87,113.1,6.507,7.7639,3.6698,1.3372,67.2
49639,1272.025,1273.405,32.58,113.66,6.494,7.7574,3.6166,1.3211,66.93
48867,1279.64,1278.02,32.68,113.59,6.4984,7.7578,3.6265,1.3291,67.15
47130,1276.15,1270.71,32.86,112.88,6.511,7.76,3.7298,1.3355,67.33
47763,1273.03,1277.43,32.77,113.69,6.5189,7.7621,3.7998,1.3364,67.24
50914,1280.2,1272.1,32.24,111.3,6.4745,7.756,3.6201,1.2982,66.61
50815,1279.125,1274.195,32.3,111.38,6.4682,7.7533,3.605,1.298,66.34
51172,1278.05,1276.29,32.33,111.62,6.4812,7.7528,3.6064,1.3067,66.45
51010,1278.67,1277.99,32.34,111.82,6.4876,7.7532,3.5921,1.3051,66.58
49690,1283.67,1277.7,32.49,112.63,6.5035,7.7537,3.6735,1.3199,66.82
49657,1283.67,1277.7,32.5,112.64,6.5124,7.7601,3.7043,1.327,66.82
50247.5,1262.74,1264.68,32.49,113.05,6.5131,7.7577,3.7028,1.3264,66.82
50838,1262.74,1264.68,32.56,113.29,6.5051,7.7576,3.639,1.3184,66.58
51155,1263.58,1256.6,32.57,113.33,6.5063,7.7566,3.6726,1.3153,66.46
51249,1263.65,1260.8,32.16,112.6,6.4648,7.7531,3.6145,1.2962,66.37
50055,1255.71,1251.02,32.18,112.42,6.448,7.7563,3.55,1.2969,66.25
50562,1251.675,1251.595,32.26,112.06,6.4776,7.7537,3.541,1.3047,66.34
48096,1247.64,1252.17,32.38,109.63,6.478,7.7555,3.6538,1.3073,66.49
48513,1256.2,1251.59,32.4,107.98,6.4599,7.7569,3.7106,1.3163,66.7
50293,1250.285,1253.3,32.4,108.36,6.4628,7.7561,3.6288,1.2994,66.49
50165,1244.37,1255.01,32.33,107.96,6.458,7.754,3.516,1.2912,66.33
52002,1252.55,1251.4,32.33,108.54,6.4639,7.7545,3.552,1.28,66.35
53150,1258.25,1267.03,32.35,109.21,6.4768,7.7556,3.5606,1.2789,66.62
52411,1273.03,1273.12,32.41,109.2,6.481,7.7562,3.5035,1.2835,66.56
53228,1277.16,1278.635,32.32,108.76,6.473,7.7547,3.5362,1.2857,66.49
52894,1281.29,1284.15,32.32,108.85,6.4717,7.7549,3.5977,1.2815,66.42
53710,1288.65,1295.11,32.11,109.16,6.4571,7.7551,3.542,1.2654,66.12
53631,1293.19,1295.25,32.18,109.51,6.4675,7.7558,3.5444,1.2623,66.12
53269.5,1295.45,1291.98,32.27,109.41,6.481,7.7568,3.5444,1.2713,66.43
52908,1293.815,1289.215,32.36,111.5,6.5004,7.7564,3.5864,1.2672,66.6
51862,1292.18,1286.45,32.34,111.08,6.49,7.7559,3.5482,1.2678,66.65
53083,1266.43,1264.11,32.27,111.23,6.4905,7.7553,3.5269,1.2614,66.4
54478,1250.83,1245.12,32.36,111.26,6.494,7.7561,3.5375,1.2637,66.52
54312,1250.83,1245.12,32.23,108.55,6.4735,7.7569,3.4824,1.2544,66.39
53911,1234.39,1224.87,32.28,106.9,6.4738,7.757,3.4547,1.2549,66.39
52260,1234.39,1224.87,32.32,106.34,6.49,7.7617,3.5652,1.2686,66.51
52553,1227.77,1221.42,32.39,107.12,6.4945,7.7608,3.5339,1.2882,66.63
51671,1226.22,1223.45,32.4,107.32,6.5032,7.7618,3.526,1.2855,66.53
51718,1222.625,1222.4,32.38,106.66,6.497,7.7605,3.5255,1.292,66.52
50990,1219.03,1221.35,32.54,108.39,6.514,7.7626,3.556,1.2994,66.7
53071,1223.27,1225.12,32.54,109.22,6.515,7.761,3.4742,1.2957,66.58
52764,1223.27,1225.12,32.49,108.48,6.491,7.7599,3.4594,1.2834,66.53
53241,1217.89,1217.415,32.59,108.73,6.514,7.7582,3.4942,1.2857,66.7
51804,1212.51,1209.71,32.66,109.14,6.5285,7.762,3.5075,1.2939,66.84
51803,1212.51,1209.71,32.65,108.89,6.5184,7.7624,3.5034,1.2886,66.78
50839,1216.81,1211.54,32.56,109.02,6.517,7.7624,3.4942,1.2884,66.74
50562,1210.02,1220.23,32.76,109.65,6.537,7.7642,3.5268,1.2924,66.95
50133,1219.57,1213.66,32.75,109.81,6.544,7.7685,3.6051,1.3114,67.57
49723,1220.335,1219.16,32.69,110.52,6.5485,7.7677,3.5386,1.3136,67.42
49330,1221.1,1224.66,32.58,109.47,6.5533,7.7672,3.5753,1.3155,67.47
49345,1224.27,1237.34,32.64,110,6.5552,7.7669,3.5518,1.3117,67.59
49483,1244.02,1248.65,32.55,110.22,6.5538,7.7658,3.6072,1.3089,67.28
49267,1244.5,1238.88,32.49,109.74,6.554,7.765,3.5775,1.298,66.9
49051,1244.91,1246.61,32.54,109.86,6.5615,7.7663,3.6122,1.3001,66.96
48964,1245.32,1254.34,32.56,110.305,6.57065,7.7676,3.6098,1.3049,67.04
48472,1256.99,1253.69,32.58,110.75,6.5798,7.7689,3.6074,1.3097,67.12
49013,1254.28,1252.41,32.62,109.55,6.5748,7.7709,3.603,1.3089,67.44
49887,1251.53,1255.9,32.6,108.75,6.5815,7.7706,3.5978,1.308,67.22
50619,1251.53,1255.9,32.28,106.88,6.5638,7.7683,3.5332,1.2947,66.99
50525.5,1255.65,1257.59,32.25,107.33,6.5611,7.7668,3.5094,1.2856,66.81
50432,1255.65,1257.59,32.16,107.3,6.571,7.7664,3.4604,1.2788,66.64
50488,1262.01,1258.68,32.13,106.68,6.56,7.762,3.377,1.2694,66.51
51629,1258.22,1254.12,32.37,106.07,6.5823,7.7621,3.4599,1.2791,67.17
49661,1231.97,1230.44,32.39,106.02,6.593,7.7604,3.4959,1.2833,67.34
48648,1227.88,1227.1,32.31,105.87,6.5785,7.7601,3.4715,1.2912,67.08
48915,1236.51,1236.5,32.37,104.05,6.5899,7.7609,3.4952,1.3039,67.43
49412,1219.94,1223.03,32.34,104.2,6.5849,7.7613,3.4301,1.2875,67.11
49534,1226.65,1230.29,32.22,104.32,6.5768,7.7605,3.3937,1.2807,67.54
50329,1233.36,1237.55,32.15,104.56,6.5893,7.7585,3.4038,1.2817,67.73
50838,1239.79,1236.58,32.07,104.56,6.575,7.7579,3.3794,1.282,67.49
50156,1235.64,1240.55,31.99,105.9,6.574,7.7568,3.344,1.2749,67.29
51560,1243.21,1241.34,32.36,102.26,6.615,7.7587,3.3895,1.2948,67.82
50105,1223.955,1218.86,32.53,101.66,6.6481,7.7605,3.4025,1.3076,67.92
49246,1204.7,1196.38,32.41,102.71,6.645,7.7588,3.3074,1.3086,67.86
50007,1199.74,1205.21,32.27,102.68,6.635,7.7587,3.2386,1.299,67.42
51002,1208.54,1211.09,32.22,102.77,6.6459,7.7591,3.2003,1.301,67.51
51527,1212.57,1210.95,32.2,102.55,6.6547,7.7581,3.2448,1.2897,67.24
52233,1219.47,1219.69,32.265,102.065,6.66585,7.7584,3.2706,1.29235,67.32
52569,1226.37,1228.43,32.33,101.58,6.677,7.7587,3.2964,1.295,67.4
51842,1226.63,1220.76,32.36,101.12,6.69,7.7583,3.3217,1.3003,67.45
51902,1220.4,1216.23,32.32,100.74,6.679,7.7582,3.3436,1.2984,67.49
52015,1219.86,1227.22,32.23,100.65,6.6878,7.7581,3.2835,1.3072,67.13
53141,1234.63,1238.115,32.21,102.66,6.6917,7.7573,3.3095,1.3125,67.11
53960,1249.4,1249.01,32.13,104.72,6.686,7.7584,3.274,1.3016,67.05
54256,1248.66,1257.28,32.16,104.1,6.6832,7.7557,3.2895,1.2962,66.99
54598,1260.67,1262.23,31.94,105.4,6.6801,7.754,3.235,1.2916,66.81
55481,1264.32,1269.36,31.92,105.64,6.6865,7.7543,3.2731,1.2978,67.07
55578,1267.72,1269.56,31.93,106,6.7013,7.755,3.2523,1.2984,67.14
56484,1271.12,1269.76,32.06,106.13,6.6931,7.7557,3.2754,1.3027,67.14
56698,1267.47,1270.46,32.07,106.65,6.676,7.7552,3.2468,1.3037,67.18
56578,1269.74,1277.88,31.98,105.98,6.6735,7.7561,3.2692,1.3056,67.15
56641,1278.92,1279.25,32.03,106.22,6.676,7.7568,3.2856,1.3178,67.19
57002,1278.025,1278.35,32.2,106.02,6.6783,7.7562,3.287,1.3224,67.41
56873,1277.13,1277.45,32.11,104.83,6.669,7.7572,3.277,1.3207,67.34
56783,1277.02,1274.81,32.06,105.65,6.668,7.7567,3.2867,1.3221,67.14
56853,1275.26,1274.52,31.96,104.86,6.6538,7.7563,3.2737,1.317,66.96
56667,1277.78,1267.26,31.82,102.32,6.6371,7.7588,3.238,1.304,66.77
57308,1277.495,1271.825,31.55,102.26,6.6421,7.7609,3.265,1.3096,66.63
56756,1277.21,1276.39,31.57,100.82,6.6239,7.7605,3.2521,1.3087,66.65
56162,1275.36,1266.09,31.66,101.34,6.632,7.758,3.2595,1.3078,66.8
57077,1265.03,1267.39,31.62,101.08,6.6388,7.7566,3.2,1.3025,66.76
57594,1268.35,1274.27,31.54,101.74,6.653,7.7551,3.1873,1.3179,66.84
57661,1278.305,1282.295,31.45,102.53,6.6597,7.757,3.1841,1.3162,66.82
57635,1288.26,1290.32,31.28,101.96,6.653,7.7565,3.1325,1.3116,66.76
57689,1288.49,1291.26,31.05,101.27,6.6345,7.7562,3.1292,1.3059,66.72
56920,1292.73,1280.68,31.25,101.46,6.6274,7.7562,3.1369,1.3004,66.75
58300,1288.08,1285.9,31.38,101.01,6.6324,7.7565,3.1648,1.2943,66.82
58298,1290.17,1288.89,31.31,101.02,6.637,7.7565,3.1717,1.2922,66.85
59146,1292.26,1291.88,31.26,100.28,6.624,7.7549,3.1782,1.2861,66.83
58855,1290.92,1288.42,31.53,100.24,6.6328,7.7549,3.2273,1.2885,66.96
59324,1287.74,1283.72,31.4,100.07,6.6297,7.7528,3.229,1.2777,66.83
59166,1284.58,1286.36,31.64,100.24,6.6515,7.753,3.2219,1.2878,67.13
59099,1286.93,1288.69,31.8,100.25,6.6475,7.753,3.2209,1.2942,67.18
57781,1289.28,1291.02,31.78,100.2,6.6378,7.7531,3.2196,1.2904,67.09
58020,1292.29,1297.04,31.79,100.5,6.6562,7.7543,3.236,1.2939,67.14
57718,1295.46,1293.45,31.68,100.58,6.656,7.7552,3.2291,1.2934,67.01
57722,1275.46,1279.98,31.64,101.2,6.669,7.7561,3.2085,1.2944,66.98
57716,1275.505,1275.865,31.7,102.13,6.6775,7.7552,3.2436,1.3018,67.15
58610,1275.55,1271.75,31.74,102.92,6.6778,7.7578,3.2525,1.3075,67.14
58575,1273.75,1273.89,31.74,103.38,6.6776,7.7568,3.247,1.3122,66.94
57901,1273.47,1271.29,31.72,103.22,6.6713,7.757,3.246,1.3107,66.85
58236,1273.75,1266.36,31.66,104.18,6.679,7.7555,3.248,1.2998,66.6
59616,1270.3,1269.065,31.42,103.23,6.6756,7.7552,3.23485,1.29205,66.44
59566,1266.85,1271.77,31.18,102.28,6.6722,7.7549,3.2217,1.2843,66.28
60129,1272.47,1274.06,31.24,101.72,6.66,7.7553,3.2223,1.2895,66.42
60180.5,1274.9,1281.89,31.32,102.28,6.664,7.7565,3.1962,1.291,66.52
60232,1284.46,1278.29,31.58,102.86,6.6778,7.757,3.2687,1.3034,66.76
58000,1267.59,1268.8,31.7,101.96,6.6788,7.7579,3.2762,1.3076,66.79
58586,1250.72,1259.31,31.77,102.14,6.6782,7.7584,3.3144,1.3167,67.03
56821,1264.94,1254.39,31.68,102.33,6.6707,7.7582,3.3196,1.3187,66.78
57059,1256.59,1253.16,31.37,101.82,6.665,7.7578,3.2565,1.318,66.94
57350,1271.75,1270.3,31.31,101.66,6.67,7.7574,3.2633,1.3228,66.97
57736,1267.76,1265.93,31.28,100.62,6.6695,7.7559,3.2393,1.3186,66.99
58394,1262.8,1262.99,31.3,100.8,6.663,7.7556,3.2092,1.3036,66.6
58994,1272.2,1279.85,31.34,101.04,6.669,7.7565,3.227,1.3163,66.66
58697,1275.885,1278.16,31.41,100.34,6.6683,7.7556,3.2345,1.3196,66.56
58054,1279.57,1276.47,31.35,101.48,6.665,7.7552,3.2276,1.3101,66.72
58351,1269.92,1260.77,31.27,101.21,6.6685,7.7555,3.2434,1.3115,66.58
58367,1269.92,1260.77,31.36,101.54,6.6685,7.7557,3.2333,1.3138,66.52
59461,1261.175,1261.34,31.43,102.66,6.6685,7.7563,3.2339,1.3171,66.49
59339,1252.43,1261.91,31.45,103.53,6.6685,7.7572,3.2326,1.3177,66.53
60254,1252.43,1261.91,31.5,104.02,6.6685,7.7575,3.2309,1.3209,66.7
60644,1263.35,1256.81,31.47,103.42,6.6685,7.7583,3.2296,1.3306,66.61
61109,1263.35,1256.81,31.64,103.36,6.719,7.76,3.2111,1.3235,66.81
61022,1257.54,1248.585,31.63,104.48,6.718,7.7571,3.2111,1.3277,66.85
61070.5,1251.73,1240.36,31.74,103.62,6.7248,7.7562,3.199,1.3219,66.84
61119,1251.73,1240.36,31.76,104.1,6.7277,7.7587,3.1975,1.3169,66.69
61767,1251.73,1240.36,31.79,103.96,6.735,7.7591,3.1985,1.3135,66.8
62696,1238.03,1248.43,31.53,103.8,6.7401,7.7586,3.1787,1.3105,66.71
63782,1238.03,1248.43,31.44,103.3,6.737,7.7574,3.1677,1.3105,66.64
63506,1249.75,1251.25,31.58,103.92,6.7439,7.7577,3.1548,1.3197,66.83
63838,1250.88,1251.65,31.75,103.96,6.7654,7.7576,3.159,1.3324,66.94
64108,1250.88,1251.65,31.68,104.2,6.7728,7.7576,3.1255,1.3387,66.89
64060,1257.19,1259.74,31.53,104.25,6.778,7.7569,3.1142,1.3333,66.8
63866,1257.19,1259.74,31.59,104.42,6.7706,7.756,3.132,1.3361,66.83
63826,1256.3,1254.9,31.7,105.14,6.7819,7.7545,3.1494,1.3385,66.85
64250,1248.67,1252.01,31.61,105.4,6.776,7.7536,3.1833,1.3383,66.78
64308,1243.135,1240.89,31.54,105.07,6.7735,7.7549,3.1658,1.3403,66.72
64925,1237.6,1229.77,31.54,104.59,6.763,7.7546,3.2342,1.3377,66.7
63326,1233.15,1226.13,31.52,103.22,6.7606,7.7552,3.2364,1.3387,66.66
62538,1222.28,1218.29,31.54,103.17,6.7612,7.7547,3.2386,1.3384,66.68
61750,1211.77,1216.06,31.54,103.02,6.7534,7.7559,3.2411,1.3413,66.75
61598,1221.325,1224.335,31.45,104.6,6.774,7.7561,3.1978,1.338,66.73
64052,1230.88,1232.61,31.41,104.98,6.784,7.755,3.1801,1.3335,66.39
64158,1231.85,1223.95,31.53,104.84,6.7769,7.7552,3.2163,1.3406,66.48
63258,1198.59,1233.11,31.77,106.56,6.7987,7.7562,3.3653,1.3474,66.86
61201,1248.31,1242.49,31.88,107.43,6.8217,7.75715,3.4069,1.35275,67.32
59184,1250.175,1245.23,31.99,108.3,6.8447,7.7581,3.4485,1.3581,67.78
59657,1252.04,1247.97,31.83,108.94,6.8556,7.7575,3.4479,1.3468,67.8
60208,1251.49,1247.27,31.85,109.16,6.877,7.7575,3.4198,1.3415,68.07
60759,1248.44,1251.09,31.93,109.64,6.8674,7.7568,3.4134,1.3429,67.93
59770,1252.47,1251.11,32.01,110.51,6.8873,7.7572,3.3894,1.3518,68.12
59962,1255.715,1256.37,31.89,111.12,6.8918,7.7555,3.3585,1.3432,68.23
61070,1258.96,1261.63,31.85,110.98,6.888,7.7557,3.3595,1.3444,68.4
61954,1265.38,1268.36,31.99,112.58,6.9195,7.7561,3.3945,1.3467,68.86
61986,1265.45,1264.28,31.92,112.875,6.91855,7.7557,3.4087,1.34895,68.725
61396,1268.14,1266.33,31.85,113.17,6.9176,7.7553,3.4229,1.3512,68.59
61559,1270.445,1266.84,31.76,112.36,6.9055,7.7555,3.3871,1.3401,68.56
62855,1272.75,1267.35,31.82,112.78,6.8933,7.7562,3.4011,1.3435,68.64
60987,1264.82,1266.32,31.92,114.34,6.8837,7.7566,3.3854,1.3425,68.56
61906,1266.55,1265.31,31.93,114.34,6.883,7.7563,3.4717,1.333,68.29
59507,1261.48,1259.49,31.88,113.76,6.883,7.7547,3.4576,1.3298,68.04
60316,1258.41,1264.475,32.01,114.1,6.8775,7.7555,3.4314,1.3271,68.06
59832,1255.34,1269.46,31.92,113.98,6.879,7.7552,3.4269,1.3279,67.72
61088,1264.89,1263.34,31.72,113.5,6.878,7.756,3.3977,1.3251,67.5
61414,1269.75,1258.95,31.73,114.16,6.8771,7.7557,3.3798,1.322,67.42
60677,1260.94,1264.04,31.8,115.17,6.9042,7.7586,3.3595,1.3162,67.51
60501,1269.585,1268.505,31.77,115.34,6.9045,7.7577,3.3505,1.3137,67.38
59179,1278.23,1272.97,31.77,115.26,6.8984,7.7562,3.3308,1.3119,67.47
59281,1275.07,1280.44,31.73,115.06,6.9025,7.7559,3.3332,1.3123,67.43
58212,1278.97,1272.14,32,118.32,6.941,7.7602,3.3933,1.3397,67.91
58396,1269.19,1269.77,31.94,117.74,6.958,7.7659,3.386,1.3339,67.82
58389,1270.995,1273.35,31.98,116.6,6.9506,7.7674,3.3725,1.3395,67.83
57111,1272.8,1276.93,32.06,117.86,6.947,7.7658,3.3631,1.3376,67.97
57583,1275.38,1282.75,32.05,117.79,6.939,7.7633,3.3335,1.3401,67.82
57647,1280.7,1276.33,32.19,117.48,6.9473,7.7619,3.3153,1.347,67.86
57255,1275.79,1276.47,32.18,117.22,6.9432,7.7587,3.2687,1.3533,67.84
57937,1274.395,1274.36,32.225,117.37,6.94615,7.75915,3.27435,1.3543,67.925
58620,1273,1272.25,32.27,117.52,6.9491,7.7596,3.28,1.3553,68.01
58697,1273.54,1286.36,32.42,117.66,6.9559,7.7575,3.283,1.3555,68.2
59782,1286.71,1290.33,32.26,116.32,6.9535,7.7549,3.2456,1.3488,67.91
60227,1282.63,1282.41,32.4,116.78,6.943,7.7534,3.2532,1.3426,67.92
61020.5,1283.1,1283.925,32.37,117.68,6.9575,7.7561,3.2526,1.3437,68.37
61814,1283.57,1285.44,32.16,117.38,6.9322,7.7544,3.2139,1.3293,67.9
61589,1286.52,1287.77,31.78,115.46,6.887,7.754,3.2051,1.3216,67.74
62071,1289.42,1290.66,32,116.85,6.9176,7.7547,3.2113,1.3216,68.12
61665,1288.085,1287.45,32.02,116.07,6.935,7.7556,3.1916,1.322,68.08
61700,1286.75,1284.24,31.92,115.74,6.918,7.7542,3.1971,1.3208,68.25
62132,1283.51,1280.51,31.9,116.26,6.9365,7.7554,3.2024,1.3219,68.39
62446,1282.07,1276.44,31.49,113.87,6.889,7.7541,3.1821,1.313,67.99
63954,1268.85,1269.08,31.6,115.03,6.8985,7.7548,3.2077,1.3134,68.16
63652,1268.825,1267.77,31.49,113.995,6.87525,7.75535,3.2077,1.3097,68.03
63831,1268.8,1266.46,31.38,112.96,6.852,7.7559,3.2077,1.306,67.9
64354,1265.04,1264.59,31.53,113.4,6.836,7.7563,3.2242,1.3175,68.12
64150,1266.47,1260.95,31.6,115.3,6.868,7.7568,3.2024,1.3327,68.1
63951,1262.19,1248.09,31.505,114.1,6.8597,7.75635,3.18545,1.3305,68.105
64521,1250.32,1240.165,31.41,112.9,6.8514,7.7559,3.1685,1.3283,68.11
65749,1238.45,1232.24,31.31,113.63,6.8555,7.7567,3.1695,1.3152,68.12
65840,1234.32,1239.15,31,112.48,6.8768,7.7594,3.1245,1.3018,67.2
64578,1251,1248.69,30.79,112.42,6.865,7.7582,3.1157,1.3003,67.18
64954,1250.16,1248.77,30.89,112.32,6.86,7.7579,3.1181,1.3116,67.2
63993,1249.32,1248.85,31.06,112.14,6.8821,7.7586,3.1235,1.3166,67.35
64199,1247.45,1252.77,31.03,111.74,6.87,7.7588,3.119,1.3156,67.04
64835,1251.02,1244.87,31.06,113.24,6.866,7.7575,3.1291,1.3139,66.71
64965,1247.97,1253.69,30.94,113.22,6.8775,7.7588,3.1092,1.3073,66.8
66125,1256.74,1264.12,30.96,113.79,6.8776,7.7592,3.1106,1.3072,66.99
66968,1265.51,1274.55,30.78,114.34,6.8649,7.7595,3.1074,1.3092,66.88
66713,1273.62,1275.9,30.73,114.17,6.8685,7.7604,3.0557,1.3082,66.85
67976,1283.14,1282.57,30.75,113.36,6.8517,7.7598,3.0744,1.3056,67.12
