ko_VALUE,mlx_VALUE,mxc_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE
1239.5,3.515,12.8799,7.1899,8.0621,1.4448,1.0719,0.8323,1.4216,0.6776
1258.5,3.54,12.985,7.2829,8.1456,1.4505,1.0787,0.8234,1.4088,0.6685
1246.4,3.537,12.9598,7.2798,8.0723,1.451,1.0795,0.8201,1.4075,0.6713
1251.4,3.544,12.882,7.1776,7.9875,1.4487,1.063,0.8293,1.4262,0.6748
1245.5,3.525,12.8675,7.1599,7.905,1.4451,1.0659,0.8308,1.4235,0.6756
1242.5,3.5185,12.82,7.0257,7.7872,1.4392,1.0613,0.8349,1.4305,0.6829
1240.5,3.508,12.847,7.0353,7.7805,1.4412,1.0606,0.8407,1.432,0.6884
1247.8,3.517,12.8722,7.0303,7.7696,1.4408,1.0575,0.8412,1.435,0.689
1248.8,3.523,13.159,7.1331,7.8795,1.4459,1.0697,0.8273,1.423,0.6798
1247.3,3.532,13.237,7.1411,7.8685,1.4448,1.0667,0.8355,1.4272,0.6825
1244.8,3.52,13.267,7.0634,7.7665,1.4381,1.056,0.8425,1.4358,0.6869
1248,3.52,13.3361,7.1105,7.778,1.4414,1.0569,0.8439,1.4354,0.6856
1245,3.525,13.5725,7.247,7.87,1.444,1.0653,0.8306,1.4235,0.6794
1246.2,3.537,13.578,7.2175,7.844,1.4428,1.0628,0.8323,1.4246,0.6721
1244,3.526,13.5681,7.2209,7.6815,1.4392,1.0598,0.8406,1.4278,0.6787
1237.3,3.523,13.426,7.1847,7.6152,1.438,1.0613,0.8485,1.4278,0.6862
1232.75,3.5115,13.357,7.1104,7.57885,1.43195,1.0538,0.85605,1.43875,0.69145
1228.2,3.5,13.288,7.0361,7.5425,1.4259,1.0463,0.8636,1.4497,0.6967
1220.5,3.494,13.436,7.0019,7.49,1.4237,1.0403,0.8639,1.4573,0.6971
1223,3.492,13.4,7.0359,7.5725,1.4265,1.0396,0.8596,1.4568,0.6983
1221,3.49,13.329,6.999,7.4475,1.4217,1.0373,0.8649,1.4586,0.7079
1220.5,3.506,13.399,7.0006,7.4599,1.4224,1.0359,0.8604,1.4613,0.7
1217.4,3.5,13.3365,6.98,7.39,1.4218,1.0374,0.8603,1.4617,0.7019
1205.5,3.479,13.181,6.8865,7.3165,1.4117,1.0328,0.8724,1.4698,0.7131
1206,3.468,13.2466,6.8629,7.38,1.4132,1.029,0.8731,1.4735,0.7113
1207,3.478,13.249,6.8657,7.4315,1.4162,1.0293,0.8668,1.4704,0.7091
1202.35,3.478,13.3425,6.9102,7.475,1.4163,1.0317,0.8636,1.4692,0.7074
1201.75,3.478,13.324,6.8049,7.383,1.412,1.0237,0.8736,1.4795,0.7219
1194,3.463,13.3475,6.844,7.45,1.4129,1.0259,0.8722,1.4752,0.7228
1190.7,3.461,13.4605,6.8983,7.4709,1.416,1.0279,0.8686,1.4696,0.7203
1184.25,3.47,13.521,6.9364,7.4011,1.4144,1.0277,0.8655,1.4682,0.7168
1192,3.478,13.4885,6.9445,7.3855,1.4162,1.0301,0.8734,1.465,0.7188
1187.5,3.483,13.5525,7.0238,7.4075,1.4186,1.0385,0.8701,1.4553,0.7144
1175,3.459,13.4805,6.9751,7.539,1.4087,1.0375,0.8824,1.463,0.7233
1173.35,3.464,13.654,7.0413,7.704,1.4142,1.0424,0.873,1.4532,0.7168
1182,3.478,13.67,7.0376,7.65,1.4133,1.0345,0.8656,1.459,0.7165
1165.25,3.458,13.662,7.0424,7.5686,1.4105,1.0322,0.8772,1.4647,0.726
1166,3.4335,13.489,6.9284,7.409,1.4,1.0248,0.8912,1.4744,0.7365
1167,3.415,13.4675,7.0324,7.454,1.401,1.0333,0.8878,1.4675,0.7329
1166.25,3.3885,13.32,6.9569,7.34,1.3898,1.027,0.9072,1.4777,0.7438
1164.3,3.3965,13.262,7.0129,7.3867,1.3927,1.0316,0.9034,1.4715,0.7323
1165.15,3.39275,13.2115,6.99235,7.3621,1.3951,1.0273,0.9054,1.4777,0.73385
1166,3.389,13.161,6.9718,7.3375,1.3975,1.023,0.9074,1.4839,0.7354
1157.5,3.368,13.065,6.9198,7.2575,1.3914,1.0172,0.9133,1.4899,0.7376
1158,3.356,13.093,6.9211,7.2725,1.389,1.0136,0.9204,1.4945,0.7453
1155,3.37,13.081,6.9708,7.35,1.3919,1.0188,0.9158,1.4889,0.7396
1166,3.373,13.0832,6.9316,7.325,1.3891,1.013,0.9266,1.4947,0.753
1182,3.362,12.9587,6.9653,7.39,1.396,1.0144,0.9209,1.4905,0.7459
1179.9,3.375,12.899,6.8283,7.35,1.391,1.0064,0.9275,1.5009,0.7564
1188,3.396,12.9515,6.85,7.4235,1.3948,1.0069,0.9223,1.5003,0.7541
1189,3.38,13.0132,6.7908,7.455,1.3929,1.007,0.9255,1.5029,0.7567
1178.4,3.378,13.122,6.8213,7.556,1.3947,1.0136,0.92,1.4941,0.7495
1190,3.4,13.23,6.9552,7.65,1.3978,1.0218,0.9163,1.4821,0.7456
1185.4,3.42,13.2815,7.0426,7.785,1.4015,1.0232,0.9013,1.4763,0.7318
1187.2,3.4225,13.1577,6.9834,7.744,1.3982,1.0194,0.9143,1.4819,0.7321
1182,3.41,13.1555,7.0508,7.821,1.398,1.0238,0.9038,1.4755,0.723
1181,3.424,13.0988,6.9971,7.8512,1.3965,1.0177,0.9083,1.4828,0.7225
1188.1,3.429,13.315,7.136,7.916,1.4018,1.0306,0.8985,1.4658,0.7178
1172.7,3.416,13.2855,7.0337,7.646,1.3958,1.0183,0.9087,1.4836,0.725
1174.8,3.42,13.3318,7.0082,7.6,1.3956,1.017,0.9083,1.4857,0.7189
1167.6,3.4,13.3754,7.0057,7.536,1.3928,1.0182,0.9164,1.4835,0.7243
1154.6,3.378,13.3058,6.8494,7.402,1.3862,1.0077,0.9293,1.4999,0.7414
1161.1,3.383,13.2451,6.8445,7.399,1.3878,1.0092,0.9278,1.496,0.7409
1160.8,3.3815,13.24885,6.8678,7.416,1.38835,1.0128,0.9263,1.49125,0.73725
1160.5,3.38,13.2526,6.8911,7.433,1.3889,1.0164,0.9248,1.4865,0.7336
1156.3,3.373,13.0735,6.8414,7.4401,1.3862,1.0141,0.9311,1.4886,0.7418
1152,3.365,12.993,6.795,7.358,1.3849,1.0075,0.9369,1.4977,0.747
1155,3.365,13.1,6.8955,7.5155,1.3877,1.0192,0.9264,1.483,0.743
1153.5,3.364,12.976,6.8181,7.4226,1.3829,1.008,0.9302,1.499,0.7465
1161.5,3.3895,13.047,6.8934,7.521,1.389,1.0149,0.9186,1.4905,0.731
1157.9,3.384,13.085,6.9339,7.578,1.388,1.0177,0.9155,1.487,0.7252
1152,3.373,13.0081,6.8805,7.475,1.3858,1.0097,0.9247,1.4968,0.7342
1154.5,3.386,12.9315,6.9468,7.465,1.3857,1.0116,0.9169,1.4937,0.7238
1153,3.369,12.8585,6.8755,7.337,1.3795,1.0004,0.9282,1.5085,0.7294
1163.2,3.37925,12.889,6.9227,7.3735,1.38325,1.00335,0.91855,1.5024,0.72035
1173.4,3.3895,12.9195,6.9699,7.41,1.387,1.0063,0.9089,1.4963,0.7113
1164.4,3.395,12.916,6.9919,7.377,1.3845,1.005,0.9143,1.4994,0.7151
1154,3.3765,12.8537,6.9053,7.3055,1.3796,0.9984,0.9249,1.51,0.7285
1149,3.3747,12.774,6.8723,7.305,1.3796,1.0006,0.9262,1.5059,0.7237
1150,3.368,12.6335,6.8419,7.333,1.3806,0.9995,0.9265,1.5081,0.7233
1151,3.378,12.6318,6.9687,7.4325,1.3865,1.0136,0.9149,1.4885,0.7169
1152.45,3.395,12.645,7.0461,7.45,1.389,1.0199,0.913,1.482,0.713
1151.22,3.393,12.841,7.1127,7.528,1.3926,1.0245,0.9083,1.4741,0.7104
1160,3.396,12.967,7.1179,7.5725,1.3899,1.0262,0.9077,1.4725,0.7125
1165,3.395,12.9805,7.0942,7.4979,1.3892,1.027,0.9163,1.4716,0.7295
1162.5,3.398,12.935,7.1362,7.561,1.3924,1.0356,0.9112,1.4601,0.7239
1156,3.407,12.783,7.1005,7.4235,1.3913,1.0321,0.9156,1.4645,0.7289
1156.5,3.412,12.7121,7.1829,7.468,1.3943,1.0421,0.9066,1.4514,0.7218
1160.3,3.423,12.7065,7.1623,7.395,1.3964,1.0355,0.9014,1.4577,0.7223
1172.9,3.435,12.9601,7.3008,7.5745,1.404,1.0491,0.8855,1.4317,0.7099
1171.2,3.435,12.8688,7.2923,7.6,1.4033,1.0452,0.8866,1.4281,0.709
1185.4,3.4325,12.821,7.2702,7.735,1.4053,1.0441,0.8833,1.4319,0.7088
1179,3.431,12.953,7.3322,7.73,1.4076,1.0486,0.8777,1.4243,0.7023
1182,3.435,12.881,7.2793,7.605,1.4082,1.038,0.8811,1.4341,0.7057
1173.07,3.428,12.881,7.2892,7.5055,1.407,1.0369,0.8828,1.4367,0.705
1170.535,3.42775,12.90825,7.25165,7.4945,1.4065,1.0355,0.88515,1.43795,0.70695
1168,3.4275,12.9355,7.2141,7.4835,1.406,1.0341,0.8875,1.4392,0.7089
1166,3.43,13.0775,7.201,7.413,1.4045,1.0365,0.8969,1.4356,0.7198
1163.65,3.425,13.07,7.171,7.385,1.4048,1.0391,0.8945,1.4316,0.7213
1163.65,3.422,13.0576,7.1532,7.3613,1.4035,1.0358,0.8979,1.4332,0.7255
1149,3.396,12.911,7.0633,7.2955,1.3971,1.0294,0.9133,1.4419,0.7327
1138.2,3.385,12.816,7.0919,7.306,1.3956,1.0322,0.9143,1.4402,0.7357
1130,3.379,12.742,7.0744,7.306,1.3945,1.0282,0.9189,1.4404,0.7355
1135,3.368,12.759,7.1251,7.44,1.3971,1.0341,0.9168,1.4314,0.7325
1127.75,3.375,12.7256,7.1185,7.3565,1.3941,1.0296,0.9218,1.4357,0.7338
1120,3.335,12.666,7.0242,7.3425,1.3878,1.0154,0.9295,1.4536,0.7423
1120.25,3.3425,12.7155,7.0409,7.425,1.3884,1.016,0.9242,1.4523,0.7416
1122,3.3445,12.762,7.0453,7.4222,1.3885,1.0194,0.9225,1.4492,0.7394
1122.5,3.337,12.72,7.0217,7.406,1.3879,1.0206,0.9306,1.4478,0.7425
1123,3.338,12.6845,7.0611,7.388,1.391,1.0264,0.9234,1.4376,0.738
1126.15,3.338,12.66725,7.07685,7.394,1.3909,1.0302,0.9233,1.43225,0.73805
1129.3,3.338,12.65,7.0926,7.4,1.3908,1.034,0.9232,1.4269,0.7381
1133.5,3.362,12.77,7.1896,7.5551,1.4006,1.0453,0.9085,1.4094,0.7195
1141,3.368,12.7825,7.2175,7.57,1.401,1.0426,0.9053,1.4106,0.7142
1153,3.3955,12.9295,7.2227,7.61,1.402,1.04,0.905,1.4154,0.713
1146,3.397,12.9101,7.2387,7.61,1.3995,1.0403,0.903,1.4146,0.7143
1163.1,3.42,12.9525,7.3075,7.6265,1.4044,1.0466,0.8949,1.4063,0.704
1162,3.43,12.9275,7.2952,7.6005,1.4044,1.0472,0.8967,1.4053,0.707
1151.4,3.404,12.9293,7.2992,7.5594,1.4025,1.0517,0.9024,1.3993,0.7119
1158.7,3.41,13.0285,7.3852,7.58,1.4055,1.0557,0.8873,1.387,0.7046
1165.75,3.413,12.94,7.2766,7.525,1.4122,1.0586,0.8877,1.3904,0.7066
1158.95,3.42,12.862,7.2426,7.4661,1.4092,1.0557,0.8843,1.3955,0.7116
1148.1,3.397,12.97,7.267,7.4963,1.4121,1.059,0.8818,1.3907,0.7079
1145.9,3.42,13.089,7.3958,7.6835,1.42,1.0655,0.8646,1.3759,0.6873
1168.95,3.442,13.194,7.4777,7.7701,1.4228,1.0779,0.8617,1.3608,0.684
1170,3.44,13.1436,7.402,7.7375,1.4214,1.0696,0.8693,1.3699,0.6878
1158,3.4305,13.068,7.328,7.68,1.4165,1.0641,0.8772,1.3795,0.694
1161,3.4315,13.052,7.3148,7.74,1.4178,1.0682,0.874,1.3722,0.6922
1149.2,3.4,12.7987,7.2035,7.715,1.4085,1.0773,0.8994,1.359,0.701
1155,3.4025,12.8535,7.2477,7.7461,1.4105,1.0818,0.8935,1.3537,0.695
1156,3.398,12.85,7.2038,7.755,1.4085,1.0779,0.8941,1.3576,0.6935
1166.2,3.404,12.8535,7.2505,7.85,1.4107,1.0858,0.8811,1.3476,0.6861
1159,3.401,12.7575,7.101,7.64,1.4049,1.0711,0.8961,1.366,0.7
1153,3.3865,12.7411,7.2029,7.621,1.4059,1.0827,0.9001,1.3516,0.6991
1147,3.3775,12.7176,7.183,7.598,1.4035,1.079,0.9043,1.3564,0.6962
1141,3.3665,12.6865,7.1208,7.505,1.3981,1.0652,0.9077,1.3731,0.6949
1145.5,3.3685,12.7175,7.1651,7.48,1.4001,1.078,0.8997,1.3571,0.6875
1139.5,3.358,12.6585,7.1213,7.4202,1.3991,1.0751,0.9065,1.3608,0.6952
1131.5,3.333,12.665,7.1164,7.4031,1.3992,1.0744,0.9084,1.3613,0.6988
1135.15,3.3395,12.6275,7.1461,7.385,1.3983,1.0765,0.9138,1.3586,0.7027
1128.1,3.319,12.5951,7.1204,7.409,1.3976,1.0702,0.917,1.3658,0.7079
1133.43,3.317,12.6125,7.1125,7.4366,1.3977,1.0689,0.915,1.3674,0.6996
1128.33,3.305,12.5457,7.0597,7.3848,1.394,1.0599,0.9152,1.3753,0.7006
1134.5,3.3175,12.564,7.131,7.42,1.3981,1.0635,0.9117,1.3652,0.6999
1133,3.315,12.5201,7.0615,7.3675,1.3949,1.0556,0.9148,1.3758,0.7073
1128,3.297,12.4825,7.072,7.2378,1.393,1.0551,0.9225,1.3739,0.716
1131.5,3.305,12.471,7.1427,7.305,1.396,1.063,0.9201,1.3603,0.7135
1133.58,3.304,12.56,7.1579,7.3396,1.398,1.0615,0.9164,1.353,0.7091
1135.5,3.32,12.6135,7.2042,7.338,1.4025,1.058,0.9154,1.3531,0.7054
1136.8,3.318,12.527,7.1703,7.329,1.3999,1.0561,0.9186,1.3535,0.7067
1137,3.315,12.537,7.2628,7.3455,1.4055,1.0692,0.909,1.3347,0.7023
1142.3,3.3155,12.49,7.2201,7.4445,1.4055,1.0697,0.9119,1.3344,0.7085
1138,3.305,12.5407,7.2525,7.4445,1.4033,1.0662,0.9042,1.3398,0.7036
1135,3.265,12.4615,7.2511,7.398,1.3988,1.0634,0.9152,1.3465,0.7088
1131,3.2672,12.4125,7.2712,7.39,1.3997,1.0671,0.9183,1.3409,0.7094
1131.2,3.2567,12.3005,7.2028,7.33,1.3986,1.0528,0.9169,1.3526,0.7098
1126.3,3.256,12.2995,7.1672,7.26,1.3965,1.0559,0.9212,1.3569,0.7079
1125.9,3.246,12.2873,7.191,7.24,1.3985,1.0632,0.9187,1.3487,0.706
1123.9,3.2115,12.2444,7.2249,7.265,1.3966,1.0704,0.9254,1.3378,0.701
1120,3.207,12.229,7.232,7.2705,1.3946,1.0716,0.9287,1.3364,0.7079
1123,3.197,12.2355,7.237,7.2675,1.3941,1.0723,0.9283,1.336,0.7068
1117,3.185,12.188,7.211,7.253,1.389,1.0672,0.9326,1.3468,0.716
1114,3.21,12.1685,7.1872,7.2623,1.3902,1.0598,0.9297,1.3587,0.7134
1123.7,3.221,12.1876,7.1656,7.2744,1.3922,1.0573,0.9274,1.3592,0.7132
1111.5,3.199,12.1901,7.1175,7.3001,1.3732,1.0512,0.9359,1.3666,0.7148
1107,3.195,12.198,7.1539,7.3406,1.3744,1.0595,0.9322,1.354,0.7107
1110,3.19,12.2698,7.1909,7.4043,1.3746,1.0624,0.9252,1.3487,0.7079
1118.1,3.216,12.3347,7.1902,7.4875,1.3795,1.065,0.9185,1.3458,0.707
1117.8,3.2045,12.222,7.1465,7.3925,1.3749,1.0673,0.9312,1.3446,0.7116
1107.6,3.198,12.1797,7.1848,7.3938,1.3723,1.0708,0.9278,1.3383,0.7091
1108.2,3.1965,12.2636,7.2422,7.5073,1.3733,1.0778,0.9246,1.3298,0.7094
1108.5,3.19,12.2016,7.1778,7.446,1.371,1.0743,0.9229,1.336,0.7146
1104,3.181,12.1556,7.168,7.339,1.3679,1.0753,0.9273,1.3336,0.7238
1110,3.185,12.2684,7.2664,7.44,1.3722,1.0837,0.917,1.323,0.711
1118,3.215,12.4135,7.342,7.485,1.3763,1.091,0.922,1.313,0.7167
1114.8,3.19,12.2335,7.2528,7.36,1.3683,1.0824,0.9277,1.3243,0.723
1108,3.184,12.2281,7.2359,7.3515,1.3701,1.0767,0.9306,1.3302,0.732
1118.4,3.205,12.2656,7.2807,7.423,1.3717,1.0868,0.9255,1.3183,0.7307
1115,3.2125,12.4165,7.385,7.548,1.3783,1.0987,0.9125,1.3037,0.7232
1115,3.228,12.627,7.4891,7.6265,1.3915,1.1118,0.9095,1.289,0.7181
1140.9,3.261,12.8531,7.6822,7.768,1.3975,1.1092,0.8939,1.2689,0.7143
1155.3,3.268,12.8328,7.6913,7.6353,1.3951,1.1085,0.889,1.2721,0.715
1131.8,3.198,12.5125,7.4981,7.4777,1.3804,1.1069,0.9016,1.2861,0.7221
1133.75,3.208,12.5025,7.5814,7.535,1.3808,1.1059,0.899,1.2715,0.7208
1144.02,3.206,12.4381,7.5594,7.4935,1.38,1.1101,0.8926,1.2642,0.7134
1129.2,3.186,12.358,7.602,7.474,1.3813,1.1146,0.8998,1.2568,0.7176
1130,3.19,12.582,7.7468,7.5524,1.3868,1.1304,0.8886,1.239,0.7113
1152.75,3.225,12.7223,7.8035,7.5941,1.3932,1.1392,0.8735,1.2299,0.694
1146,3.211,12.597,7.745,7.5901,1.3883,1.1342,0.8727,1.2358,0.6979
1163.9,3.25,12.9305,7.8712,7.857,1.3997,1.1564,0.838,1.2317,0.6707
1193.5,3.273,13.1207,7.9583,7.9799,1.41,1.15,0.825,1.237,0.6699
1193,3.315,12.9701,7.7984,7.8535,1.408,1.1485,0.8302,1.2575,0.6803
1213.65,3.318,12.9524,7.8262,7.825,1.4055,1.1561,0.8324,1.2406,0.6752
1250,3.365,13.1398,7.9904,7.93,1.4187,1.1593,0.8172,1.2279,0.6657
1253.2,3.315,12.987,7.9419,7.7149,1.4078,1.1602,0.8291,1.2224,0.6664
1222.95,3.292,12.8532,7.8392,7.6,1.4019,1.15,0.8467,1.237,0.6819
1194.5,3.292,12.8633,7.7942,7.5517,1.404,1.1534,0.8491,1.2369,0.6798
1205.25,3.301,12.8914,7.8023,7.61175,1.4065,1.1541,0.84435,1.23175,0.68055
1216,3.31,12.9195,7.8104,7.6718,1.409,1.1548,0.8396,1.2266,0.6813
1216.5,3.292,12.8388,7.826,7.6365,1.4092,1.1575,0.8355,1.2206,0.6787
1198.5,3.263,12.7534,7.8258,7.678,1.4054,1.154,0.842,1.2193,0.6824
1201.5,3.274,12.8825,7.9977,7.7753,1.4117,1.1614,0.8279,1.1998,0.6728
1235.61,3.33,12.8934,8.0593,7.7955,1.4146,1.1613,0.8192,1.1959,0.664
1233.99,3.325,12.906,8.0499,7.7427,1.4156,1.151,0.8232,1.1995,0.6652
1247.3,3.317,12.8002,7.9652,7.7603,1.411,1.1455,0.8337,1.2045,0.6725
1250.4,3.3,12.7335,7.8925,7.7,1.4037,1.1418,0.8469,1.2111,0.685
1245.9,3.281,12.6755,7.9337,7.71,1.403,1.1521,0.8493,1.2077,0.689
1221.2,3.246,12.5962,7.8139,7.652,1.3935,1.1378,0.8634,1.2277,0.7001
1229,3.267,12.5777,7.7515,7.5742,1.394,1.131,0.8616,1.2327,0.6965
1212.8,3.265,12.5842,7.7483,7.5815,1.392,1.1137,0.8648,1.2365,0.7023
1202.55,3.25,12.543,7.7205,7.5376,1.3845,1.1107,0.8699,1.236,0.7052
1173.6,3.187,12.4555,7.6742,7.482,1.3743,1.108,0.8818,1.2385,0.7127
1182.95,3.205,12.5179,7.7452,7.52,1.3812,1.1047,0.8791,1.2303,0.7087
1187.1,3.23,12.6452,7.7626,7.5275,1.3866,1.1053,0.8739,1.231,0.7136
1188.9,3.237,12.7033,7.7872,7.6402,1.3926,1.1048,0.8671,1.2288,0.7057
1215.1,3.247,12.6967,7.74,7.6262,1.3891,1.0937,0.8682,1.2332,0.7099
1202.85,3.222,12.6482,7.7315,7.5419,1.386,1.086,0.8738,1.2316,0.7089
1216.85,3.252,12.8375,7.7994,7.6347,1.4012,1.081,0.8525,1.2187,0.6942
1220.85,3.236,12.8306,7.7521,7.6252,1.3961,1.0774,0.848,1.2291,0.6901
1227,3.238,13.035,7.7202,7.7501,1.395,1.0675,0.838,1.2464,0.6867
1228.5,3.2225,13.081,7.6214,7.7165,1.3945,1.0635,0.8432,1.2577,0.6899
1225.25,3.21275,13.00665,7.5995,7.66875,1.39005,1.0611,0.84935,1.26115,0.69355
1222,3.203,12.9323,7.5776,7.621,1.3856,1.0587,0.8555,1.2646,0.6972
1221.55,3.22,12.8955,7.6153,7.6302,1.387,1.0545,0.8568,1.2594,0.6976
1209.4,3.2035,12.7821,7.5235,7.5521,1.3797,1.0502,0.8767,1.2683,0.7085
1197.5,3.193,12.7823,7.478,7.58,1.3802,1.0577,0.8753,1.2639,0.7088
1203.35,3.202,12.8279,7.5093,7.6241,1.3831,1.0621,0.8733,1.2573,0.7095
1212.5,3.2025,12.7071,7.406,7.5302,1.3755,1.0524,0.8821,1.2719,0.7195
1201.55,3.197,12.6961,7.3612,7.5151,1.3732,1.0556,0.8854,1.2755,0.7244
1201.5,3.2,12.7656,7.3102,7.5616,1.3751,1.0421,0.8781,1.2893,0.7226
1202.5,3.2045,12.9256,7.3499,7.6052,1.3768,1.0522,0.8707,1.2919,0.7112
1216,3.223,12.9111,7.345,7.6602,1.3769,1.0524,0.8692,1.2963,0.7065
1206.4,3.21,12.8451,7.3704,7.583,1.3745,1.0481,0.8788,1.2905,0.7123
1203.5,3.215,12.7785,7.3669,7.5303,1.3753,1.052,0.8824,1.2818,0.7177
1202.95,3.204,12.752,7.3131,7.4424,1.373,1.0403,0.892,1.2903,0.7239
1198.5,3.195,12.7666,7.3471,7.4321,1.3709,1.0529,0.8946,1.2874,0.7286
1191,3.195,12.6958,7.2821,7.337,1.3611,1.048,0.8998,1.2983,0.7321
1181.95,3.182,12.6525,7.2998,7.32,1.3623,1.0622,0.9017,1.2983,0.7329
1185,3.193,12.677,7.2946,7.331,1.366,1.0578,0.8929,1.2998,0.7273
1185.35,3.189,12.7278,7.249,7.3319,1.3629,1.0412,0.8981,1.3064,0.722
1182,3.1825,12.6421,7.1972,7.2915,1.3595,1.041,0.9051,1.3069,0.7261
1172.5,3.1595,12.5771,7.0986,7.2762,1.3506,1.0379,0.9135,1.3174,0.7339
1167.2,3.157,12.582,7.086,7.2821,1.349,1.0384,0.915,1.3239,0.735
1167.25,3.167,12.546,7.1408,7.2642,1.3521,1.0514,0.916,1.3158,0.7348
1166,3.156,12.5441,7.1369,7.2497,1.3528,1.0475,0.9131,1.3157,0.7269
1161,3.148,12.6667,7.0805,7.2425,1.3475,1.0365,0.9165,1.3282,0.7295
1160,3.14,12.6305,7.0959,7.1804,1.3477,1.0457,0.917,1.3241,0.7298
1168.6,3.1555,12.69,7.1944,7.213,1.356,1.0575,0.9086,1.3095,0.7204
1182,3.17,12.7314,7.3475,7.2766,1.3645,1.0584,0.9006,1.2899,0.7175
1185.9,3.1825,12.717,7.3736,7.277,1.3608,1.0485,0.8964,1.2866,0.7098
1183.7,3.166,12.7225,7.4364,7.31,1.3625,1.0526,0.8955,1.2767,0.708
1186.9,3.18,12.6533,7.3583,7.265,1.3612,1.0378,0.8976,1.2838,0.7086
1176,3.1548,12.5833,7.312,7.254,1.3528,1.0434,0.9067,1.289,0.7144
1174,3.143,12.5975,7.338,7.2539,1.3489,1.0404,0.8995,1.2872,0.7159
1172.15,3.1298,12.731,7.3777,7.287,1.3545,1.031,0.8928,1.2837,0.7071
1183.2,3.1408,12.7705,7.4316,7.3325,1.3583,1.0372,0.8881,1.2687,0.7025
1181.6,3.1308,12.8751,7.4046,7.3406,1.357,1.0391,0.893,1.2663,0.708
1191,3.1418,12.9184,7.449,7.3492,1.3591,1.0307,0.8862,1.2675,0.7069
1196.15,3.1458,13.0291,7.465,7.3494,1.3607,1.0273,0.8807,1.2652,0.698
1190.1,3.1388,12.9753,7.4013,7.312,1.355,1.0253,0.8881,1.2717,0.7043
1195.1,3.1383,13.0008,7.3454,7.307,1.3528,1.0268,0.8979,1.2765,0.7106
1191,3.1398,13.1436,7.3908,7.3355,1.354,1.0244,0.894,1.2686,0.7089
1198,3.149,13.1671,7.369,7.3725,1.3546,1.015,0.891,1.2704,0.6995
1184,3.13,13.04,7.2696,7.2905,1.3468,1.0149,0.9093,1.2813,0.7128
1178,3.1265,13.055,7.2552,7.2279,1.3457,1.0118,0.9104,1.2824,0.7152
1173,3.1138,12.945,7.2318,7.1825,1.3437,1.0174,0.9155,1.2885,0.721
1175,3.1188,13.00245,7.2726,7.2195,1.3457,1.0144,0.9149,1.2804,0.72135
1177,3.1238,13.0599,7.3134,7.2565,1.3477,1.0114,0.9143,1.2723,0.7217
1171.5,3.1058,13.0135,7.2749,7.2403,1.343,1.0106,0.9185,1.2727,0.7233
1166.75,3.1058,13.0127,7.272,7.19,1.341,1.0149,0.9248,1.2708,0.7266
1164.85,3.1018,12.9605,7.2326,7.1875,1.34,1.0175,0.9258,1.2731,0.7278
1159,3.1,12.8635,7.1346,7.1334,1.3362,1.0079,0.9359,1.289,0.7337
1159.5,3.0988,12.8177,7.0469,7.0422,1.3326,0.9938,0.9436,1.3014,0.7375
1158,3.116,12.7772,7.0826,7.083,1.3379,1.0032,0.9397,1.3008,0.733
1161,3.116,12.8531,7.0527,7.1626,1.3373,1.0143,0.9351,1.3079,0.7227
1160,3.101,12.8075,7.0629,7.1301,1.3363,1.0092,0.9378,1.3046,0.7263
1160.5,3.1015,12.771,6.9909,7.118,1.3331,1.005,0.9479,1.3074,0.7298
1160,3.1,12.7638,6.9669,7.1208,1.3315,1.0038,0.9475,1.3136,0.7282
1150.65,3.093,12.6413,6.8868,7.028,1.3262,0.9843,0.9538,1.3344,0.732
1154.2,3.092,12.5485,6.82,7.0045,1.3226,0.9828,0.9584,1.3476,0.734
1146,3.09,12.5176,6.838,7.0042,1.3217,0.9831,0.9622,1.3475,0.735
1145.5,3.0915,12.4926,6.7649,6.9754,1.318,0.9756,0.9673,1.3583,0.7387
1139,3.084,12.4885,6.7144,6.9572,1.315,0.9752,0.9714,1.3638,0.7382
1140.1,3.086,12.627,6.7626,6.9509,1.3162,0.9808,0.964,1.3601,0.7329
1130.25,3.085,12.5433,6.7117,6.932,1.3117,0.9761,0.971,1.3754,0.7423
1122.25,3.09,12.6081,6.7725,7.021,1.3143,0.9723,0.9666,1.3688,0.7413
1129.85,3.095,12.5141,6.7018,6.8857,1.3098,0.9663,0.9699,1.3834,0.7486
1117.4,3.093,12.48,6.6991,6.845,1.3072,0.9604,0.9781,1.3924,0.7546
1114,3.089,12.5452,6.6572,6.89,1.3075,0.9667,0.9815,1.3921,0.7496
1120.7,3.113,12.4671,6.673,6.8415,1.3055,0.9609,0.9866,1.3923,0.7545
1125.425,3.11,12.4478,6.6845,6.85625,1.30575,0.9601,0.9857,1.38845,0.75405
1130.15,3.107,12.4285,6.696,6.871,1.306,0.9593,0.9848,1.3846,0.7536
1119,3.0915,12.3705,6.6343,6.81,1.3027,0.9588,0.9922,1.3964,0.7625
1110.4,3.082,12.4156,6.558,6.79,1.2972,0.953,0.9943,1.4066,0.7584
1109.6,3.082,12.415,6.6209,6.8125,1.2961,0.9562,0.9883,1.3998,0.7558
1115,3.0955,12.4205,6.6383,6.866,1.2985,0.9558,0.9917,1.3978,0.7571
