jp_Adj_Close,chnsse_Open,chnsse_Adj_Close,chnhs_Open,chnhs_Adj_Close,ko_Open,ko_Adj_Close,iny_Open,iny_Adj Close,ind_Open
16955.570,2847.539,2913.837,19287.381,19237.449,1856.030,1878.450,4491.322,4481.143,24400.779
17048.369,2914.408,3007.739,19283.570,19635.811,1879.800,1889.640,4486.588,4491.603,24257.279
16416.189,2993.014,2976.694,19332.221,18886.301,1885.360,1845.450,4477.148,4427.854,24325.77
16017.260,2934.391,2880.482,19079.131,18542.150,1848.100,1840.530,4447.751,4413.995,24194.75
16958.529,2911.112,2916.562,19000.789,19080.510,1860.300,1879.430,4446.422,4456.612,24122.061
17110.910,2934.078,2938.515,19341.410,19340.141,1890.150,1893.430,4483.606,4505.654,24540.971
16708.900,2907.718,2749.785,19068.840,18860.801,1881.870,1871.690,4489.693,4510.334,24592.051
17163.920,2756.082,2735.558,19211.859,19052.449,1888.070,1897.870,4526.216,4583.492,24643.131
17041.449,2711.158,2655.661,19093.770,19195.830,1885.380,1906.940,4582.717,4602.693,24481.859
17518.301,2652.854,2737.600,19138.420,19683.109,1905.010,1912.060,4611.938,4615.026,24347.311
17865.230,2730.984,2688.854,19770.961,19595.500,1919.620,1924.820,4620.152,4624.498,24982.221
17750.680,2687.982,2749.570,19474.869,19446.840,1914.960,1906.600,4598.943,4587.299,24868.211
17191.250,2719.574,2739.247,18910.881,18991.590,1893.830,1890.670,4553.127,4595.972,24393.59
16022.580,2684.961,2746.196,18668.869,18918.141,1857.330,1862.200,4749.783,4740.585,23223.43
16054.430,2758.579,2836.571,19013.740,19122.080,1870.100,1888.300,4745.992,4744.863,23688.609
15836.360,2829.764,2867.338,19198.180,18924.570,1889.410,1883.940,4738.418,4765.365,23237.23
16196.800,2881.777,2862.893,19409.211,19363.080,1909.400,1908.840,4784.044,4778.652,23536.471
15967.170,2854.904,2860.021,19238.430,19285.500,1904.500,1916.240,4744.245,4697.42,23640.32
16111.050,2888.598,2927.175,19374.240,19464.090,1911.560,1916.360,4701.409,4708.48,23783.471
16052.050,2925.708,2903.331,19506.939,19414.779,1928.850,1914.220,4715.202,4653.916,23850.41
15915.790,2889.885,2928.896,19282.340,19192.449,1908.710,1912.530,4643.824,4657.584,23332.939
16140.340,2922.237,2741.245,19215.490,18888.750,1919.080,1918.570,4681.991,4658.185,23105.16
16188.410,2760.058,2767.210,19179.949,19364.150,1927.100,1920.160,4695.817,4733.008,23141.08
16085.510,2688.380,2733.170,19259.990,19407.461,1935.685,1933.790,4760.236,4779.843,23153.32
16746.551,2733.767,2849.681,19788.170,20003.490,1944.270,1947.420,4808.863,4836.052,24044.961
16960.160,2847.331,2859.758,20082.010,19941.760,1957.830,1958.170,4848.906,4843.895,24386.67
17014.779,2848.538,2874.147,20052.100,20176.699,1956.010,1955.630,4844.487,4850.739,24704.59
16911.320,2886.640,2897.340,20306.090,20159.721,1961.260,1957.870,4860.208,4831.432,24679.89
16783.150,2895.666,2901.387,20132.100,20011.580,1958.940,1946.120,4831.051,4810.899,24655.189
16642.199,2839.411,2862.556,19898.740,19996.260,1940.550,1952.950,4811.367,4801.98,24527.27
16852.350,2847.567,2804.726,20055.420,19984.420,1958.870,1969.330,4791.684,4793.061,24815.699
16938.869,2781.600,2810.307,19900.670,20199.600,1968.300,1971.410,4784.238,4813.636,24620.391
17233.750,2830.084,2859.499,20371.590,20435.340,1985.740,1972.270,4839.03,4877.386,24801.699
17117.070,2853.978,2864.368,20298.150,20288.770,1975.610,1969.970,4880.875,4849.637,24832.039
16974.449,2858.709,2870.430,20339.900,20257.699,1971.580,1974.900,4848.607,4861.297,24537.609
16936.381,2875.411,2904.832,20580.061,20503.811,1984.690,1987.990,4883.174,4885.543,24852.18
16724.811,2915.518,2955.150,20599.189,20671.631,1996.310,1992.120,4889.896,4885.563,24729.41
16886.681,2978.455,3018.802,20738.250,20684.150,1999.250,1989.760,4871.246,4885.018,25007.561
17048.551,3001.630,2999.363,20765.070,20666.750,1993.370,1996.810,4870.895,4855.963,25331.01
17000.980,2991.169,3009.960,20629.400,20615.230,1996.470,1995.120,4850.17,4854.032,25322.1
16892.330,2986.801,2960.970,20450.689,20345.609,1988.460,1985.970,4836.623,4826.944,25322.1
17002.750,2956.200,2979.126,20418.505,20355.955,1991.060,1983.810,4822.905,4800.214,25417.109
17134.369,2988.010,2957.820,20418.505,20355.955,1984.930,1982.540,4809.187,4773.484,25417.109
17103.529,2956.705,2919.832,20386.320,20366.301,1986.930,1994.910,4767.532,4781.155,24957.24
16878.961,2941.218,3000.645,20545.439,20803.391,2005.240,2002.140,4797.154,4816.512,25062.061
16758.670,3009.367,3003.915,20811.461,20776.699,2005.720,1995.850,4827.104,4845.227,25364.75
16164.160,2997.088,3009.530,20786.180,20498.920,1994.770,1973.570,4843.394,4843.042,25301.699
15715.360,3039.745,3050.592,20100.000,20206.670,1963.170,1971.320,4863.061,4868.085,24978.859
15749.840,3058.339,3008.420,20297.820,20266.051,1978.750,1973.890,4884.835,4867.141,24998.789
15821.520,2988.200,2984.958,20061.600,20370.400,1961.290,1972.050,4839.653,4846.56,24665.801
15751.130,3006.909,3033.957,20255.840,20440.811,1972.250,1970.370,4833.355,4786.832,24789.4
15928.790,3031.301,3023.646,20440.721,20504.439,1970.500,1981.320,4788.422,4829.43,25056.471
16381.220,3041.358,3066.638,20739.340,21158.711,1987.325,1998.625,4846.978,4852.861,25358.42
16911.051,3080.090,3082.362,21456.609,21337.811,2004.150,2015.930,4872.226,4814.703,25358.42
16848.029,3085.026,3078.117,21374.650,21316.471,2013.380,2014.710,4834.901,4823.425,25833.16
16275.950,3058.463,3033.660,21129.680,21161.500,2001.350,2009.100,4812.578,4865.39,25833.16
16874.439,3047.133,3042.823,21438.131,21436.211,2015.100,2011.360,4875.498,4881.785,25887.75
16906.539,3050.381,2972.584,21452.820,21236.311,2017.050,2005.830,4876.254,4876.451,25942.34
17363.619,2954.370,2952.891,21406.400,21622.250,2014.600,2022.100,4884.922,4902.944,25979.68
17572.490,2933.035,2959.240,21448.150,21467.039,2014.930,2015.490,4898.726,4914.591,25892.49
17439.301,2949.973,2946.670,21408.561,21304.439,2016.050,2014.550,4920.403,4878.717,25891.029
17353.279,2944.716,2964.700,21380.020,21407.270,2013.260,2019.630,4866.15,4813.95,25604.92
17290.490,2967.190,2953.671,21372.330,21361.600,2019.310,2015.400,4807.686,4845.514,25956.42
16666.051,2955.742,2945.589,21488.961,21388.029,2020.830,2000.930,4861.95,4848.246,26078.279
16386.385,2935.376,2938.324,21215.199,21067.051,1998.680,1994.150,4839.366,4838.439,25612.91
16386.385,2940.392,2992.643,21061.770,20676.939,1988.340,1986.410,4818.974,4812.122,25500.141
16386.385,2983.027,2991.272,20556.500,20525.830,1978.240,1976.710,4808.654,4822.452,25210.869
16386.385,2987.022,2997.842,20363.859,20449.820,1976.380,1972.260,4808.654,4822.452,25187.66
16106.720,2998.402,2913.248,20357.449,20109.869,1976.380,1972.260,4808.521,4749.174,25223.67
16216.030,2896.162,2832.113,20279.900,20156.811,1974.520,1967.810,4808.521,4749.174,25321.83
16565.189,2822.327,2832.591,19962.430,20242.680,1965.860,1982.500,4749.523,4762.974,25682.98
16579.010,2843.545,2837.037,20347.760,20055.289,1989.170,1980.100,4781.138,4799.821,25548.971
16646.340,2812.108,2835.862,20100.500,19915.461,1973.280,1977.490,4795.737,4803.179,25684.6
16412.211,2828.462,2827.109,19843.490,19719.289,1979.970,1966.990,4801.192,4761.573,25739.939
16466.400,2816.775,2850.862,19711.770,19883.949,1961.910,1967.910,4745.474,4731.421,25528.801
16652.801,2850.926,2843.684,19987.240,20118.801,1973.860,1968.060,4737.166,4729.015,25756.141
16644.689,2828.178,2807.514,19862.420,19826.410,1962.780,1956.730,4721.896,4734.216,25671.48
16646.660,2802.315,2806.906,19729.631,19694.330,1953.910,1946.780,4733.472,4704.077,25713.84
16736.350,2792.888,2825.483,19631.711,19852.199,1943.840,1947.670,4698.968,4711.738,25428.42
16654.600,2826.312,2843.645,19788.131,19809.029,1954.260,1955.250,4714.677,4743.521,25447.721
16498.760,2839.682,2821.666,19828.020,19830.430,1951.180,1937.680,4738.163,4710.646,25256.971
16757.350,2835.029,2815.086,20156.760,20368.051,1953.630,1960.510,4733.887,4772.835,25432.1
16772.461,2813.543,2822.443,20373.480,20397.109,1965.810,1957.060,4777.567,4784.423,26008.25
16834.840,2817.968,2821.046,20425.000,20576.770,1962.330,1969.170,4782.448,4814.588,26415.93
17068.020,2814.651,2822.451,20523.670,20629.391,1969.720,1967.130,4819.054,4835.89,26694.75
17234.980,2822.593,2916.616,20617.330,20815.090,1962.470,1983.400,4833.718,4796.727,26817.75
16955.730,2917.154,2913.508,20726.529,20760.980,1976.870,1982.720,4801.853,4839.524,26684.461
16562.551,2911.219,2925.229,20769.811,20859.221,1983.860,1985.110,4836.505,4833.082,26694.279
16642.230,2929.788,2938.682,20956.080,20947.240,1991.580,1985.840,4845.423,4853.778,26919.23
16580.029,2940.994,2934.098,20971.131,21030.221,1992.330,1998.735,4853.995,4874.829,26908.535
16675.449,2936.282,2936.045,21218.961,21328.240,1993.080,2011.630,4862.568,4895.88,26897.84
16830.920,2932.376,2927.159,21294.270,21297.881,2013.720,2027.080,4908.245,4933.842,26833.539
16019.180,2897.273,2833.071,20647.510,20512.990,2001.030,1979.060,4928.094,4915.915,27085.24
15859.000,2824.229,2842.189,20476.750,20387.529,1976.800,1972.030,4838.02,4807.083,26468.27
15919.580,2814.693,2887.210,20161.010,20467.520,1972.000,1968.830,4797.62,4821.447,26482.5
15434.140,2878.402,2872.817,20284.910,20038.420,1971.530,1951.990,4811.226,4814.681,26500.789
15599.660,2873.009,2885.105,20244.230,20169.980,1966.230,1953.400,4819.235,4814.248,26686.029
15965.300,2887.636,2888.809,20425.061,20510.199,1974.430,1981.120,4825.727,4835,26653.85
16169.110,2898.384,2878.558,20522.359,20668.439,1977.800,1982.700,4849.691,4863.387,26497.109
16065.720,2872.734,2905.550,20553.939,20795.119,1981.780,1992.580,4873.439,4878.569,26907.42
16238.350,2902.398,2891.960,20862.590,20868.340,1989.420,1986.710,4876.872,4896.707,26791.68
14952.020,2883.759,2854.286,20483.510,20259.131,2001.550,1925.240,4896.796,4874.164,26753.199
15309.210,2840.559,2895.703,19982.660,20227.301,1901.850,1926.850,4878.046,4834.425,26367.48
15323.140,2885.011,2912.557,19898.750,20172.461,1907.710,1936.220,4804.046,4835.908,26347.811
15566.830,2918.534,2931.592,20217.070,20436.119,1946.310,1956.360,4836.129,4882.026,26410.66
15575.920,2931.481,2929.606,20736.850,20794.369,1971.540,1970.350,4905.978,4979.957,26627.15
15682.480,2931.802,2932.476,20852.160,20926.784,1977.360,1987.320,4999.878,5016.499,26926.17
15775.800,2924.293,2988.604,20967.471,21059.199,1989.440,1995.300,5027.617,4971.434,27064.33
15669.330,2991.752,3006.392,20919.520,20750.721,1995.690,1989.850,5027.617,4971.434,27314.439
15378.990,2998.521,3017.292,20475.400,20495.289,1980.110,1953.120,5027.617,4971.434,27340.721
15276.240,3009.353,3016.847,20606.680,20706.920,1963.300,1974.080,5024.43,5020.1515,27275.346
15106.980,3000.326,2988.094,20622.830,20564.170,1972.280,1963.100,5021.243,5068.869,27209.971
15708.820,2993.749,2994.917,20951.170,20880.500,1979.360,1988.540,5021.243,5068.869,27292.199
16095.650,2992.520,3049.381,21046.939,21224.740,1991.130,1991.230,5021.243,5068.869,27358.23
16231.430,3049.513,3060.689,21356.641,21322.369,2007.650,2005.550,5092.165,5099.382,27667.811
16385.891,3054.975,3054.018,21297.539,21561.061,2004.120,2008.770,5112.986,5133.781,27912.141
16497.850,3056.682,3054.296,21589.080,21659.250,2015.370,2017.260,5125.685,5083.388,27857.801
16610.580,3047.637,3043.564,21656.881,21803.180,2018.220,2021.110,5090.249,5110.026,27966.141
16723.311,3040.226,3036.598,21734.340,21673.199,2022.800,2016.890,5107.916,5127.349,27920.66
16681.891,3034.714,3027.900,21646.391,21882.480,2013.400,2015.460,5132.902,5172.676,27790.051
16810.221,3027.604,3039.009,21971.971,22000.490,2019.360,2012.220,5185.594,5242.667,27775.699
16627.250,3038.118,3012.816,21913.039,21964.270,2005.370,2010.340,5246.3,5216.818,27980.07
16620.289,3008.094,3015.828,22071.770,21993.439,2014.740,2012.320,5215.169,5197.097,27721.721
16383.040,3014.040,3050.166,21890.891,22129.730,2009.400,2027.340,5201.448,5220.647,27753.961
16664.820,3050.368,2991.999,22193.311,22218.990,2027.070,2025.050,5218.266,5224.24,28121.369
16476.840,2980.501,2994.323,22134.119,22174.340,2029.070,2021.100,5245.404,5274.205,27976.141
16569.270,2992.536,2979.339,22055.949,21891.369,2023.240,2016.190,5278.497,5299.056,28108.779
16635.770,2971.949,2953.385,22027.650,22129.141,2024.710,2029.610,5300.899,5215.839,28232.869
16391.449,2950.080,2971.279,21885.485,21934.130,2023.550,2019.030,5280.21,5361.417,28083.08
16083.110,2963.215,2978.461,21743.320,21739.119,2008.680,1994.790,5356.906,5373.164,28069.119
16254.890,2976.410,2982.426,21873.359,21832.230,2006.080,2000.030,5367.584,5351.719,28008.52
16254.450,2978.778,2976.696,21961.051,22146.090,2006.230,2017.940,5365.009,5373.703,27899.881
16650.570,2972.625,3004.277,22324.180,22494.760,2025.550,2031.120,5380.112,5420.085,27810.551
16764.971,3001.306,3025.681,22464.100,22465.609,2033.520,2043.780,5435.206,5458.817,28181.92
16735.119,3023.472,3018.746,22511.100,22492.430,2043.030,2044.640,5459.894,5440.131,28289.221
16827.520,3013.678,3002.638,22412.311,22580.551,2042.640,2048.800,5439.758,5423.789,28133.359
16919.920,3000.273,3050.667,22788.881,22766.910,2053.820,2050.470,5438.092,5418.927,27805.939
16869.561,3056.484,3125.195,22765.230,22932.510,2054.910,2049.115,5432.832,5377.036,27919.949
16596.510,3130.533,3110.037,23008.090,22910.840,2056.000,2047.760,5390.019,5320.403,28054.994
16745.641,3106.991,3109.555,22995.510,22799.779,2045.370,2043.750,5341.934,5371.687,28190.039
16486.010,3107.753,3104.114,23046.689,23023.160,2048.150,2055.470,5364.85,5416.487,28061.789
16545.820,3100.391,3108.102,23153.740,22937.221,2057.900,2056.240,5387.766,5461.288,28077.641
16598.189,3107.381,3084.805,22941.529,22997.910,2054.370,2042.160,5468.013,5415.875,28167.66
16497.359,3081.572,3089.706,22927.471,22998.930,2044.270,2049.930,5425.896,5427.014,28088.07
16597.301,3092.020,3085.880,23010.631,22820.779,2050.820,2043.760,5434.035,5416.979,28012.561
16555.949,3073.444,3068.329,22814.369,22814.949,2041.580,2042.920,5406.805,5403.832,28065.25
16360.710,3069.850,3070.309,22827.221,22909.539,2036.740,2037.500,5413.991,5453.955,28103.6
16737.490,3068.460,3070.027,22904.199,22821.340,2028.640,2032.350,5454.068,5438.669,27882.75
16725.359,3071.440,3074.677,22945.080,23016.109,2038.600,2039.740,5425.146,5370.604,27827.26
16887.400,3072.916,3085.491,23043.080,22976.881,2038.580,2034.650,5368.566,5362.157,28012.461
16926.840,3083.961,3063.305,22897.160,23162.340,2022.960,2032.720,5355.123,5385.922,28372.25
16925.680,3057.495,3067.352,23157.010,23266.699,2033.920,2038.310,5368.516,5334.389,28459.09
17037.631,3070.707,3072.095,23576.311,23649.551,2049.190,2060.080,5323.573,5353.302,28498.721
17081.980,3071.055,3090.713,23683.279,23787.680,2058.210,2066.530,5378.625,5356.795,28564.995
17012.439,3091.329,3091.928,23785.230,23741.811,2068.810,2061.880,5363.045,5371.937,28631.27
16958.770,3089.953,3095.954,23704.359,23919.340,2064.960,2063.730,5382.217,5381.194,29035.67
16965.760,3095.427,3078.855,23924.770,24099.699,2048.940,2037.870,5383.063,5370.918,28929.461
16672.920,3037.507,3021.977,23596.029,23290.600,2003.670,1991.480,5355.343,5281.76,29062.9
16729.039,3025.035,3023.510,23564.131,23215.760,2011.930,1999.360,5310.726,5248.586,28481.09
16614.240,3008.904,3002.849,23225.580,23190.641,2004.680,2007.570,5266.109,5215.412,28413.29
16553.195,3005.323,3026.051,23486.619,23550.449,1997.430,2015.780,5188.398,5145.885,28345.49
16492.150,3027.172,3023.000,23494.010,23530.859,2014.500,2025.710,5289.122,5321.683,28626.6
16807.619,3021.576,3025.874,23522.859,23669.900,2022.810,2035.990,5323.299,5302.336,28690.66
16780.819,3038.422,3042.313,23920.180,23759.801,2050.310,2049.700,5295.883,5342.433,28554.381
16754.020,3044.786,3033.896,23836.600,23686.480,2053.220,2054.070,5382.321,5380.103,28766.939
16544.561,3028.243,2980.430,23554.830,23317.920,2052.760,2047.110,5375.712,5388.749,28810.32
16693.711,2992.168,2998.483,23828.600,23739.471,2063.740,2068.720,5375.16,5351.98,28630.92
16449.840,2994.251,3004.703,23435.289,23297.150,2054.250,2043.630,5442.824,5431.795,28423.141
16598.670,3022.937,3034.976,23652.830,23584.430,2055.595,2049.245,5412.384,5364.645,27807.82
16735.650,3022.937,3034.976,23665.350,23689.439,2056.940,2054.860,5403.86,5463.753,27997.289
16819.240,3022.937,3034.976,23619.910,23788.311,2043.370,2053.000,5475.633,5472.154,28377.641
16899.100,3022.937,3034.976,23859.410,23952.500,2069.300,2065.300,5457.998,5420.487,28425.74
16860.090,3022.937,3034.976,23948.949,23851.820,2065.950,2053.800,5428.453,5409.184,28298.35
17024.760,3051.622,3065.250,24013.840,23549.520,2053.290,2031.930,5403.835,5376.989,28129.221
16840.000,3057.316,3058.498,23386.920,23407.051,2022.970,2033.730,5372.687,5381.837,28129.221
16774.240,3057.972,3061.346,23300.381,23031.301,2033.990,2015.440,5364.352,5364.452,28042.619
16856.369,3056.993,3063.809,23119.961,23233.311,2021.660,2022.660,5368.217,5340.241,28042.619
16900.119,3064.691,3041.166,23164.539,23037.539,2028.930,2027.610,5338.698,5399.724,27712.221
16963.609,3037.404,3083.875,23130.199,23394.391,2027.810,2040.430,5390.961,5410.143,27776.141
16998.910,3085.749,3084.719,23393.801,23304.971,2036.180,2040.940,5424.669,5429.887,27656.891
17235.500,3084.908,3084.458,23412.680,23374.400,2044.120,2040.600,5436.28,5409.127,28112.359
17184.590,3081.389,3090.941,23422.155,23489.240,2039.400,2033.000,5409.79,5403.529,28031.57
17234.420,3092.047,3128.247,23431.631,23604.080,2037.190,2047.740,5407.234,5409.083,28163.41
17365.250,3127.968,3131.939,23581.689,23565.109,2042.290,2037.170,5415.477,5420.837,28156.59
17391.840,3129.838,3116.312,23396.141,23325.430,2030.370,2013.890,5426.107,5397.661,28159.09
17336.420,3112.603,3112.350,23347.189,23132.350,2018.240,2024.120,5387.7,5399.589,28050.551
17446.410,3111.704,3104.270,23088.830,22954.811,2021.970,2019.420,5405.696,5416.836,27808.631
17425.020,3097.188,3100.492,22845.820,22934.539,2011.290,2008.190,5414.509,5410.269,27983.141
17442.400,3101.664,3122.436,23015.061,23147.070,2003.410,2007.390,5413.569,5422.542,27974.66
17134.680,3115.729,3102.733,22946.061,22810.500,1995.410,1978.940,5430.745,5416.007,27966.18
17020.020,3096.765,3128.936,22708.551,22683.510,1974.930,1983.800,5415.022,5405.455,27679.32
16905.359,3126.349,3125.317,22611.539,22642.619,1983.870,1982.020,5395.871,5329.502,27518.061
17177.211,3124.892,3133.333,22682.711,22801.400,1997.580,1997.580,5310.782,5362.66,27465.551
17171.381,3140.944,3147.888,22981.910,22909.471,2009.560,2003.380,5361.024,5386.208,27552.27
16251.540,3146.078,3128.370,23048.320,22415.189,2008.080,1958.380,5407.389,5470.681,27537.26
17344.420,3148.544,3171.282,22848.740,22839.109,1989.850,2002.600,5478.034,5414.321,26251.381
17374.789,3169.401,3196.044,22622.461,22531.090,1988.870,1984.430,5444.041,5450.306,27605.051
17672.619,3187.709,3210.371,22344.230,22222.221,1982.930,1974.400,5380.641,5231.971,27344.85
17668.150,3209.955,3206.986,22270.900,22323.910,1977.330,1967.530,5194.927,5115.739,27077.229
17862.211,3208.497,3205.057,22439.980,22280.529,1980.820,1979.650,5121.478,5078.501,26809.609
17862.631,3198.499,3208.453,22170.070,22262.881,1976.210,1980.550,5112.496,5185.465,26508.939
17967.410,3207.193,3192.856,22239.230,22344.211,1983.070,1974.580,5180.482,5193.015,26304.9
18106.020,3188.496,3218.148,22313.039,22357.779,1971.030,1966.050,5195.076,5170.109,26270.199
18162.939,3220.983,3248.352,22491.711,22678.070,1976.070,1983.470,5150.826,5148.319,26246.699
18248.175,3247.945,3241.137,22702.410,22676.689,1987.640,1987.950,5140.658,5204.674,25928.16
18333.410,3237.428,3241.736,22574.820,22608.490,1985.110,1971.260,5192.346,5211.996,26101.33
18381.221,3241.243,3261.938,22609.221,22723.449,1972.600,1974.460,5179.222,5107.623,26049.141
18356.891,3270.047,3277.000,22738.939,22830.570,1976.580,1978.130,5097.108,5122.104,25953.24
18307.039,3269.234,3282.924,22739.510,22737.070,1977.100,1978.390,5111.424,5114.572,26303.52
18308.480,3272.142,3250.034,22842.359,22789.770,1980.380,1983.480,5108.752,5136.667,26408.619
18513.119,3257.027,3273.309,22948.650,22878.230,1987.480,1983.750,5148.908,5148.91,26441.02
18426.080,3270.121,3243.843,22736.840,22564.820,1980.140,1970.610,5168.634,5198.755,26756.66
18274.990,3203.784,3204.709,22580.750,22505.551,1965.710,1963.360,5207.918,5245.956,26437.369
18360.539,3202.029,3199.647,22694.270,22675.150,1976.510,1989.860,5239.897,5268.308,26253.48
18496.689,3198.475,3222.242,22805.131,22800.920,1995.690,1991.890,5279.984,5272.965,26403.619
18765.471,3225.550,3215.366,23027.381,22861.840,2008.310,2031.070,5272.1,5265.368,26456.211
18996.369,3209.340,3232.883,22765.840,22760.980,2024.520,2024.690,5268.239,5303.734,26366.52
19155.029,3233.666,3152.970,22860.270,22433.020,2031.950,2027.240,5297.55,5308.126,26787.141
19250.520,3138.988,3155.037,22407.619,22446.699,2026.390,2035.980,5296.871,5300.873,26725.311
19253.609,3149.377,3140.531,22596.711,22456.619,2043.070,2036.870,5296.192,5293.619,26607.65
19273.789,3125.757,3117.677,22257.711,22059.400,2022.140,2036.650,5287.193,5262.817,26707.91
19401.150,3111.515,3122.982,21996.381,22020.750,2037.350,2042.240,5230.565,5254.362,26497.711
19391.600,3120.696,3118.085,21945.840,21832.680,2039.400,2038.390,5260.126,5231.652,26548.67
19494.529,3115.898,3102.876,21767.609,21729.061,2044.870,2041.940,5224.071,5191.912,26505.66
19444.490,3107.240,3137.430,21770.891,21809.801,2049.470,2037.960,5179.182,5162.477,26374.59
19427.670,3132.156,3139.558,21800.221,21636.199,2041.610,2035.730,5179.026,5111.392,26368.881
19412.155,3134.929,3110.154,21553.779,21574.760,2036.170,2035.900,5114.397,5042.87,26224.07
19396.641,3095.579,3122.569,21558.239,21664.750,2038.330,2037.750,5036.288,5027.704,25959.99
19403.061,3117.387,3114.664,21558.239,21664.750,2040.740,2042.170,5032.322,5065.329,25992.41
19401.721,3113.767,3102.236,21562.699,21754.740,2021.860,2024.490,5028.356,5102.954,25815.43
19145.141,3095.845,3096.097,21591.039,21790.910,2020.420,2026.460,5140.136,5209.445,26243.189
19114.369,3097.345,3103.637,21818.910,22000.561,2027.365,2035.215,5205.271,5302.566,26429.41
19354.265,3105.309,3135.921,21993.359,22150.400,2034.310,2043.970,5307.365,5296.711,26441.51
19594.160,3133.787,3158.794,22201.080,22134.471,2046.290,2045.640,5290.388,5275.971,26616.92
19520.689,3157.906,3165.411,22302.641,22456.689,2045.520,2041.950,5270.016,5301.183,26677.221
19454.330,3163.776,3154.321,22583.289,22503.010,2048.110,2049.120,5302.633,5325.504,26738.42
19377.885,3148.532,3171.236,22561.109,22558.689,2053.180,2048.780,5321.745,5347.022,26929.689
19301.439,3167.570,3161.671,22561.170,22744.850,2043.300,2045.120,5350.88,5316.364,26860.811
19364.670,3156.686,3136.754,22816.010,22935.350,2048.080,2075.170,5330.015,5309.924,26811.631
19134.699,3133.602,3119.289,22956.439,22829.020,2077.690,2087.140,5316.152,5301.237,26978.439
19287.279,3116.083,3112.764,22879.570,22937.381,2077.120,2076.790,5301.036,5292.75,27171.66
19095.240,3104.492,3103.428,22895.359,22718.150,2077.030,2064.170,5299.051,5272.983,27378.01
18813.529,3087.030,3108.775,22819.869,22840.971,2067.520,2071.870,5283.618,5270.011,27238.35
18894.369,3104.766,3113.012,22889.330,23098.260,2073.770,2070.540,5266.923,5266.938,27331.82
19072.250,3104.972,3101.299,23104.350,23049.961,2085.610,2072.790,5273.294,5294.784,27261.76
19137.910,3095.819,3123.139,22966.529,22885.910,2065.540,2065.610,5302.211,5298.948,27253.34
18891.029,3125.421,3136.775,22926.301,22898.520,2067.620,2065.990,5290.563,5254.311,27232.689
18787.990,3134.592,3142.553,22965.250,22949.859,2070.220,2065.760,5250.635,5250.968,26990.93
18914.580,3147.337,3141.361,23309.461,23184.520,2080.230,2071.010,5267.734,5292.088,27170.881
18918.199,3160.082,3140.170,23216.971,23129.211,2075.900,2073.160,5327.02,5353.713,28167.83
18976.711,3143.093,3156.984,23239.289,23348.240,2085.730,2077.660,5355.272,5360.767,28270.67
18910.779,3154.405,3153.088,23287.891,23331.570,2077.800,2075.210,5369.522,5395.995,28340.391
19007.600,3148.086,3166.982,23284.760,23485.131,2072.580,2065.080,5387.648,5381.475,28443.23
18907.670,3164.688,3183.179,23533.520,23525.141,2067.150,2065.880,5380.11,5361.088,28386.08
19378.930,3183.007,3196.699,23645.900,23574.980,2075.800,2075.080,5366.344,5372.077,28349.221
19459.150,3198.995,3216.839,23664.529,23710.980,2074.940,2078.650,5378.916,5371.669,28367.17
19238.980,3216.137,3217.928,23695.289,23703.010,2079.300,2074.570,5396.563,5409.556,28450.42
19437.980,3215.464,3212.986,23771.949,23994.869,2073.600,2083.860,5402.558,5380.67,28386.119
19347.529,3210.357,3229.618,24139.311,24107.699,2088.090,2081.840,5395.813,5379.334,28270.109
19234.619,3227.707,3202.076,24077.869,24033.740,2072.570,2080.580,5389.069,5377.998,28223.85
19251.080,3198.963,3239.961,24066.000,24146.080,2084.160,2084.390,5366.854,5350.932,28670.43
19381.439,3242.223,3253.326,24174.109,23963.631,2085.970,2102.930,5358.552,5359.288,28481.91
19379.869,3252.690,3261.218,24059.090,24201.961,2106.420,2106.610,5363.614,5340.99,28716.699
19371.461,3258.832,3251.375,24122.180,24114.859,2106.150,2107.630,5353.107,5358.683,28822.4
19283.539,3246.860,3253.433,24115.609,23965.699,2106.430,2094.120,5348.359,5372.748,28927.67
19393.539,3240.073,3246.934,23849.221,23776.490,2105.810,2098.385,5371.017,5385.906,28888.354
19564.801,3250.518,3230.028,24044.480,23728.070,2105.190,2102.650,5389.168,5363.056,28849.039
19469.170,3219.202,3218.312,23618.359,23552.721,2090.920,2078.750,5394.727,5408.254,29117.381
19379.141,3217.335,3233.866,23600.490,23596.279,2073.200,2081.360,5402.58,5391.215,28827.5
19344.150,3233.094,3242.406,23630.350,23681.070,2080.770,2094.050,5398.052,5409.817,28859.211
19254.029,3240.532,3240.665,23627.279,23782.270,2092.270,2095.410,5416.021,5402.615,29092.16
19318.580,3233.701,3216.746,23667.770,23501.561,2098.290,2091.060,5407.53,5393.764,29021.061
19604.609,3213.729,3212.760,23534.980,23568.670,2088.670,2097.350,5393.939,5402.386,28909.699
19633.750,3209.449,3237.024,23643.301,23829.670,2102.370,2117.590,5414.915,5390.677,29006
19609.500,3235.252,3239.328,23871.000,23827.949,2127.120,2133.780,5389.201,5409.372,29221.615
19577.381,3235.403,3241.760,23705.070,23792.850,2128.420,2133.000,5415.95,5431.585,29437.23
19590.141,3247.163,3268.935,24101.980,24288.279,2154.980,2150.080,5433.68,5432.381,29452.859
19521.590,3271.867,3237.447,24376.131,24309.930,2150.470,2164.580,5461.912,5518.241,29482.83
