usvix_Adj_Close,ussp_Open,ussp_Adj_Close,eurestx_Open,eurestx_Adj_Close,blx_Open,blx_Adj_Close,fnc_Open,fnc_Adj_Close,grm_Open
17.09,1976.6,1986.45,3022.14,3022.14,3435.79,3427.43,4428.95,4424.89,9780.84
16.7,1985.6,1993.4,3012.87,3012.87,3441.31,3416.57,4430.9,4416.08,9807.06
16.86,1994.01,1999.99,3037.35,3037.35,3428.41,3418.58,4437.82,4456.62,9800.86
17.35,1996.11,2001.76,3021.09,3021.09,3414.36,3398.22,4436.37,4442.29,9764.08
18.67,1996.88,1979.26,3002.01,3002.01,3366.11,3371.19,4405.16,4404.02,9688.47
18.34,1981.44,1989.26,3016.18,3016.18,3372.03,3384.61,4405.95,4425.65,9700.16
18.05,1990.97,1989.57,2970.78,2970.78,3391.08,3355.04,4432.56,4350.35,9697.64
16.5,1994.71,2022.19,3073.8,3073.8,3404.97,3425.8,4430.24,4492.79,9672.05
16.92,2019.27,2019.64,3091.98,3091.98,3440.03,3446.87,4501.81,4506.59,9948.21
16.84,2015.27,2015.93,3067.21,3067.21,3428.9,3419.61,4474.26,4472.63,9941.46
14.99,2014.24,2027.22,3062.05,3062.05,3429.69,3437.88,4486.7,4463,9971.04
14.44,2026.9,2040.59,3043.1,3043.1,3455.37,3405.3,4501.68,4442.89,10051.69
14.02,2041.16,2049.58,3059.77,3059.77,3416.62,3420.05,4452.04,4462.51,9905.67
13.79,2047.88,2051.6,3048.77,3048.77,3409.77,3419.14,4425.84,4427.8,9893.26
14.17,2048.64,2049.8,3045.595,3045.595,3407.47,3424.92,4396.87,4431.97,9836.28
14.94,2048.55,2036.71,3042.42,3042.42,3434.76,3428.53,4442.59,4423.98,10046.94
14.74,2032.48,2035.94,2986.73,2986.73,3405.15,3368.9,4390.11,4329.68,9974.6
14.99,2035.185,2036.495,2986.73,2986.73,3405.15,3368.9,4390.11,4329.68,9974.6
15.24,2037.89,2037.05,3004.87,3004.87,3386.28,3382.32,4354.03,4366.67,9900.88
13.82,2035.75,2055.01,3004.87,3004.87,3386.28,3382.32,4354.03,4366.67,9900.88
13.56,2058.27,2063.95,3044.1,3044.1,3396.98,3419.38,4387.36,4444.42,9951.68
13.95,2063.77,2059.74,3004.93,3004.93,3400.94,3373.04,4416.84,4385.06,9997.44
13.1,2056.62,2072.78,2953.28,2953.28,3341.95,3357.08,4331.28,4322.24,9833.26
14.09,2045.56,2066.66,2909.36,2909.36,3331.19,3345.37,4262.3,4284.64,9582.46
16.16,2063.01,2041.91,2871.57,2871.57,3345.37,3319.99,4288.71,4245.91,9648.55
15.36,2045.54,2047.6,2911.98,2911.98,3328.66,3354.06,4259.1,4303.12,9576.4
16.26,2050.23,2041.99,2924.23,2924.23,3353.86,3369,4294.12,4312.63,9595.56
14.85,2043.72,2061.72,2942.09,2942.09,3378.2,3370.69,4317.5,4345.91,9716.75
13.84,2065.92,2082.42,3001.475,3001.475,3404.18,3437.85,4407.03,4490.31,9901.13
13.72,2082.89,2082.78,3060.86,3060.86,3442.53,3457.9,4487.22,4511.51,10042.28
13.62,2083.1,2080.73,3054.34,3054.34,3453.97,3458.5,4502.16,4495.17,10063.89
13.35,2078.83,2094.34,3064.03,3064.03,3427.52,3466.82,4425.25,4506.84,9933.7
13.24,2096.05,2100.8,3112.99,3112.99,3473.46,3497.63,4521.6,4566.48,10170.18
13.28,2101.52,2102.4,3142.52,3142.52,3485.8,3500.09,4546.35,4591.92,10312.64
13.95,2102.09,2091.48,3151.69,3151.69,3507.83,3490.38,4607.69,4582.83,10456.99
13.22,2091.49,2091.58,3141.12,3141.12,3489.11,3498.68,4578.82,4569.66,10377.22
14.08,2089.37,2087.79,3131.205,3131.205,3500.34,3467.9,4561.92,4546.12,10379.16
13.96,2089.84,2091.7,3121.29,3121.29,3473.39,3471.15,4557,4533.18,10359.77
13.77,2092.33,2095.15,3130.43,3130.43,3463.99,3479.58,4534.99,4559.4,10283.1
15.22,2090.93,2075.81,3125.43,3125.43,3466.74,3476.78,4520.25,4557.36,10222.11
15.7,2071.82,2065.3,3028.21,3028.21,3457.44,3409.37,4500.43,4428.96,10235.47
15.6,2077.18,2063.37,2974.2,2974.2,3411.9,3380.42,4435,4371.98,10052.55
16.05,2060.3,2051.12,2938.75,2938.75,3360.63,3333.99,4365.2,4324.23,9925.25
15.91,2052.95,2050.63,2937.795,2937.795,3327.15,3328.01,4321.36,4319.46,9849.7
14.72,2047.77,2057.14,2936.84,2936.84,3320.19,3325.86,4290.41,4301.24,9805.39
14.57,2057.55,2058.69,2955.83,2955.83,3336.41,3335.9,4322.69,4322.81,9929.19
13.63,2062.63,2084.39,2978.97,2978.97,3359.55,3363.19,4338.05,4338.21,10057.53
14.69,2083.29,2064.46,2956.71,2956.71,3359.01,3342.88,4335.14,4316.67,10055.4
14.41,2067.17,2064.11,2935.46,2935.46,3347.58,3349.24,4295.74,4293.27,9899.9
15.04,2062.5,2046.61,2956.63,2956.63,3333.19,3376.83,4264.77,4319.99,9794.83
14.68,2046.53,2066.66,2947.36,2947.36,3360.71,3366.42,4290.65,4312.28,9905.81
15.57,2065.04,2047.21,2938.09,2938.09,3376.4,3350.72,4325.11,4297.57,10016.79
15.95,2044.38,2047.63,2956.43,2956.43,3331.18,3353.17,4275.39,4319.3,9828.05
16.33,2044.21,2040.04,2919.22,2919.22,3356.96,3342.95,4292.25,4282.54,9847.64
15.2,2041.88,2052.32,2962.16,2962.16,3369.25,3390.34,4323.62,4353.9,9878.49
15.82,2052.23,2048.04,2932.93,2932.93,3388.87,3387.7,4344.89,4325.1,9891.38
14.42,2052.65,2076.06,3010.12,3010.12,3383.3,3443.92,4309.3,4431.52,9798.94
13.9,2078.93,2090.54,3061.6,3061.6,3464.32,3491.99,4457.85,4481.64,10143.37
13.43,2091.44,2090.1,3071.21,3071.21,3487.92,3516.08,4478.17,4512.64,10213.87
13.12,2090.06,2099.06,3078.48,3078.48,3507.68,3523.47,4498.43,4514.74,10257.91
13.655,2095.095,2098.005,3090.01,3090.01,3519.29,3535.14,4507.09,4529.4,10293.43
14.19,2100.13,2096.95,3063.48,3063.48,3536.91,3514.06,4532.32,4505.62,10356.14
14.2,2093.94,2099.33,3038.77,3038.77,3514.54,3504.27,4502.84,4475.39,10242.78
13.63,2097.71,2105.26,3033.86,3033.86,3509.56,3512.48,4468.84,4466,10199.2
13.47,2104.07,2099.13,2997.55,2997.55,3523.04,3490.55,4477.83,4421.78,10237.58
13.56,2102.45,2104.27,2999.725,2999.725,3505.955,3496.855,4442.42,4422.58,10171.335
13.65,2100.83,2109.41,3001.9,3001.9,3488.87,3503.16,4407.01,4423.38,10105.09
14.05,2110.18,2112.13,3040.69,3040.69,3519.28,3546.81,4443.41,4475.86,10196.17
14.08,2112.71,2119.12,3019.76,3019.76,3533.26,3543.5,4461.28,4448.73,10246.49
20.97,2091.75,2079.06,2853.52,2853.52,3396.22,3366.63,4253.98,4227.02,9715.78
20.5,2076.65,2075.32,2797.18,2797.18,3332.3,3306.59,4175.21,4130.33,9595.17
20.14,2077.6,2071.5,2830.3,2830.3,3324.78,3321.71,4172.73,4171.58,9589.47
19.37,2066.36,2077.99,2819.3,2819.3,3285.78,3291.8,4116.5,4153.01,9480.43
19.41,2078.2,2071.22,2849.17,2849.17,3317.71,3339.69,4179.44,4193.83,9620.92
18.37,2075.58,2083.25,2942.88,2942.88,3413.45,3432.18,4301.19,4340.76,9850.59
18.48,2085.19,2088.9,2967.34,2967.34,3430.19,3452.78,4335.89,4367.24,9943.84
21.17,2089.75,2085.45,2978.31,2978.31,3464.39,3452.83,4398.4,4380.03,10084.74
17.25,2092.8,2113.32,3037.86,3037.86,3460.94,3498.04,4404.68,4465.9,10122.47
25.76,2103.81,2037.41,2776.09,2776.09,3235.31,3274.19,4114.58,4106.73,9237.62
23.85,2031.45,2000.54,2697.44,2697.44,3261.71,3141.13,4073.72,4030.28,9516.92
18.75,2006.67,2036.09,2764.81,2764.81,3216.94,3209.49,4074.36,4088.85,9458.38
16.64,2042.69,2070.77,2832.18,2832.18,3261.48,3297.76,4139.37,4195.32,9557.69
15.63,2073.17,2098.86,2864.74,2864.74,3292.27,3345.63,4182.11,4237.48,9566.07
14.77,2099.34,2102.95,2883.06,2883.06,3366.72,3363.98,4261.09,4273.96,9742.84
15.175,2097.195,2095.75,2862.21,2862.21,3373.44,3337.73,4288.5,4234.86,9797.66
15.58,2095.05,2088.55,2812.88,2812.88,3318.61,3283.98,4203.97,4163.42,9656.05
14.96,2084.43,2099.73,2761.37,2761.37,3253.84,3236.01,4127.2,4085.3,9449.57
14.76,2100.42,2097.9,2780.1,2780.1,3249.6,3257.77,4115.5,4117.85,9437.47
13.2,2106.97,2129.9,2838.01,2838.01,3248.62,3319.64,4106.65,4190.68,9392.2
13.54,2131.72,2137.16,2885.32,2885.32,3347.69,3361.17,4221.22,4264.53,9744.8
13.55,2139.5,2152.14,2933.44,2933.44,3361.88,3393.52,4272.45,4331.38,9850.4
13.04,2153.81,2152.43,2926.14,2926.14,3380.35,3390.32,4329.53,4335.26,9941.99
12.82,2157.88,2163.75,2963.07,2963.07,3416.29,3418.44,4375.67,4385.52,10058.49
12.67,2165.13,2161.74,2958.65,2958.65,3406.81,3410.91,4367.43,4372.51,10031.18
12.44,2162.04,2166.89,2949.17,2949.17,3418.36,3412.47,4375.09,4357.74,10079.03
11.97,2163.79,2163.78,2931.1,2931.1,3407.49,3410.24,4345.4,4330.13,10038.95
11.77,2166.1,2173.02,2966.95,2966.95,3425.29,3431.32,4354.57,4379.76,10054.54
12.74,2172.91,2165.17,2968.49,2968.49,3437.24,3428.9,4382.16,4376.25,10195.4
12.02,2166.47,2175.03,2972.23,2972.23,3418.67,3450.27,4365.38,4381.1,10130.51
12.87,2173.71,2168.48,2973.22,2973.22,3460.45,3451.08,4381.63,4388,10155.2
13.05,2168.97,2169.18,2978.9,2978.9,3440.16,3456.96,4385.32,4394.77,10199.66
12.83,2169.81,2166.58,2999.48,2999.48,3463.15,3453.66,4424.6,4446.96,10314.43
12.72,2166.05,2170.06,2966.1,2966.1,3450.44,3418.19,4447.21,4420.58,10309.92
11.87,2168.83,2173.6,2990.76,2990.76,3439.75,3464.84,4429.49,4439.81,10320.82
12.44,2173.15,2170.84,2948.87,2948.87,3499.72,3426.38,4469.99,4409.17,10426.36
13.37,2169.94,2157.03,2906.98,2906.98,3416.08,3365.38,4395.86,4327.99,10328.87
12.86,2156.81,2163.79,2911.06,2911.06,3386.66,3401.21,4346.31,4321.08,10150.13
12.42,2163.51,2164.25,2932.34,2932.34,3416.36,3427.34,4344.18,4345.63,10237.08
11.39,2168.79,2182.87,2973.71,2973.71,3436.78,3464.82,4362.94,4410.55,10242.88
11.5,2183.76,2180.89,2982.92,2982.92,3467.36,3464.39,4419.02,4415.46,10407.5
11.66,2182.24,2181.74,3029.18,3029.18,3459.68,3493.77,4412.86,4468.07,10438.6
12.05,2182.81,2175.49,3018.46,3018.46,3483.85,3490.52,4443.38,4452.01,10676.9
11.68,2177.97,2185.79,3049.03,3049.03,3512.48,3535.39,4471.3,4503.95,10687.57
11.55,2183.74,2184.05,3044.94,3044.94,3532.61,3544.82,4501.06,4500.19,10718.33
11.81,2186.08,2190.15,3046.65,3046.65,3566.29,3563.25,4503.65,4497.86,10719.14
12.64,2186.24,2178.15,3016.2,3016.2,3546.77,3524.4,4476.07,4460.44,10666.72
12.19,2177.84,2182.22,2980.54,2980.54,3527.99,3495.52,4475.13,4417.68,10694.55
11.43,2181.9,2187.02,2995.3,2995.3,3516.12,3518.09,4441.2,4437.06,10613.08
11.34,2184.24,2183.87,2968.2,2968.2,3517.67,3502.53,4436.09,4400.52,10613.23
12.27,2181.58,2182.64,2960.37,2960.37,3502.61,3510.61,4397.39,4389.94,10528.88
12.38,2187.81,2186.9,2993.73,2993.73,3526.77,3545.22,4406.34,4421.45,10542.95
13.45,2185.09,2175.44,3008.59,3008.59,3530.99,3554.73,4389.17,4435.47,10531.14
13.63,2173.29,2172.47,2987.69,2987.69,3542.52,3534.84,4414.41,4406.61,10576.56
13.65,2175.1,2169.04,3010.36,3010.36,3530.4,3550.11,4399.46,4441.87,10512.21
12.94,2170.19,2180.38,2998.5,2998.5,3539.32,3541.59,4421.46,4424.25,10503.88
13.12,2179.45,2176.12,3030.75,3030.75,3552.54,3556.78,4439.68,4457.49,10588.71
13.42,2173.56,2170.95,3023.13,3023.13,3553.28,3553.37,4451.4,4438.22,10627.18
13.48,2171.33,2170.86,3017.49,3017.49,3560.49,3559.58,4448.03,4439.67,10622.33
11.98,2177.49,2179.98,3079.74,3079.74,3573.52,3632.4,4461.29,4542.17,10570.7
12,2179.55,2183.23,3077.66,3077.66,3641.13,3637.26,4550.82,4541.08,10712.17
12.02,2181.61,2186.48,3070.16,3070.16,3646.39,3629.67,4556.35,4529.96,10704.89
11.94,2185.17,2186.16,3091.66,3091.66,3636.54,3635.51,4536.95,4557.66,10706.86
12.51,2182.76,2181.3,3083.54,3083.54,3628.52,3620.85,4554.15,4542.2,10749.82
17.5,2169.08,2127.81,3053.2,3053.2,3614.14,3582.28,4531.42,4491.4,10641.81
15.16,2120.86,2159.04,3012.88,3012.88,3533.45,3546.86,4415.23,4439.8,10380.46
17.85,2150.47,2127.02,2974.8,2974.8,3563.13,3506.77,4463.26,4387.18,10483.07
18.14,2127.86,2125.77,2964.9,2964.9,3522.98,3502.93,4407.45,4370.26,10410.3
15.53,2143.99,2139.12,2968.31,2968.31,3531.53,3536.28,4368.85,4394.19,10349.87
15.92,2145.94,2139.76,2964.86,2964.86,3531.62,3540.96,4383.31,4388.6,10374.68
13.3,2144.58,2163.12,2982.18,2982.18,3578.27,3566.47,4439.7,4409.55,10496.43
12.02,2170.94,2177.18,3051.69,3051.69,3589.72,3616.08,4444.5,4509.82,10518.53
12.29,2173.29,2164.69,3032.31,3032.31,3606.77,3604.27,4494.5,4488.69,10662.49
14.5,2158.54,2146.1,2975.88,2975.88,3586.92,3551.45,4455.59,4407.85,10555.19
14.02,2168.9,2151.13,2991.58,2991.58,3595.81,3549.53,4490.55,4443.84,10545.6
13.29,2156.51,2168.27,3002.24,3002.24,3497.22,3555.92,4383.7,4448.26,10240.69
13.57,2164.33,2161.2,2998.5,2998.5,3556.27,3543.02,4447.54,4453.56,10366.83
13.63,2163.37,2150.49,3029.5,3029.5,3546.55,3565.23,4458.67,4503.09,10492.97
12.99,2155.15,2159.73,3026.28,3026.28,3543.82,3562.25,4462.72,4489.95,10535.62
12.84,2158.22,2160.77,3021.58,3021.58,3579.79,3559.59,4500.36,4480.1,10641.13
13.48,2164.19,2153.74,3000.57,3000.57,3563.75,3526.21,4480.53,4449.91,10549.69
15.36,2161.35,2136.73,3020.69,3020.69,3545.81,3544.03,4490.83,4471.74,10600.94
15.91,2137.67,2139.18,3008.03,3008.03,3536.29,3525.37,4467.09,4452.24,10572.72
16.69,2130.26,2132.55,2975.04,2975.04,3511.74,3505.9,4421.81,4405.17,10425.79
16.12,2139.68,2132.98,3025.19,3025.19,3518.24,3555.49,4424.25,4470.92,10450.06
16.21,2132.95,2126.5,3008.72,3008.72,3541.97,3548.74,4452.72,4450.23,10544.69
15.28,2138.31,2139.6,3046.99,3046.99,3565.77,3592.97,4479.68,4508.91,10560.14
14.41,2140.81,2144.29,3055.94,3055.94,3594.24,3599.4,4513.49,4520.3,10626.99
13.75,2142.51,2141.34,3076.63,3076.63,3604.63,3610.4,4528.66,4540.12,10665.75
13.34,2139.43,2141.16,3077.65,3077.65,3612.75,3588.3,4546.65,4536.07,10710.51
13.02,2148.5,2151.33,3093.86,3093.86,3600.46,3594.89,4551.73,4552.58,10743.87
13.46,2149.72,2143.16,3087.41,3087.41,3607.83,3588.02,4560.46,4540.84,10786.25
14.24,2136.97,2139.43,3080.98,3080.98,3589.82,3570.63,4523.96,4534.59,10726.22
15.36,2144.06,2133.04,3085.17,3085.17,3571.89,3587.64,4526.34,4533.57,10691.86
16.19,2132.23,2126.41,3079.24,3079.24,3555.32,3559.21,4515.25,4548.58,10634.99
17.06,2129.78,2126.15,3055.25,3055.25,3542.51,3540.56,4525.6,4509.26,10658.67
18.56,2128.68,2111.72,3023.15,3023.15,3555.53,3500.11,4532.34,4470.28,10724.14
19.32,2109.43,2097.94,2980.17,2980.17,3473.16,3457.02,4437.99,4414.67,10443.52
22.08,2098.8,2088.66,2973.49,2973.49,3464.78,3454.53,4402.79,4411.68,10341.86
22.51,2083.79,2085.18,2954.53,2954.53,3442.73,3439.55,4403.16,4377.46,10281.87
18.71,2100.59,2131.52,3009.28,3009.28,3482.8,3477.89,4440.11,4461.21,10410.56
18.74,2129.92,2139.56,3023.43,3023.43,3478.49,3489.28,4454.58,4476.89,10449.52
14.38,2131.56,2163.26,3056.29,3056.29,3385.27,3538.93,4350.07,4543.48,10181.89
14.74,2167.49,2167.48,3046.59,3046.59,3557.49,3491.05,4577.01,4530.95,10710.04
14.17,2162.71,2164.45,3030.02,3030.02,3509.2,3491.41,4545.05,4489.27,10702.88
14.48,2165.64,2164.2,3039.8,3039.8,3518.51,3495.01,4528.05,4508.55,10750.62
13.37,2168.29,2180.39,3049.72,3049.72,3498.69,3486.33,4524.98,4536.53,10720.93
13.72,2177.53,2176.94,3026.36,3026.36,3492.35,3466.27,4545.89,4501.14,10726.34
13.35,2178.61,2187.12,3041.79,3041.79,3453.65,3469.32,4494.53,4527.77,10640.36
12.85,2186.85,2181.9,3020.83,3020.83,3475.27,3426.21,4547.05,4504.35,10735.05
12.42,2186.43,2198.18,3032.97,3032.97,3443.67,3447.61,4525.46,4529.58,10697.95
12.41,2201.56,2202.94,3044.33,3044.33,3473.85,3473.83,4561.7,4548.35,10745.67
12.43,2198.55,2204.72,3032.15,3032.15,3483.34,3467.94,4557.93,4529.21,10718.89
12.385,2202.41,2209.035,3040.6,3040.6,3479.56,3473.25,4537.27,4542.56,10689.16
12.34,2206.27,2213.35,3048.38,3048.38,3480.73,3492.77,4548.85,4550.27,10700.17
13.15,2210.21,2201.72,3016.8,3016.8,3485,3463.14,4544.09,4510.39,10655.92
12.9,2200.76,2204.66,3038.42,3038.42,3449.47,3469.34,4506.91,4551.46,10562.15
13.33,2204.97,2198.81,3051.61,3051.61,3467,3478.63,4548.98,4578.34,10615.79
14.07,2200.17,2191.08,3030.98,3030.98,3469.05,3450.44,4571.2,4560.61,10593.06
14.12,2191.12,2191.95,3015.13,3015.13,3437,3427.61,4527.84,4528.82,10436.48
12.14,2200.65,2204.71,3052.75,3052.75,3416.12,3462.74,4506.66,4574.32,10494.64
11.79,2207.26,2212.23,3100.76,3100.76,3469.44,3525.76,4576.87,4631.94,10685
12.22,2210.72,2241.35,3142.24,3142.24,3551.6,3531.83,4676.61,4694.72,10885.05
12.64,2241.13,2246.19,3185.79,3185.79,3538.41,3565.45,4709.89,4735.48,11035.76
11.75,2249.73,2259.53,3197.54,3197.54,3564.24,3557.53,4741.1,4764.07,11170.18
12.64,2258.83,2256.96,3199.11,3199.11,3561.03,3547.83,4769.84,4760.77,11198.42
12.72,2263.32,2271.72,3236.71,3236.71,3546.99,3581.27,4754.22,4803.87,11194.67
13.19,2268.35,2253.28,3211.71,3211.71,3571.23,3545.94,4778.96,4769.24,11254.47
12.79,2253.77,2262.03,3249.74,3249.74,3550.2,3569.65,4776.83,4819.23,11267.03
12.2,2266.81,2258.07,3259.24,3259.24,3560.42,3582.55,4815.35,4833.27,11368.64
11.71,2259.24,2262.53,3257.85,3257.85,3579.69,3576.19,4820.49,4822.77,11384.03
11.45,2266.5,2270.76,3279.41,3279.41,3575.39,3605.27,4822.3,4849.89,11415.3
11.27,2270.54,2265.18,3270.75,3270.75,3596.84,3599.36,4831.56,4833.82,11445.23
11.43,2262.93,2260.96,3269.51,3269.51,3595.74,3596.92,4825.15,4834.63,11444.41
11.44,2260.25,2263.79,3273.97,3273.97,3599.34,3599.79,4837.41,4839.68,11477.23
11.715,2263.24,2266.335,3276.25,3276.25,3601.04,3603.225,4838.79,4843.98,11467.57
11.99,2266.23,2268.88,3278.53,3278.53,3602.74,3606.66,4840.17,4848.28,11457.91
12.95,2270.23,2249.92,3278.72,3278.72,3606.97,3608.89,4846.14,4848.01,11469.45
13.37,2249.5,2249.26,3271.76,3271.76,3591.77,3601.09,4824.75,4838.47,11411.36
14.04,2251.61,2238.83,3290.52,3290.52,3598.1,3606.36,4837.68,4862.31,11443.31
12.85,2251.57,2257.83,3315.02,3315.02,3641.78,3657.05,4904.77,4899.33,11631.7
11.85,2261.6,2270.75,3317.52,3317.52,3666.98,3665.69,4912.95,4899.4,11609.53
11.67,2268.18,2269,3316.47,3316.47,3662.39,3658.69,4881.72,4900.64,11537.73
11.32,2271.14,2276.98,3321.17,3321.17,3655.36,3665.5,4885.19,4909.84,11560.52
11.56,2273.59,2268.9,3308.97,3308.97,3667.52,3638.86,4915.35,4887.57,11606.89
11.49,2269.72,2268.9,3306.21,3306.21,3636.97,3632.02,4894.45,4888.23,11583.24
11.26,2268.6,2275.32,3307.94,3307.94,3619.92,3619.49,4890.04,4888.71,11587.53
11.54,2271.14,2270.44,3286.7,3286.7,3608.27,3588.85,4873.01,4863.97,11599.24
11.23,2272.74,2274.64,3324.34,3324.34,3611.59,3634.44,4889.45,4922.49,11576.78
11.55,2270.94,2271.265,3294.53,3294.53,3618.64,3594.58,4883.43,4882.18,11537.45
11.87,2269.14,2267.89,3285.04,3285.04,3591.3,3588.31,4865.19,4859.69,11521.5
12.48,2269.14,2271.89,3294,3294,3601.25,3584.29,4874.31,4853.4,11592.12
12.78,2271.9,2263.69,3290.33,3290.33,3597.7,3593.97,4859.76,4841.14,11624.11
11.54,2269.96,2271.31,3299.44,3299.44,3593.42,3588.53,4834.3,4850.67,11568.9
11.77,2267.78,2265.2,3273.04,3273.04,3573.63,3562.43,4816.98,4821.41,11545.97
11.07,2267.88,2280.07,3281.53,3281.53,3564.63,3559.45,4831.95,4830.03,11554.8
11.93,2276.69,2280.85,3253.61,3253.61,3577.42,3586.83,4785.14,4794.29,11628.28
10.97,2288.54,2297.42,3273.11,3273.11,3597.27,3606.16,4808.46,4825.42,11636.23
11.37,2294.28,2292.56,3238.31,3238.31,3614.89,3578.1,4829.68,4778.08,11628.03
11.29,2295.87,2293.08,3235.71,3235.71,3566.89,3589.71,4762.17,4754.47,11498.49
11.45,2289.55,2294.67,3238.04,3238.04,3596.08,3584.03,4768,4766.6,11546.93
10.88,2296.7,2307.87,3277.79,3277.79,3591.99,3611.67,4793.01,4826.24,11584.4
10.85,2312.27,2316.1,3270.83,3270.83,3612.88,3590.95,4842.91,4828.32,11698.7
11.07,2321.72,2328.25,3305.23,3305.23,3597.27,3617.6,4844.22,4888.19,11697.99
10.74,2326.12,2337.58,3308.89,3308.89,3617.25,3624.19,4887.23,4895.82,11766.99
11.97,2335.58,2349.25,3323.71,3323.71,3629.51,3618.56,4910.57,4924.86,11834.48
11.76,2349.64,2347.22,3311.04,3311.04,3619.78,3619.27,4925.54,4899.46,11778.99
11.49,2343.01,2351.16,3308.81,3308.81,3622.88,3610.44,4896.97,4867.58,11759.57
11.53,2348.96,2358.27,3312.39,3312.39,3631.95,3619.14,4894.25,4864.99,11831.71
11.57,2354.91,2365.38,3339.33,3339.33,3617.35,3628.41,4865.89,4888.76,11817.97
11.74,2361.11,2362.82,3339.27,3339.27,3630.73,3623.64,4899.65,4895.88,11989.71
11.71,2367.5,2363.81,3333.96,3333.96,3625.51,3607.37,4900.8,4891.29,11994.06
11.47,2355.73,2367.34,3304.09,3304.09,3606,3575.75,4886.51,4845.24,11920.9
12.54,2380.13,2395.96,3390.2,3390.2,3613.9,3660.51,4897.48,4960.83,11915.03
11.81,2394.75,2381.92,3384.71,3384.71,3658.52,3668.37,4965.27,4963.8,12052.8
10.96,2380.92,2383.12,3403.39,3403.39,3659.21,3702.86,4953.3,4995.13,11998.06
11.24,2375.23,2375.31,3387.46,3387.46,3691.7,3687.06,4983.96,4972.19,11956.81
11.45,2370.74,2368.39,3385.12,3385.12,3690.81,3684.13,4974.79,4955,11963.76
11.86,2369.81,2362.98,3389.62,3389.62,3685.25,3699.47,4941.18,4960.48,11922.86
12.3,2363.49,2364.87,3409.89,3409.89,3699.47,3744.54,4950.53,4981.51,11923.51
11.66,2372.52,2372.6,3416.27,3416.27,3756.08,3764.65,4994,4993.32,12018.48
11.35,2371.56,2373.47,3415.49,3415.49,3770.47,3771.04,4997.88,4999.6,11954.8
12.3,2368.55,2365.45,3399.44,3399.44,3767.95,3750.83,5006.05,4974.26,11987.34
11.63,2370.34,2385.26,3409.32,3409.32,3755.16,3759.81,4980.05,4985.48,12000.44
11.21,2387.71,2381.38,3439.96,3439.96,3786.36,3778.13,5027.1,5013.38,12140.3
11.28,2383.71,2378.25,3448.41,3448.41,3772.55,3799.86,5006.71,5029.24,12039.24
11.34,2378.24,2373.47,3437.48,3437.48,3785.06,3791.12,5008.08,5012.16,12050.81
12.47,2379.32,2344.02,3429.62,3429.62,3799.34,3759.44,5030.2,5002.43,12083.01
12.81,2343,2348.45,3420.7,3420.7,3732.58,3730.01,4969.11,4994.7,11870.78
13.12,2345.97,2345.96,3452.18,3452.18,3729.64,3763.1,4996.62,5032.76,11914.2
12.96,2350.42,2343.98,3444.15,3444.15,3759.92,3747.43,5027.19,5020.9,12033.27
12.5,2329.11,2341.59,3437.14,3437.14,3722.32,3739.54,4975.09,5017.43,11957.65
11.53,2339.79,2358.57,3465.07,3465.07,3749.18,3768.85,5027.13,5046.2,12062.69
11.42,2356.54,2361.13,3475.27,3475.27,3781.49,3787.54,5063.7,5069.04,12195.86
11.54,2361.31,2368.06,3481.58,3481.58,3787.66,3795.27,5075.61,5089.64,12220.64
12.37,2364.82,2362.72,3500.93,3500.93,3785.31,3817.02,5077.3,5122.51,12241.57
12.89,2366.59,2352.95,3472.58,3472.58,3808.41,3808.75,5104.71,5091.85,12280.06
12.39,2353.79,2357.49,3489.57,3489.57,3791.99,3820.8,5063.62,5121.44,12147.37
12.87,2356.59,2355.54,3495.8,3495.8,3806.75,3819.44,5104.73,5135.28,12174.51
14.05,2357.16,2357.16,3480.44,3480.44,3820.79,3822.08,5127.36,5107.45,12244.5
15.07,2353.92,2353.78,3470.04,3470.04,3803.98,3807.6,5086.61,5101.86,12149.4
15.77,2352.15,2344.93,3468.51,3468.51,3808.84,3807.72,5114.5,5101.11,12174.96
15.96,2341.98,2328.95,3448.26,3448.26,3800.49,3790.76,5090.48,5071.1,12137.57
15.31,2337.3,2338.98,3448.26,3448.26,3800.49,3790.76,5090.48,5071.1,12137.57
14.66,2332.62,2349.01,3409.78,3409.78,3800.07,3745.95,5078.25,4990.25,12135.61
14.42,2342.53,2342.19,3409.78,3409.78,3800.07,3745.95,5078.25,4990.25,12135.61
14.93,2346.79,2338.17,3420.99,3420.99,3746.54,3770.43,4987.29,5003.73,12014.03
14.15,2342.69,2355.84,3440.03,3440.03,3756.17,3770.28,4992.47,5077.91,11968.06
14.63,2354.74,2348.69,3440.27,3440.27,3773.51,3770.45,5063.36,5059.2,12032.78
10.84,2370.33,2374.15,3577.38,3577.38,3874.66,3887.87,5267.88,5268.85,12296.56
10.76,2381.51,2388.61,3583.16,3583.16,3893.23,3889.69,5274.36,5277.88,12457.83
10.85,2388.98,2387.45,3578.71,3578.71,3881.01,3890.83,5272.86,5287.88,12466.5
10.36,2389.7,2388.77,3563.29,3563.29,3875.49,3882.69,5276.97,5271.7,12440.01
10.82,2393.68,2384.2,3559.59,3559.59,3866.54,3875.53,5267.66,5267.33,12417.89
10.59,2391.05,2391.17,3578.21,3578.21,3877.34,3909.88,5284.88,5304.15,12478.46
